,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1255,Bellefonte Medical Clinic,527 Willowbank Street Bellefonte Medical Clinic,Bellefonte,Pennsylvania,16823,Centre,0,0,0,73,37,120,POINT (-77.783972 40.906633)
1256,AHN AC FM Crossroads Fam Prac,1181 STATE ROUTE 356,Leechburg,Pennsylvania,15656,Armstrong,0,6,0,76,0,0,POINT (-79.628318 40.616191)
1257,Bushy Run Pharmacy Inc,2106 Route 130,Harrison City,Pennsylvania,15636,Westmoreland,0,0,0,0,6849,3744,POINT (-79.648525 40.353783)
1258,Select Specialty Hospital-Johnstown,320 Main St,Johnstown,Pennsylvania,15901,Cambria,0,0,0,19,0,0,POINT (-78.920885 40.326417)
1259,Allegheny Clinic Primary Care North,12311 Perry Highway 1st Fl Primary Care,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,9,0,POINT (-80.062157 40.636304)
1260,GIANT PHARMACY-6474,1153 NORTH 5TH STREET,PERKASIE,PA,18944,Bucks,0,0,1,403,1023,788,POINT (-75.276546 40.383468)
1261,UPMC-CCP-Mt View Pediatrics,200 Village Drive,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,0,191,0,POINT (-79.462197 40.292414)
1262,Bethlehem Health Bureau,10 East Church Street,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,0,0,0,18,433,1217,POINT (-75.37845 40.618703)
1263,Wellspn Fam Med Hlth Campus Bldg 2,12 St. Paul Drive Building 2,Chambersburg,Pennsylvania,17201,Franklin,0,0,37,58,331,114,POINT (-77.634763 39.943292)
1264,Pharmacy of Norristown,420 W. Marshall Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,139,0,528,POINT (-75.348363 40.11975)
1265,VDI-Dubois Drug and Wellness,700 S Brady Street,Du Bois,Pennsylvania,15801,Clearfield,0,8,0,280,6,60,POINT (-78.771156 41.109337)
1266,PrimeCare Medical Inc,3940 Locust Lane,Harrisburg,Pennsylvania,17112,Dauphin,0,0,0,0,153,1654,POINT (-76.828947 40.290736)
1267,Doylestown Hospital,595 W State St,Doylestown,Pennsylvania,18901,Bucks,26,7,0,198,1160,372,POINT (-75.149462 40.302538)
1268,GIANT PHARMACY-6529,4510 MARKETPLACE WAY,ENOLA,PA,17025,Cumberland,6,0,0,171,826,194,POINT (-76.975882 40.289404)
1269,Hometown Healthcare of NEPA,921 Drinker Turnpike,Moscow,Pennsylvania,18444,Lackawanna,0,0,0,0,0,299,POINT (-75.514251 41.310339)
1270,Community Primary Care,1000 West View Park Dr,Pittsburgh,Pennsylvania,15229,Allegheny,0,0,0,0,66,0,POINT (-80.036979 40.516569)
1271,Centerville Clinics-Uniontown,86 McClellandtown Rd,Uniontown,Pennsylvania,15401,Fayette,10,0,0,46,730,20,POINT (-79.73609 39.902345)
1272,PENN MEDICINE BALA CYNWYD,333 East City Ave 2 Bala Plaza,Bala Cynwyd,Pennsylvania,190041501,Montgomery,0,0,0,0,2,0,
1273,GIANT PHARMACY-6445,1540 COWPATH ROAD,HATFIELD,PA,19440,Montgomery,0,0,0,65,1518,0,POINT (-75.289159 40.273186)
1274,The Medicine Shoppe 2057,101 W LANCASTER AVE,Reading,Pennsylvania,19607,Berks,0,0,0,0,1519,0,POINT (-75.970027 40.304008)
1275,Greenville Pharmacy,43 Williamson Road,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,283,0,POINT (-80.358776 41.412859)
1276,Endless Mountains Pharmacy,1638 State Route 106 PO Box 189,Clifford,Pennsylvania,18413,Susquehanna,0,0,0,337,0,991,POINT (-75.598087 41.648539)
1277,VDI-Townville Pharmacy,2195 Route 442 Hwy,Muncy,Pennsylvania,17756,Lycoming,0,0,0,154,672,471,
1278,Interim HealthCare-Western PA,127 N BRADY ST,Du Bois,Pennsylvania,15801,Clearfield,0,6,0,49,213,684,POINT (-78.760308 41.119414)
1279,LVPG-Coordinated Health Pittston,1120 Oak Street,Pittston,Pennsylvania,18640,Luzerne,0,199,0,129,165,226,POINT (-75.770445 41.307967)
1280,UPMC Pinnacle Harrisburg,RX DEPT 111 S FRONT ST,Harrisburg,Pennsylvania,17101,Dauphin,0,0,0,1349,1753,66,
1281,Reading Discount Pharmacy,1220 Centre Ave,Reading,Pennsylvania,19601,Berks,0,0,0,3,885,0,POINT (-75.933763 40.354206)
1282,GIANT PHARMACY-6484,1605 LITITZ PIKE,LANCASTER,PA,17601,Lancaster,0,0,0,0,1292,276,POINT (-76.307281 40.067666)
1283,East End Family Health Center,117 N Negley Avenue,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,57,147,0,POINT (-79.930376 40.464024)
1284,LVRX Pharmacy,211 South Market Street,Ligonier,Pennsylvania,15658,Westmoreland,0,0,0,0,1239,0,POINT (-79.239255 40.241761)
1285,INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,Indiana,Pennsylvania,15701,Indiana,0,4,0,174,36,0,POINT (-79.158891 40.608642)
1286,SLPG Com Hlth Fam Prac Bethleh,2830 Easton Avenue,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,16,577,0,POINT (-75.342758 40.64667)
1287,Gerritys Pharmacy Keyser,1782 NORTH KEYSER AVE,Scranton,Pennsylvania,18508,Lackawanna,0,0,0,0,100,0,POINT (-75.667793 41.445253)
1288,Haydens Pharmacy,505 NORTH FOURTH STREET EXCELA MEDICAL BUILDING,Youngwood,Pennsylvania,15697,Westmoreland,0,0,0,0,0,2340,POINT (-79.574993 40.246111)
1289,Holy Redeemer Hosp and Med Cntr,1648 Huntingdon Pike Attn: Pharmacy Dept,Meadowbrook,Pennsylvania,19046,Montgomery,0,0,0,957,197,400,POINT (-75.081101 40.108944)
1290,Highlands Hospital,401 East Murphy Ave,Connellsville,Pennsylvania,15425,Fayette,4,39,0,50,5,1057,POINT (-79.586201 40.023375)
1291,Riccio Family Pharmacy,2217 Bristol Pike,Bensalem,Pennsylvania,19020,Bucks,0,0,0,176,123,0,POINT (-74.950644 40.077534)
1292,Tower Health-Gateway Fam Med,1020 Grings Hill Road,Reading,Pennsylvania,19608,Berks,0,0,0,0,0,36,POINT (-76.007806 40.291687)
1293,VDI-Port Allegany Phamacy,54-56 North Main street,Port Allegany,Pennsylvania,16743,McKean,0,0,0,43,702,7,POINT (-78.283786 41.815498)
1294,CHS ChesPenn Hlth Srvs Upper Darby,5 S STATE RD,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,55,116,50,POINT (-75.270527 39.963687)
1295,Select Spec Hosp Central PA,503 N 21st street 5th floor,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,62,0,POINT (-76.923876 40.252521)
1296,Everest Urgnt Cre Upper Darby Loc,6787 Market St,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,10,0,0,POINT (-75.256117 39.96217)
1297,CHOP Care Network-Central Bucks,708 N Shady Retreat Road,Doylestown,Pennsylvania,18901,Bucks,0,0,0,6,1255,0,POINT (-75.141185 40.31953)
1298,Community Health Clinic Inc,943 4th Avenue,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,39,400,0,POINT (-79.766436 40.565869)
1299,Bucks County HD Doylestown Clinic,1282 Almshouse Rd 1st Floor,Doylestown,Pennsylvania,18901,Bucks,0,0,0,673,892,3576,POINT (-75.132788 40.271551)
1300,Eden Park Pediatrics-Lancaster,1725 A  Oregon Pike,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,6,396,0,POINT (-76.299902 40.071849)
1301,GIANT PHARMACY-6455,3560 ROUTE 611,BARTONSVILLE,PA,18321,Monroe,0,0,0,306,1546,759,POINT (-75.273235 41.002248)
1302,UPMC-SH Fam Med Duboistown,145 Shaffer Street,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,444,468,POINT (-77.036054 41.223871)
1303,Quaker Community Pharmacy,304 Village at Stones Crossing,Easton,Pennsylvania,18045,Northampton,0,0,0,9,0,0,POINT (-75.270684 40.676174)
1304,Bucks County HD Doylestown Clinic,2395 York Road BCDH Warwick Square Clinic,Jamison,Pennsylvania,18929,Bucks,0,0,0,673,892,3576,POINT (-75.1215 40.260473)
1305,Penn St Hlth Cmty Vax Site Berks,2400 Bernville Road,Reading,Pennsylvania,19605,Berks,12,0,0,168,232,6,POINT (-75.969901 40.373917)
1306,PHN-Wayne Primary Care,650 East Avenue,Erie,Pennsylvania,16503,Erie,0,0,0,0,0,20,POINT (-80.06264 42.137121)
1307,AHN-AC IM JRMC Internal Med,810 CLAIRTON BOULEVARD,Pittsburgh,Pennsylvania,15236,Allegheny,0,0,0,0,102,0,POINT (-79.944002 40.325213)
1308,Keystone Pediatrics-Waynesboro,45 Roadside Avenue,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,5,381,0,POINT (-77.567424 39.752273)
1309,UPMC-SH Fam Med Montoursville,900 Plaza Drive,Montoursville,Pennsylvania,17754,Lycoming,0,0,0,368,329,597,POINT (-76.913694 41.246677)
1310,Hth Direct Instnal Pharm Srvs146,590 Coal St,Lehighton,Pennsylvania,18235,Carbon,0,0,0,97,23,8,POINT (-75.71757 40.836536)
1311,PhysicianCare P.C. Towanda,71 Hospital Drive,Towanda,Pennsylvania,18848,Bradford,0,0,0,350,239,1222,POINT (-76.448978 41.783592)
1312,UPMC Susquehanna-Williamsport,700 High Street,Williamsport,Pennsylvania,17701,Lycoming,21,41,0,142,527,160,POINT (-77.014432 41.24547)
1313,Walmart Store #1765,2028 N CENTER AVE,SOMERSET,Pennsylvania,15501,Somerset,6,0,0,446,1161,108,POINT (-79.074524 40.052815)
1314,Dingmans Medical,1592 Route 739,Dingmans Ferry,Pennsylvania,18328,Pike,0,0,0,0,230,0,POINT (-74.920273 41.272837)
1315,Tri Cty Hth and Wellness Ctr,507 Kimberton Rd,Phoenixville,Pennsylvania,19460,Chester,0,0,0,110,515,71,POINT (-75.547056 40.129625)
1316,Melmark,2600 Wayland Road,Berwyn,Pennsylvania,19312,Chester,1,30,0,0,0,0,POINT (-75.447562 39.99767)
1317,DCI-Shenango Valley,737 Brookshire Drive,Hermitage,Pennsylvania,16148,Mercer,0,0,0,31,0,0,POINT (-80.452603 41.243595)
1318,VDI-Lenox Pharmacy,5879 SR 92,Kingsley,Pennsylvania,18826,Susquehanna,0,0,0,47,212,0,POINT (-75.673062 41.711994)
1319,Amudipes Behavioral Health,59 East Baltimore Avenue,Clifton Heights,Pennsylvania,19018,Delaware,0,0,0,850,846,490,POINT (-75.295526 39.929875)
1320,Guthrie Clinic Troy,285 Guthrie Drive,Troy,Pennsylvania,16947,Bradford,0,0,0,23,475,95,POINT (-76.795135 41.791395)
1321,Primary Care Group 5,2027 Lebanon Church Rd second floor,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,3,5,0,POINT (-79.94943 40.348063)
1322,CHOP Care Network-West Chester,770 Miles Rd,West Chester,Pennsylvania,19380,Chester,0,0,0,37,1360,180,POINT (-75.627925 39.96405)
1323,Con Hth LLC dba Con Hth,12620 Perry Highway First Floor,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,175,903,POINT (-80.063756 40.638402)
1324,Whitman Pharmacy,4950 YORK RD,Holicong,Pennsylvania,18928,Bucks,0,0,0,0,30,36,POINT (-75.053823 40.329877)
1325,Pleasant Valley Manor Nursing Home,4227 Manor Drive,Stroudsburg,Pennsylvania,18360,Monroe,0,0,0,0,91,10,POINT (-75.288015 40.949577)
1326,Stauffers of Kissel Hill Pharmacy,301 Rohrerstown Rd,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,183,448,49,POINT (-76.362954 40.046823)
1327,Lackawanna Medical Group,201 Smallacombe Drive,Scranton,Pennsylvania,18508,Lackawanna,0,0,0,0,73,0,POINT (-75.67478 41.448809)
1328,VaxCare-Chester County Health Dept,601 Westtown Road Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,0,0,1068,209,1805,POINT (-75.584433 39.957662)
1329,UPMC-Primary Care Lewisburg,260 Reitz Boulevard,LEWISBURG,PA,178379220,Union,0,0,0,0,0,96,POINT (-76.911123 40.962152)
1330,Sharon Regional Medical Center,PHARMACY DEPARTMENT 740  E STATE STREET,Sharon,Pennsylvania,16146,Mercer,0,0,0,3,191,0,
1331,Rehab at Shannondell,5000 Shannondell Drive,Audubon,Pennsylvania,19403,Montgomery,0,0,0,0,24,1756,
1332,MNPG Green Tech Family Medicine,2520 Green Tech Dr,State College,Pennsylvania,16803,Centre,0,0,0,0,245,0,POINT (-77.918776 40.813498)
1333,Wyoming County SHC,5632 SR 6,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,77,8,60,POINT (-75.963812 41.568522)
1334,AHN-AC PRIME MED GROUP JEFFERSON,1200 Brooks Lane,Clairton,Pennsylvania,15025,Allegheny,0,0,1,52,0,0,POINT (-79.93876 40.315481)
1335,Geisinger Bloomsburg Hospital,549 Fair Street,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,15,94,55,POINT (-76.45324 41.00839)
1336,UPMC-CCP-Bass Wolfson Cranberry,3104 Unionville Road,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,0,161,0,POINT (-80.113327 40.708271)
1337,Keystone Internal Medicine,830 5th Ave. Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,78,0,POINT (-77.644983 39.945106)
1338,GIANT PHARMACY-6513,1925 NORRISTOWN ROAD,MAPLE GLEN,PA,19002,Montgomery,0,0,0,1,318,680,POINT (-75.181902 40.179139)
1339,GIANT PHARMACY-6539,5005 JONESTOWN RD,Harrisburg,Pennsylvania,17112,Dauphin,9,0,0,2,636,6,POINT (-76.805215 40.306833)
1340,Vainshtein Nursing Corp,209 Eddie Lewis Drive,Wexford,Pennsylvania,15090,Allegheny,0,0,0,20,0,0,POINT (-80.048091 40.633436)
1341,Cumberland County SHC,431 East North Street,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,7,40,0,POINT (-77.179228 40.203803)
1342,Eden Park Pediatrics-Brownstown,4221 Oregon Pike,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,9,194,0,POINT (-76.215964 40.13184)
1343,Adams County SHC,424 East Middle Street,Gettysburg,Pennsylvania,173251926,Adams,0,0,0,2,103,0,POINT (-77.22194 39.829854)
1344,Masonic Village Pharmacy,one masonic drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,187,515,75,
1345,My Hlth Ctr at Lowes Pottsville,1201 Keystone Blvd. My Health Center,Pottsville,Pennsylvania,17901,Schuylkill,0,0,0,0,90,0,
1346,PRIMARY CARE PHARMACY SERVICES INC,2027 Lebanon Church Road,West Mifflin,Pennsylvania,15122,Allegheny,0,17,0,751,95,230,POINT (-79.94943 40.348063)
1347,UPMC-FALK PHARMACY MTM,3601 Fifth Avenue Suite 211,Pittsburgh,Pennsylvania,15213,Allegheny,16,0,0,393,175,0,POINT (-79.959098 40.441328)
1348,Stines Pharmacy Inc,1 East Main Street,Schuylkill Haven,Pennsylvania,17972,Schuylkill,0,0,0,3,164,0,POINT (-76.172708 40.629309)
1349,GIANT PHARMACY-6335,2641 MACARTHUR ROAD,WHITEHALL,PA,18052,Lehigh,0,0,0,37,1492,566,POINT (-75.493171 40.645387)
1350,UPMC-SMFHC-Bloomfield Garfield,5475 Penn Avenue,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,13,1813,0,POINT (-79.933383 40.464444)
1351,WCP Washington,95 Leonard Avenue Bldg#2  Ste#101,Washington,Pennsylvania,15301,Washington,0,0,0,0,33,0,POINT (-80.240923 40.181738)
1352,Saxonburg Drug,115 Pittsburgh Street,Saxonburg,Pennsylvania,16056,Butler,0,0,0,18,60,0,POINT (-79.81417 40.74967)
1353,Genoa Healthcare 00115,1902 Olde Homestead Lane,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,106,0,POINT (-76.248784 40.050101)
1354,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT 232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,7,0,0,90,1104,40,
1355,Wright Ctr for Com Hlth Scrntn Prac,501 S Washington Avenue,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,70,422,0,POINT (-75.670148 41.402074)
1356,Mount Nittany Medical Center,PHARMACY DEPT 1800 EAST PARK AVENUE,State College,Pennsylvania,16803,Centre,0,0,0,320,8,0,
1357,PHN Lewistown Comm Hlth Ctr,106 Derry Heights,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,8,150,154,POINT (-77.577034 40.643141)
1358,Allegheny Valley North,333 West Main Street,Saxonburg,Pennsylvania,16056,Butler,0,0,0,0,104,0,POINT (-79.815842 40.750607)
1359,LGH-Lincoln Family Medicine,1635 West Main Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,82,138,POINT (-76.204048 40.199094)
1360,GIANT PHARMACY-6051,141 EAST SWEDESFORD ROAD,EXTON,PA,19341,Chester,0,0,0,55,2634,67,POINT (-75.629303 40.033337)
1361,PHN-Sharon Medical Group Pediatrics,63 Pitt Street,Sharon,Pennsylvania,16146,Mercer,0,0,0,27,328,0,POINT (-80.507917 41.23373)
1362,UPMC Magee Womens Hospital,300 Halket Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,4,1293,0,POINT (-79.95959 40.437113)
1363,UPMC-Northwest,100 Fairfield Drive,Seneca,Pennsylvania,16346,Venango,2,6,0,420,125,181,POINT (-79.707926 41.360026)
1364,Excela Health Westmoreland Hospital,532 West Pittsburgh Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,88,0,66,POINT (-79.555426 40.301303)
1365,Family Health Associates Kenneth Rd,1689 Kenneth Road,York,Pennsylvania,17408,York,0,0,0,978,47,20,POINT (-76.773335 39.977577)
1366,AHN-WEST PENN HOSPITAL,PHARMACY DEPARTMENT 4800 FRIENDSHIP AVENUE,PITTSBURGH,PENNSYLVANIA,15224,Allegheny,2,1,0,676,57,210,
1367,AHN-AC FM FPMAS PETERS,114 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,0,342,0,POINT (-80.113098 40.289741)
1368,Whitemarsh Pharmacy,553 Germantown Pike,Lafayette Hill,Pennsylvania,19444,Montgomery,1,0,0,92,839,417,POINT (-75.251551 40.086113)
1369,Susquehanna FHC,401 Broad Avenue,Susquehanna,Pennsylvania,18847,Susquehanna,0,0,0,4,208,0,POINT (-75.594533 41.946361)
1370,WellSpan Ped Medic East Market,2003 East Market Street,York,Pennsylvania,17402,York,0,0,0,5,88,0,POINT (-76.687953 39.97352)
1371,Bucks County HD Levittown Office,707 Neshminy Mall BCDH Neshaminy Mall Clinic,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,78,
1372,East End Family Health Center,745 N Negley Ave,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,57,147,0,POINT (-79.926429 40.471273)
1373,GVH Primary Care Harleysville,176 Main Street,Harleysville,Pennsylvania,19438,Montgomery,0,0,0,1,18,100,POINT (-75.368751 40.262499)
1374,Highlds Hth Laurel Hghlns Free Cha,"315 Locust St, 2nd Floor",Johnstown,Pennsylvania,15901,Cambria,0,0,0,0,344,965,POINT (-78.920587 40.327188)
1375,Bechtels Pharmacy Inc,302 Main Street,Slatington,Pennsylvania,18080,Lehigh,0,0,0,55,1384,201,POINT (-75.608012 40.7525)
1376,UPMC CCP Erie,3580 Peach Street,Erie,Pennsylvania,16508,Erie,0,0,0,0,428,0,POINT (-80.080368 42.099674)
1377,Allghny Cnty Hlth Dept-Immuniz Cl,425 1st Avenue,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,2651,8,1259,POINT (-79.9995 40.436835)
1378,Brundages Waymart Pharmacy,238 Belmont Street,Waymart,Pennsylvania,18472,Wayne,0,1,0,528,42,554,POINT (-75.408272 41.582354)
1379,VDI-See Right Pharmacy,2647 N 6th St,Harrisburg,Pennsylvania,17110,Dauphin,0,12,0,132,28,0,POINT (-76.894576 40.289845)
1380,Haeun Pharmacy,7300 Old York Rd,Melrose Park,Pennsylvania,19027,Montgomery,0,0,0,409,30,76,POINT (-75.13651 40.062353)
1381,SCI-Benner Township,301 Institution Drive,Bellefonte,Pennsylvania,16823,Centre,0,0,0,0,245,0,POINT (-77.778583 40.856117)
1382,GIANT PHARMACY-6457,7150 HAMILTON BOULEVARD,TREXLERTOWN,PA,18087,Lehigh,0,0,0,315,1373,1032,POINT (-75.593699 40.551865)
1383,Robert Packer Hospital,One Guthrie Square,Sayre,Pennsylvania,18840,Bradford,0,0,0,88,255,0,
1384,VDI-Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,Hershey,Pennsylvania,17033,Dauphin,0,0,0,260,5,10,POINT (-76.658613 40.271188)
1385,Wellspan Family Medicine-Fairfield,4910A Fairfield Road,Fairfield,Pennsylvania,17320,Adams,0,0,0,12,162,21,POINT (-77.378584 39.780525)
1386,UPMC/HC Pharmacy,3175 East Carson Street,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,0,3300,POINT (-79.962158 40.423829)
1387,Armstrong County Memorial Hospital,1 NOLTE DR,Kittanning,Pennsylvania,16201,Armstrong,47,10,0,365,191,1453,POINT (-79.562335 40.812095)
1388,Family Practice Center-Laporte,217 King Street PO Box  95,Laporte,Pennsylvania,18626,Sullivan,0,0,0,3,97,0,POINT (-76.494931 41.423636)
1389,West Reading Drug Store,538 PENN AVE,West Reading,Pennsylvania,19611,Berks,0,0,0,676,761,312,POINT (-75.949059 40.335732)
1390,PHN-Petroleum Valley Medical Center,296 Church Street,Petrolia,Pennsylvania,16050,Butler,0,0,0,5,166,0,POINT (-79.717555 41.021174)
1391,GIANT PHARMACY-6306,2130 PALOMINO ROAD,DOVER,PA,17315,York,0,0,0,328,1076,0,POINT (-76.840029 39.995196)
1392,UPMC Wellsboro,32-36 Central Ave UMC Wellsboro Pharmacy,Wellsboro,Pennsylvania,16901,Tioga,9,6,0,203,1,163,POINT (-77.299641 41.745656)
1393,SCI-Forest,286 Woodland Drive,Marienville,Pennsylvania,16239,Forest,0,0,0,117,21,200,POINT (-79.100784 41.48219)
1394,Kids Plus Pediatrics-SQH,4070 Beechwood Blvd,Pittsburgh,Pennsylvania,15217,Allegheny,0,0,0,352,76,3750,POINT (-79.938382 40.426975)
1395,VDI-Park Avenue Pharmacy Inc,220 Park Ave,Chambersburg,Pennsylvania,17201,Franklin,7,0,0,709,1040,0,POINT (-77.647661 39.94807)
1396,Family Health Associates Bonneview,810 Bonneview Road,York,Pennsylvania,17406,York,0,0,0,1166,23,0,POINT (-76.707166 39.984254)
1397,UPMC CCP BW Squirrel Hill,5608 Wilkins Avenue,Pittsburgh,Pennsylvania,15217,Allegheny,0,0,0,3,439,535,POINT (-79.927286 40.444045)
1398,AHN-AC FM FPMAS JEFFERSON,1200 BROOKS LANE JEFFERSON HILLS,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,318,0,
1399,Penn Highlands Elk,763 Johnsonburg Rd,Saint Marys,Pennsylvania,15857,Elk,1,28,9,73,4,1320,POINT (-78.576487 41.426298)
1400,Kennies Pharmacy-Spring Grove,440 N Main St,Spring Grove,Pennsylvania,17362,York,0,0,0,0,56,0,POINT (-76.862173 39.884416)
1401,Compliance Navig Specs DBA CNS Occ,58 Copperfield Cir,Lititz,Pennsylvania,17543,Lancaster,0,0,0,537,1049,672,POINT (-76.308136 40.173964)
1402,Fulton County SHC,182 Buchanan Trail PO Box 666,Mc Connellsburg,Pennsylvania,17233,Fulton,0,0,0,0,49,0,POINT (-77.988451 39.928358)
1403,CCN America LP,333 Penn Center Blvd,Pittsburgh,Pennsylvania,15235,Allegheny,0,0,0,41,8,30,POINT (-79.811846 40.427651)
1404,Tower Hlth Med Group Ped Wyomissing,2101 State Hill Road,Wyomissing,Pennsylvania,19610,Berks,0,0,0,0,266,0,POINT (-75.978159 40.339247)
1405,Martin Drugs Incorporated,627 S. Chester Road,Swarthmore,Pennsylvania,19081,Delaware,0,0,0,4,47,0,POINT (-75.3536 39.890695)
1406,Evergreen Pharmacy,1222 Welsh Rd,North Wales,Pennsylvania,19454,Montgomery,0,0,0,303,126,263,POINT (-75.255277 40.224614)
1407,AHN-AC FM PRIME MEDICAL GROUP-Bella Vernon,1533 BROAD AVENUE Ext,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,9,29,42,
1408,Giant (Martins) Pharmacy 6523,2180 West Chester Pike,Broomall,Pennsylvania,19008,Delaware,0,0,0,113,154,324,POINT (-75.344929 39.979146)
1409,Select Spec Hosp Laurel Highlnds,One Mellon Way 3 rd Floor,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,0,106,0,
1410,GEISINGER WYOMING VALLEY,1000 EAST MOUNTAIN BLVD M.C. 34-06,Wilkes Barre,Pennsylvania,18711,Luzerne,2,1,0,135,304,818,POINT (-75.811717 41.256997)
1411,Centerville Clinics-Connellsville,601 South Arch Street,Connellsville,Pennsylvania,15425,Fayette,0,0,0,0,412,0,POINT (-79.591082 40.012674)
1412,Lancaster Pediatric Associates,2106 Harrisburg Pike,Lancaster,Pennsylvania,17601,Lancaster,1,0,0,36,91,20,POINT (-76.35333 40.066979)
1413,Wellspan Ped Med S George St,2339 South George Street,York,Pennsylvania,17403,York,2,0,0,16,313,42,POINT (-76.7155 39.922498)
1414,Dialysis Clinic Inc-Seven Fields,201 HIGHPOINTE BLVD,Mars,Pennsylvania,16046,Butler,0,0,0,82,0,0,POINT (-80.061236 40.68782)
1415,WHS-Lakeside Primary Care,1001 Waterdam Plaza Drive,McMurray,PA,15317,Washington,0,0,0,12,0,0,POINT (-80.134238 40.263296)
1416,AHN AC Greensburg Med Assoc,545 Rugh Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,0,6,0,POINT (-79.541472 40.285328)
1417,AHN-SVMG McClelland Family Practice,2240 East 38th Street,Erie,Pennsylvania,16510,Erie,0,0,0,24,32,0,POINT (-80.017741 42.120292)
1418,Community Health Net,1202 State Street Administration,Erie,Pennsylvania,16501,Erie,0,11,0,154,53,761,POINT (-80.081095 42.123249)
1419,CCP York Memorial,2860 Carol Road,York,Pennsylvania,17402,York,0,0,0,0,262,0,POINT (-76.664491 39.960578)
1420,Direct Workforce Care,1027 Treasure Lake 119 Cotland Rd,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,0,0,2169,
1421,GHS-BLOOMSBURG HOSPITAL,549 Fair Street,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,20,0,POINT (-76.453193 41.008431)
1422,MNPG Pediatrics Boalsburg,3901 S Atherton Street,State College,Pennsylvania,16801,Centre,0,0,0,0,388,0,POINT (-77.801403 40.781179)
1423,Penn State Hershey Medical Center,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,123,25,0,POINT (-76.674557 40.265932)
1424,Liya Galooshian MD PC,425 N 21st St,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,5,63,0,POINT (-76.923073 40.250111)
1425,AHOLD USA-GIANT PHARMACY 6448,180 UPLAND SQ DR,STOWE,PA,19464,Montgomery,14,0,0,564,762,132,POINT (-75.653143 40.26761)
1426,Blossburg Laurel Health Center,6 Riverside Plaza,Blossburg,Pennsylvania,16912,Tioga,0,0,0,0,35,0,POINT (-77.065699 41.678509)
1427,Scranton Prim Hlth Cre Cntr Alder,425 ALDER ST,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,3,25,140,POINT (-75.665979 41.399796)
1428,AHOLD USA-GIANT PHARMACY-6243,CEDAR CREST AND TILGHMAN,ALLENTOWN,PA,18104,Lehigh,0,0,0,77,1027,860,
