,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1517,Guthrie Clinic Wellsboro,110 Plaza Lane,Wellsboro,Pennsylvania,16901,Tioga,10,0,0,19,1457,24,POINT (-77.28173 41.744144)
1518,UPMC-Clarion Community Med,22681 Route 68,Clarion,Pennsylvania,162144019,Clarion,0,0,0,50,117,0,POINT (-79.392048 41.195131)
1519,FPC-Herndon Family Practice Center,1244 State Route 225,Herndon,Pennsylvania,17830,Northumberland,0,0,0,3,255,0,POINT (-76.830477 40.665965)
1520,Wellspan Fam Medic Norman Dr,720 NORMAN DR,Lebanon,Pennsylvania,17042,Lebanon,6,0,23,46,443,150,POINT (-76.417786 40.31356)
1521,MedsPack LLC,5006 E Trindle Road,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,971,434,POINT (-76.970687 40.225635)
1522,Lehigh Valley Hospital Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,0,0,0,6813,350,3120,POINT (-75.518663 40.566721)
1523,Grand View Hospital,700 Lawn Ave.,Sellersville,Pennsylvania,18960,Bucks,6,0,0,131,20,168,POINT (-75.32448 40.362761)
1524,MNPG Bellefonte Pediatrics,129 Medical Park Lane MNPG Pediatrics Bellefonte,Bellefonte,Pennsylvania,16823,Centre,0,0,0,0,433,0,POINT (-77.748973 40.915242)
1525,Kressly Pediatrics,1432 Easton Road,Warrington,Pennsylvania,18976,Bucks,0,0,0,223,136,0,POINT (-75.132893 40.253949)
1526,Pediatric Healthcare Associates,615 6th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,41,119,0,POINT (-78.391463 40.517603)
1527,RICHARD KONDON DO FAMILY PRACTICE,50 Kulp Rd E,Chalfont,Pennsylvania,18914,Bucks,0,0,0,0,461,948,POINT (-75.180522 40.243749)
1528,Glendale Area Med Assoc Inc,850 Main Street PO Box 375,Coalport,Pennsylvania,16627,Clearfield,0,1,0,427,287,0,POINT (-78.535026 40.747725)
1529,Wellsboro Laurel Health Center,7 Water Street,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,5,251,140,POINT (-77.301143 41.749471)
1530,Main Line Health-Riddle Memorial Hospital,1068 W. BALTIMORE PIKE PHARMACY DEPARTMENT,Media,Pennsylvania,19063,Delaware,0,0,0,6,296,0,POINT (-75.429889 39.914319)
1531,Superior Care Pharmacy Incorporated,518 Burke Bypass,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,140,3805,757,POINT (-75.596869 41.470483)
1532,Union Medical-Kinzer Ave,435 South Kinzer Ave,New Holland,Pennsylvania,17557,Lancaster,0,0,0,0,24,0,POINT (-76.073006 40.097895)
1533,Family Health Associates Kenneth Rd,1689 Kenneth Road,York,Pennsylvania,17408,York,0,0,0,1336,73,20,POINT (-76.773335 39.977577)
1534,Evergreen Pharmacy,1222 Welsh Rd,North Wales,Pennsylvania,19454,Montgomery,0,0,0,696,431,437,POINT (-75.255277 40.224614)
1535,SR Pharmacy,3831 WALNUT STREET,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,0,28,6,POINT (-76.832166 40.291641)
1536,AHOLD USA-GIANT PHARMACY-6277,7673 LAKE RAYSTOWN SHOPPING CENTER,HUNTINGDON,PA,16652,Huntingdon,0,0,0,0,1594,100,POINT (-78.013383 40.479429)
1537,GIANT PHARMACY-6253,130 OLD YORK ROAD,NEW CUMBERLAND,PA,17070,Cumberland,0,1,0,53,1125,0,POINT (-76.859992 40.215177)
1538,Altoona Arth and Osteop Cntr,175 Meadowbrook Lane,Duncansville,Pennsylvania,16635,Blair,0,0,0,0,1696,0,POINT (-78.417164 40.435193)
1539,Holy Redeemer Hosp and Med Cntr,1648 Huntingdon Pike Attn: Pharmacy Dept,Meadowbrook,Pennsylvania,19046,Montgomery,0,0,0,1018,339,1520,POINT (-75.081101 40.108944)
1540,Easton NeighboRx Pharmacy,1800 Sullivan Trail,Easton,Pennsylvania,18040,Northampton,0,0,0,0,42,257,POINT (-75.221221 40.716971)
1541,Luzerne County SHC,142 Mundy St,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,102,1541,4,POINT (-75.854969 41.244517)
1542,Wellness Pharmacy Services,1427 Horsham Road,North Wales,Pennsylvania,19454,Montgomery,10,0,0,0,486,2274,POINT (-75.20773 40.225139)
1543,AHN-AC IM Primary Care Northside,490 E. North Avenue Allegheny Professional Building,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,0,478,18,POINT (-80.001733 40.456392)
1544,PHN-Mercer Primary Care,737 Greenville Road,Mercer,Pennsylvania,16137,Mercer,1,0,0,0,216,30,POINT (-80.248432 41.248466)
1545,GIANT PHARMACY-6445,1540 COWPATH ROAD,HATFIELD,PA,19440,Montgomery,0,0,0,74,2033,0,POINT (-75.289159 40.273186)
1546,Irwin Primary Care (Irwin),7546 Route 30 1st floor,Irwin,Pennsylvania,15668,Westmoreland,0,0,0,0,378,0,POINT (-79.663048 40.311651)
1547,UPMC CCP S Hills Ped Assoc Jffersn,1925 Route 51 South,Clairton,Pennsylvania,15025,Allegheny,0,204,0,280,1192,12,POINT (-79.913123 40.290443)
1548,AHN Ped Ped Alliance St Clair,1580 Mclaughlin Run Rd Pine Bridge Commons,Pittsburgh,Pennsylvania,15241,Allegheny,16,16,0,118,1312,206,
1549,Crozer-Chester Medical Center,1 Medical Center Blvd Department of Pharmacy,Upland,Pennsylvania,19013,Delaware,5,0,0,86,92,8337,POINT (-75.369731 39.855635)
1550,Giant Pharmacy-6,136 Kline Village,Harrisburg,Pennsylvania,17104,Dauphin,0,0,0,0,173,0,POINT (-76.840601 40.27153)
1551,GIANT PHARMACY-6055,325 W  FREEDOM AVENUE,Burnham,Pennsylvania,17009,Mifflin,0,0,0,300,771,420,POINT (-77.575044 40.629038)
1552,Conemaugh Memorial Medical Center,1086 FRANKLIN STREET PHARMACY DEPARTMENT,Johnstown,Pennsylvania,15905,Cambria,42,7,0,119,1540,0,POINT (-78.918607 40.304994)
1553,SLPG-Pediatrics-Allentown,501 Cetronia Rd,Allentown,Pennsylvania,18104,Lehigh,6,0,0,129,466,150,POINT (-75.557662 40.586095)
1554,AHOLD USA-GIANT PHARMACY-6481,10 E RIDGE PIKE,Conshohocken,Pennsylvania,19428,Montgomery,0,0,0,615,1464,292,POINT (-75.284956 40.093887)
1555,Tower Health Fam Med-W Lawn THMG,2209 Quarry Drive,Reading,Pennsylvania,19609,Berks,0,0,0,0,4,24,POINT (-76.003326 40.341391)
1556,Wellspan Ped Med S George St,2339 South George Street,York,Pennsylvania,17403,York,2,0,4,22,326,42,POINT (-76.7155 39.922498)
1557,UPMC Western Psych Inst and Clinic,3811 O'Hara Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,12,86,45,POINT (-79.959784 40.443278)
1558,Keystone Pediatrics-Waynesboro,45 Roadside Avenue,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,101,914,0,POINT (-77.567424 39.752273)
1559,Advocare Broomall Peds-West Chester,1246 West Chester Pike,West Chester,Pennsylvania,19382,Chester,0,0,0,417,105,144,POINT (-75.557246 39.968171)
1560,Horsham Pharmacy LLC,316 Horsham Road Suite E,Horsham,Pennsylvania,19044,Montgomery,30,0,0,2459,758,269,POINT (-75.135545 40.181869)
1561,Willow Grve Hlth Cntr-Montgom Cnty,102 York Road,Willow Grove,Pennsylvania,19090,Montgomery,18,0,0,1305,57,3195,POINT (-75.114773 40.14315)
1562,Genoa Healthcare 20118,1350 West 26th Street,Erie,Pennsylvania,16508,Erie,0,0,0,185,90,184,POINT (-80.103018 42.101065)
1563,Armstrong County Memorial Hospital,1 NOLTE DR,Kittanning,Pennsylvania,16201,Armstrong,47,10,0,365,1046,1453,POINT (-79.562335 40.812095)
1564,GIANT PHARMACY-6529,4510 MARKETPLACE WAY,ENOLA,PA,17025,Cumberland,6,0,0,187,1355,224,POINT (-76.975882 40.289404)
1565,VDI-See Right Pharmacy,2647 N 6th St,Harrisburg,Pennsylvania,17110,Dauphin,0,12,0,476,84,0,POINT (-76.894574 40.289837)
1566,Beaver Health Mart Pharmacy,533 Third St,Beaver,Pennsylvania,15009,Beaver,0,0,0,0,10,230,POINT (-80.303467 40.695815)
1567,Centerville Clin Repub Med  Dental,1006 Main Street,Republic,Pennsylvania,15475,Fayette,0,0,0,0,210,0,POINT (-79.878024 39.962899)
1568,Dao Pharm Inc DBA Rios Pharm,35 South Morton Ave.,Morton,Pennsylvania,19070,Delaware,0,0,0,0,3186,178,POINT (-75.328126 39.906848)
1569,UPMC-CCP-Mt View Pediatrics,200 Village Drive,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,25,354,0,POINT (-79.462197 40.292414)
1570,Chester County Hospital,PHARMACY 701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,0,0,0,30,780,1256,
1571,Family First Health-Columbia Center,369 Locust Street 1st Floor,Columbia,Pennsylvania,17512,Lancaster,0,0,0,159,47,0,POINT (-76.501264 40.032778)
1572,PHN Tri Cty Com Hlth Ctr,1555 Shawna Road,Cherry Tree,Pennsylvania,15724,Cambria,0,0,0,38,209,0,POINT (-78.799345 40.716831)
1573,AHN Pediatrics-Arcadia,9795 Perry Highway,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,2,120,POINT (-80.044687 40.586058)
1574,Grane Supply Inc Pittsburgh,105 Gamma Drive Ste 100,Pittsburgh,Pennsylvania,15238,Allegheny,13,16,0,1121,1116,2976,POINT (-79.872431 40.495383)
1575,Eden Park Pediatrics-Brownstown,4221 Oregon Pike,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,45,566,0,POINT (-76.215299 40.132266)
1576,Penn State Hershey Medical Center,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,383,31,190,POINT (-76.674557 40.265932)
1577,GIANT PHARMACY-6091,1760 DEKALB PIKE,BLUE BELL,PA,19422,Montgomery,0,0,0,49,1711,942,POINT (-75.307183 40.149247)
1578,The Medicine Shoppe-Boyertown,2 E. Philadelphia Avenue,Boyertown,Pennsylvania,19512,Berks,0,0,0,885,2943,11753,POINT (-75.637151 40.333497)
1579,Stephens Pharmacy,1101 Main Street,Honesdale,Pennsylvania,18431,Wayne,0,0,0,1186,37,0,POINT (-75.257393 41.575658)
1580,MNPG Penns Valley Area Fam Med,3631 Penns Valley Road,Spring Mills,Pennsylvania,16875,Centre,0,0,0,0,240,0,POINT (-77.605303 40.84925)
1581,VDI-Blandon Pharmacy,104 Anna Ave,Blandon,Pennsylvania,19510,Berks,0,0,0,248,622,41,POINT (-75.868489 40.44312)
1582,TYAN PHARMACY  MEDCIAL SUPPLY LLC,2803 Bristol Pike,Bensalem,Pennsylvania,19020,Bucks,0,0,0,10,0,0,POINT (-74.93761 40.083036)
1583,GIANT PHARMACY-6084,2670 EGYPT ROAD,NORRISTOWN,PA,19403,Montgomery,0,0,0,719,567,1231,POINT (-75.405607 40.130489)
1584,PH-Penn Highlands Comm DuBois,621 S. Main St.,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,6,81,0,POINT (-78.773334 41.113896)
1585,AHN AC IM Murrysville Internal Med,4262 Old William Penn Highway,Murrysville,PA,15668,Westmoreland,0,0,0,0,28,0,POINT (-79.684924 40.42794)
1586,GIANT PHARMACY-6079,"275 PAULINE DR, S YORK PLZ",YORK,PA,17402,York,22,0,0,387,1007,662,
1587,VDI-Vine Pharmacy,4375 Red Rock Road,Benton,PA,17814,Columbia,0,0,0,0,1435,97,POINT (-76.379804 41.202857)
1588,My Kids Pediatric Partners PC,1102 Highway 315 Blvd,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,2148,632,
1589,WellSpan Family Medicine-Trout Run,808 Pleasant View Drive,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,32,0,
1590,Ellwood City Primary Care,1673  State Route 65,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,13,0,POINT (-80.275947 40.843071)
1591,GIANT PHARMACY-6045,849 WEST BALTIMORE PIKE,WEST GROVE,PA,19390,Chester,0,0,0,81,2575,916,POINT (-75.875122 39.824105)
1592,All Star Pediatrics,702 Gordon Dr,Exton,Pennsylvania,19341,Chester,0,0,0,29,208,130,POINT (-75.651812 40.063474)
1593,Fam Prac Ctr Administration,270 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,80,121,40,POINT (-76.851032 40.821936)
1594,Mohan Patel MD-Vandergrift,224 Longfellow St,Vandergrift,Pennsylvania,15690,Westmoreland,0,0,4,10,7,24,POINT (-79.570591 40.596517)
1595,Centre Volunteers in Medicine,2520 Green Tech Dr.,State College,Pennsylvania,16803,Centre,20,24,0,2057,75,1311,POINT (-77.918776 40.813498)
1596,Esposito Medical Associates LTD,599 North Church Street,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,0,304,0,POINT (-79.544698 40.161317)
1597,Advocare Childrens Medic Assoc,1510 Chester Pike,Eddystone,Pennsylvania,19022,Delaware,0,0,0,0,717,0,POINT (-75.337073 39.863887)
1598,HVMG-Heritage Valley Convenience Ctr,79 Wagner Road,Monaca,Pennsylvania,15061,Beaver,0,0,0,20,355,20,POINT (-80.313132 40.679347)
1599,VDI-Duncansville Pharmacy Inc,1328 Third Ave PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,0,0,3407,132,979,
1600,GIANT PHARMACY-6453,330 MARKETPLACE BOULEVARD,SELINSGROVE,PA,17870,Snyder,0,0,0,0,2197,0,POINT (-76.834846 40.841273)
1601,WHS-Internal Medicine,1000 Park Place Drive,Washington,PA,153014395,Washington,0,0,0,7,22,0,POINT (-80.193391 40.213357)
1602,Tower Health-Int Med Wyomissing THMG,950A N. Wyomissing Boulevard,Wyomissing,Pennsylvania,19610,Berks,0,0,0,5,154,30,POINT (-75.964382 40.339133)
1603,GIANT PHARMACY-6471,86 GLOCKER WAY,POTTSTOWN,PA,19465,Chester,0,1,0,12,2418,0,POINT (-75.657585 40.208874)
1604,LGHP Quentin Family Medicine,Family Medicine Quentin 1701 Cornwall Road,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,11,138,0,
1605,SCI-Houtzdale,PO Box 1000 209 Institution Drive,Houtzdale,Pennsylvania,16698,Clearfield,0,0,0,0,180,181,
1606,GIANT PHARMACY-6463,173 HOLLY ROAD,GILBERTSVILLE,PA,19525,Montgomery,0,0,0,294,1679,14,POINT (-75.620261 40.334647)
1607,Penn Highlands Clearfield,809 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,13,3,0,179,10,216,POINT (-78.449999 41.033012)
1608,LVPG Pediatrics-Palmer,3701 Corriere Road,Easton,Pennsylvania,18045,Northampton,0,0,0,0,188,0,
1609,Mansfield Laurel Health Center,416 South Main St,Mansfield,Pennsylvania,16933,Tioga,0,0,0,20,532,0,POINT (-77.075191 41.795338)
1610,HlthSth Harmarville Rehab Hosp,P.O. Box 11460 Guys Run Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,0,15,0,
1611,Bechtels Pharmacy Inc,302 Main Street,Slatington,Pennsylvania,18080,Lehigh,0,0,0,55,2160,201,POINT (-75.608012 40.7525)
1612,AHOLD USA-GIANT PHARMACY-6243,CEDAR CREST AND TILGHMAN,ALLENTOWN,PA,18104,Lehigh,0,0,0,99,1487,860,
1613,Select Specialty Hospital-York,1701 Innovation Drive 5th Floor,York,Pennsylvania,17408,York,0,0,0,15,0,0,
1614,GIANT PHARMACY-6267,44 NATURAL SPRINGS ROAD,GETTYSBURG,PA,17325,Adams,0,0,0,49,1181,24,POINT (-77.207503 39.837674)
1615,GIANT PHARMACY-6018,760 ROUTE 113,SOUDERTON,PA,18964,Montgomery,0,0,0,103,1962,0,POINT (-75.306284 40.319285)
1616,UPMC CCP S Hills Ped Assoc Brentwod,4411 Stilley Road 1st Floor,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,579,52,32,POINT (-79.982348 40.361266)
1617,CHOP Care Network-Chadds Ford,1766 Wilmington Pike,Glen Mills,Pennsylvania,19342,Delaware,0,0,0,14,2841,19,POINT (-75.544689 39.873551)
1618,AHOLD USA-GIANT PHARMACY-6287,1000 SCOTT TOWN CENTER,BLOOMSBURG,PA,17815,Columbia,4,0,0,1834,233,448,POINT (-76.435938 41.005763)
1619,The Wright Center-Clarks Summit,1145 Northern Boulevard,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,24,1287,0,POINT (-75.696208 41.488382)
1620,Centerville Clinics-Bentleyville,Bentleyville Family Practice 100 Wilson Road,Bentleyville,Pennsylvania,15314,Washington,0,0,0,14,756,100,
1621,Susquehanna Valley Med Spec PC,6850 Lows Road,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,972,300,POINT (-76.352056 41.033408)
1622,UPMC CCP Wexford,11279 Perry Highway,Wexford,Pennsylvania,15090,Allegheny,0,0,0,320,896,380,POINT (-80.054244 40.62187)
1623,AHN Peds Ped Alliance Allegh,490 East North Street Allegheny Medical Professional Bldg,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,68,699,199,
1624,LVPG Pediatrics Madison Farms,4807 Freemansburg Avenue,Easton,Pennsylvania,18045,Northampton,0,0,0,0,244,0,POINT (-75.295988 40.649732)
1625,Tyrone Hosp,187 Hospital Drive,Tyrone,Pennsylvania,16686,Blair,0,0,0,241,162,220,POINT (-78.252302 40.674843)
1626,Genoa Healthcare 00144,119 WALNUT ST,Johnstown,Pennsylvania,15901,Cambria,0,0,0,126,84,298,POINT (-78.921142 40.327731)
1627,Uptown Discount Drugs,2336 N 3RD ST,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,155,435,552,POINT (-76.897754 40.283376)
1628,ELFHCC-E Liberty Fam Hlth Care Ctr,6023 HARVARD ST,Pittsburgh,Pennsylvania,15206,Allegheny,3,0,0,323,6,10,POINT (-79.923188 40.462774)
1629,Geisinger Sys Svcs Pharm Distrib Ctr,212 Industrial Park Road,Elysburg,Pennsylvania,17824,Northumberland,0,0,0,10495,148,970,POINT (-76.569434 40.852282)
1630,GIANT PHARMACY-6061,397 BALTIMORE RD,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,55,1642,114,POINT (-77.502684 40.047042)
1631,VDI-Harrisburg Pharmacy,2645 North 3rd St,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,551,14,84,POINT (-76.899494 40.287121)
1632,Hyndman Area Health Center Bedford,104 Railroad Street,Bedford,Pennsylvania,15522,Bedford,0,0,0,19,1829,1158,POINT (-78.503049 40.021973)
1633,GIANT PHARMACY-6046,2721 STREET ROAD,BENSALEM,PA,19020,Bucks,0,6,0,151,1748,1159,POINT (-74.953274 40.110554)
1634,Wellspan Pharm Adams Hlth Ctr,40 V-Twin Drive,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,124,0,POINT (-77.18277 39.84572)
1635,AHOLD USA-GIANT PHARMACY-6081,70 S LOCUST ST,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,75,2358,0,POINT (-75.981659 40.95324)
1636,VDI-Sloans Manheim Pharmacy,73 South main Street,Manheim,Pennsylvania,17545,Lancaster,0,0,0,0,48,0,POINT (-76.393513 40.162316)
1637,MLHC-Bryn Mawr Rehab Hospital,414 Paoli Pike,Malvern,Pennsylvania,19355,Chester,0,0,0,84,47,0,POINT (-75.530664 40.01265)
1638,Chalfont Pharmacy Inc,1700 Horizon Dr,Chalfont,Pennsylvania,18914,Bucks,0,0,0,8,2869,591,POINT (-75.218679 40.261089)
1639,Jersey Shore Hospital,1020 Thompson Street,Jersey Shore,Pennsylvania,17740,Lycoming,0,0,0,108,188,501,POINT (-77.26821 41.201674)
1640,Excela Health Latrobe Hospital,One Mellon Way,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,229,28,3335,
1641,Keystone Internal Medicine,830 5th Ave. Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,113,15,POINT (-77.644983 39.945106)
1642,LVPG Internal Medicine-Bartonsville,600 Commerce Blvd,Stroudsburg,Pennsylvania,18360,Monroe,0,0,0,0,33,80,POINT (-75.263401 40.998481)
1643,UPMC-Susq Peds South Willmsprt,6 East Mountain Avenue,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,1156,0,POINT (-76.991755 41.230507)
1644,PAK PEDS MTN TOP,239 S Mountaintop Blvd,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,0,50,0,
1645,Qwik Med Pharmacy LLC,369  Locust Street Rear,Columbia,Pennsylvania,17512,Lancaster,0,0,0,0,100,0,POINT (-76.501264 40.032778)
1646,Family Practice Center Williamsport,1205 River Avenue 1st Floor,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,52,0,POINT (-76.981392 41.252552)
1647,CHOP Care Network-Norristown,1437 Dekalb Street,Norristown,Pennsylvania,19401,Montgomery,0,0,0,55,1922,252,POINT (-75.332612 40.123945)
1648,PMA-Family Practice Irwin,4044 Route 130,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,250,0,POINT (-79.685294 40.374338)
1649,True North Pediatrics-North Wales,1010 Horsham Road #210,North Wales,Pennsylvania,19454,Montgomery,0,0,0,0,140,0,POINT (-75.231295 40.239473)
1650,Jennersville Hospital LLC,1015 West Baltimore Pike ATTN Employee Health,West Grove,Pennsylvania,19390,Chester,0,6,0,44,150,41,POINT (-75.887889 39.822746)
1651,VDI-Crestwood Pharmacy,10 S Mountain Blvd,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,139,263,539,POINT (-75.886341 41.161585)
1652,WEST END FAMILY HEALTH CENTER,415 NEPTUNE ST,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,117,29,POINT (-80.033301 40.440612)
1653,Newport Family Practice PC,52 Red Hill Court,Newport,Pennsylvania,17074,Perry,0,0,0,75,6,0,POINT (-77.122152 40.484726)
1654,Lancaster County SHC,1661 Old Philadelphia Pike,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,5,0,0,POINT (-76.266184 40.039021)
1655,Helping Hands Pediatrics-Sharon,585 East State St,Sharon,Pennsylvania,16146,Mercer,0,0,0,21,1041,0,POINT (-80.498313 41.232972)
1656,UPMC CHP Rnald McDnald Care Mobile,2599 Wexford Bayne Road Childrens North Ronald McDonald Care Mobile,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,0,40,
1657,VNA Comm Svcs Peds Hlth Ctr,1421 Highland Avenue,Abington,Pennsylvania,19001,Montgomery,0,0,0,111,0,210,POINT (-75.118761 40.1223)
1658,AHN AC IM Prim Cre Profess,160 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,42,129,72,POINT (-80.113048 40.289703)
1659,WHS Was Ped and Adolescent Med,100 Wellness Way,Washington,Pennsylvania,15301,Washington,0,0,0,3,0,0,POINT (-80.215812 40.192528)
1660,AHN AC Primary Care Morningside,1748 Jancey Street,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,67,0,30,POINT (-79.926669 40.485787)
1661,PAM Splty Hosp of Wilkes Barre,575 North River Street 7th floor,Wilkes Barre,Pennsylvania,18764,Luzerne,0,0,0,59,18,0,POINT (-75.868165 41.258261)
1662,Family Pharmacy of Olyphant,110 Delaware Ave,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,260,46,114,POINT (-75.603268 41.469251)
1663,Laurel Pedia Assoc Somerset,223 South Pleasant Avenue Medcor Building,Somerset,Pennsylvania,15501,Somerset,0,0,0,0,396,0,POINT (-79.074316 40.006957)
1664,VHP Family Health Center,400 17th St,Allentown,Pennsylvania,18104,Lehigh,0,0,0,0,40,0,
1665,FPC-Enola Family Practice Center,30 E SHADY LN,Enola,Pennsylvania,17025,Cumberland,0,0,0,15,46,0,POINT (-76.930099 40.298252)
1666,B R CHEKKA MD PC,1611 Peach Street,Erie,Pennsylvania,16501,Erie,0,0,0,0,100,0,POINT (-80.080262 42.119411)
1667,Associates in Ophthalmology Ltd.,9970 Mountain View Dr,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,18,194,0,POINT (-79.940246 40.34165)
1668,Penn Med Lancaster General FM Leola,146 East Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,79,6,POINT (-76.169072 40.090931)
1669,Clearfield County SHC,1125 Linden Street,Clearfield,Pennsylvania,16830,Clearfield,0,0,0,10,0,5,POINT (-78.449327 41.008199)
1670,AHN Glenwood Primary,213 East 41st Street,Erie,Pennsylvania,16504,Erie,0,0,0,16,0,24,POINT (-80.060317 42.100253)
1671,Berwick Hospital Center,701 East 16th St. Pharmacy,Berwick,Pennsylvania,18603,Columbia,0,9,0,175,17,314,POINT (-76.230804 41.070159)
1672,LVPG Fam-Internl Med Bethlhm Twp,2101 Emrick Blvd,Bethlehem (Part-Lehigh),Pennsylvania,18020,Northampton,0,0,0,0,100,0,POINT (-75.290931 40.651956)
1673,Lancaster Rehabilitation Hospital,675 Good Drive,Lancaster,Pennsylvania,17604,Lancaster,0,0,0,0,10,0,POINT (-76.35098 40.063067)
1674,WMCHC-HAMLIN FAMILY HEALTH CENTER,543 Easton Turnpike,Lake Ariel,Pennsylvania,18436,Wayne,0,0,0,195,107,190,POINT (-75.398003 41.400846)
1675,Hartzells Pharmacy,300 American Street,Catasauqua,Pennsylvania,18032,Lehigh,10,0,0,4,108,0,POINT (-75.467574 40.653712)
1676,LVPG Pediatrics-Lantern Lane,314 Main Street PO Box  395,Conyngham,Pennsylvania,18219,Luzerne,0,0,0,0,20,0,POINT (-76.058773 40.992439)
1677,MLHC-Urgent Care in Broomall,1991 Sproul Road,Broomall,PA,19008,Delaware,0,0,0,0,54,0,POINT (-75.356299 39.961234)
1678,WHS-Fam Med California,300 Technology Drive,Coal Center,Pennsylvania,15423,Washington,0,0,0,4,22,30,POINT (-79.912331 40.056341)
1679,Genoa Healthcare 20336,245 Race Street,Somerset,Pennsylvania,15501,Somerset,0,0,0,138,39,93,POINT (-79.075074 40.005761)
1680,FPC-Southside Family Medicine,699 Hastings Street,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,268,0,POINT (-76.990216 41.228739)
1681,Integrated Health 21,2403 SIDNEY STREET SUITE 800,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,783,670,30,POINT (-79.96965 40.428767)
1682,Cornerstone Care-Rogersville,140 Church Street PO Box 440,Rogersville,Pennsylvania,15359,Greene,0,0,0,98,23,320,POINT (-80.25105 40.17377)
1683,SCI-Fayette,50 overlook drive,Labelle,Pennsylvania,15450,Fayette,0,0,0,0,33,250,POINT (-79.988305 39.998141)
1684,VDI-Pleasant Hills Apothecary,25 Gill Hall Rd,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,2670,680,POINT (-79.957735 40.321833)
1685,Valley Medical-Wilkes Barre,75 South Wyoming Avenue,Edwardsville,Pennsylvania,18704,Luzerne,0,0,0,0,248,410,POINT (-75.902085 41.257703)
1686,Penn St Hlth Cmty Vax Site Dauphin,30 E Granada Ave,Hershey,Pennsylvania,17033,Dauphin,0,0,0,18,640,0,POINT (-76.646713 40.285077)
1687,Mainline LTC Pharmacy,1049 Shoemaker St.,Nanty Glo,Pennsylvania,15943,Cambria,0,0,0,0,2219,4885,POINT (-78.835832 40.470517)
1688,The Hometown Pharmacy-New Castle,20 E Lawrence St,New Castle,Pennsylvania,16101,Lawrence,0,0,0,0,139,533,
