,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1165,Melmark,2600 Wayland Road,Berwyn,Pennsylvania,19312,Chester,1,30,0,0,0,0,POINT (-75.447562 39.99767)
1166,Saxonburg Drug,115 Pittsburgh Street,Saxonburg,Pennsylvania,16056,Butler,0,0,0,18,60,0,POINT (-79.81417 40.74967)
1167,Tri Cty Hth and Wellness Ctr,507 Kimberton Rd,Phoenixville,Pennsylvania,19460,Chester,0,0,0,110,410,71,POINT (-75.547056 40.129625)
1168,MedsPack LLC,5006 E Trindle Road,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,96,87,POINT (-76.970687 40.225635)
1169,SCI-Waymart,PO Box 256,Waymart,Pennsylvania,18472,Wayne,0,0,0,0,233,0,
1170,UPMC-Kane Community Hospital,4372 Rt 6,Kane,Pennsylvania,16735,McKean,0,0,0,0,32,204,POINT (-78.731025 41.673401)
1171,AHN-AC IM PRMA 5375 WLM FL,5375 WILLIAM FLYNN HWY,Gibsonia,Pennsylvania,15044,Allegheny,0,0,0,2,46,0,POINT (-79.944526 40.619966)
1172,Stines Pharmacy Inc,1 East Main Street,Schuylkill Haven,Pennsylvania,17972,Schuylkill,0,0,0,3,136,0,POINT (-76.172708 40.629309)
1173,Wellspan Ped  Medic joppa Rd,2675 Joppa Rd,York,Pennsylvania,17403,York,0,0,0,0,111,78,POINT (-76.708467 39.907708)
1174,SCI-Camp Hill,2500 LISBURN ROAD,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,12,0,POINT (-76.924054 40.217149)
1175,MARTINS PHARMACY-6290,800 VANDERBILT ROAD,CONNELLSVILLE,PA,15425,Fayette,0,0,0,22,578,0,POINT (-79.603029 40.018548)
1176,Spartan Pharmacy,3526 BROWNSVILLE ROAD,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,0,668,0,POINT (-79.975566 40.37412)
1177,SCI-Laurel Highlands,5706 Glades Pike Road,Somerset,Pennsylvania,15501,Somerset,0,0,0,28,0,0,POINT (-79.040912 40.002438)
1178,LINDEN PHARMACY,3010 LINDEN STREET,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,0,31,0,POINT (-75.355702 40.656809)
1179,AHOLD USA-GIANT PHARMACY 6023,700 NUTT RD,Phoenixville,Pennsylvania,19460,Chester,0,0,0,31,597,133,POINT (-75.534998 40.132154)
1180,Fort Washington Estates,735 Susquehanna Road,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,0,19,0,POINT (-75.196327 40.158692)
1181,Valley Care Pharmacy,940 Jefferson Ave.,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,6,349,906,POINT (-75.651505 41.415151)
1182,UPMC-Horizon Greenville Campus,110 North Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,7,83,0,POINT (-80.372201 41.411126)
1183,Lycoming County SHC,1000 Commerce Park Drive,Williamsport,Pennsylvania,17701,Lycoming,17,0,0,143,8,200,POINT (-76.98434 41.246575)
1184,New Castle Pharmacy,1112 South Mill Street,New Castle,Pennsylvania,16101,Lawrence,0,0,0,62,0,0,POINT (-80.343873 40.987843)
1185,Geisinger Lewistown Hospital,400 Highland Ave Pharmacy Dept. 6th floor,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,0,103,0,POINT (-77.567402 40.617853)
1186,Wellspan Fam Med Plymouth Rd,1010 PLYMOUTH RD,York,Pennsylvania,17402,York,0,0,0,0,59,0,POINT (-76.666351 39.959725)
1187,Hanover Family Practice-Penn,111 Penn Street,Hanover,Pennsylvania,17331,York,0,0,0,0,30,0,POINT (-76.980167 39.808654)
1188,Armstrong County Memorial Hospital,1 NOLTE DR,Kittanning,Pennsylvania,16201,Armstrong,47,10,0,365,191,1453,POINT (-79.562335 40.812095)
1189,VDI-Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,Hershey,Pennsylvania,17033,Dauphin,0,0,0,260,5,10,POINT (-76.658613 40.271188)
1190,Burick Cntr for Hlth and Wellnss,2005 Technology Parkway,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,63,0,POINT (-76.976706 40.284946)
1191,Family Practice Center-Laporte,217 King Street PO Box  95,Laporte,Pennsylvania,18626,Sullivan,0,0,0,3,97,0,POINT (-76.494931 41.423636)
1192,GHS JNJ  Ft Washington,7050 Camp Hill Road,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,7,0,0,POINT (-75.205319 40.127367)
1193,East Suburban Pedi-Monroeville,2566 Haymaker Road,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,11,74,0,POINT (-79.751285 40.428239)
1194,Small Town Pharmacy 2,80 W. Germantown Pike,Norristown,Pennsylvania,19401,Montgomery,0,0,0,12,296,308,POINT (-75.318331 40.14513)
1195,WEST END FAMILY HEALTH CENTER,415 NEPTUNE ST,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,0,34,12,POINT (-80.033299 40.440616)
1196,Wellspan Good Samaritan Hospital,252 S 4th Street,Lebanon,Pennsylvania,17042,Lebanon,3,2,0,74,392,378,POINT (-76.41735 40.336018)
1197,UPMC-McKeesport,1500 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,31,101,60,POINT (-79.849218 40.3523)
1198,GIANT PHARMACY-6269,3301 TRINDLE ROAD,CAMP HILL,PA,17011,Cumberland,0,0,0,55,978,188,POINT (-76.935436 40.238145)
1199,FHP Pharmacy Services,550 Locust Street,Saint Michael,Pennsylvania,15951,Cambria,0,0,0,65,311,0,POINT (-78.756376 40.333491)
1200,Revolutionary Home Health Inc.,829 Scranton Carbondale Highway,Eynon,Pennsylvania,18403,Lackawanna,0,0,0,0,329,0,POINT (-75.577863 41.50841)
1201,GIANT PHARMACY-6512,310 S HENDERSON ROAD,KING OF PRUSSIA,PA,19406,Montgomery,0,0,0,0,815,1066,POINT (-75.360141 40.090855)
1202,AHOLD USA-GIANT PHARMACY-6081,70 S LOCUST ST,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,45,1105,0,POINT (-75.981659 40.95324)
1203,WellSpan Internal Medicine-Dover,4020 Carlisle Road,Dover,PA,17315,York,0,0,0,9,183,0,POINT (-76.84302 39.993812)
1204,VDI-See Right Pharmacy,2647 N 6th St,Harrisburg,Pennsylvania,17110,Dauphin,0,12,0,132,28,0,POINT (-76.894576 40.289845)
1205,Family First Hlth George St Ctr,116 South George Street,York,Pennsylvania,17401,York,8,0,0,471,111,78,POINT (-76.726805 39.960757)
1206,Abington Jefferson Health,1200 Old York Road,Abington,Pennsylvania,19001,Montgomery,5,0,0,653,106,902,POINT (-75.119382 40.118945)
1207,Keystone Internal Medicine,830 5th Ave. Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,78,0,POINT (-77.644983 39.945106)
1208,AHOLD USA-GIANT PHARMACY-6277,7673 LAKE RAYSTOWN SHOPPING CENTER,HUNTINGDON,PA,16652,Huntingdon,0,0,0,0,832,0,POINT (-78.013383 40.479429)
1209,Robert Packer Hospital,One Guthrie Square,Sayre,Pennsylvania,18840,Bradford,0,0,0,88,255,0,
1210,LGH-Family Medicine Strasburg,1135 Hampden Drive,Strasburg,Pennsylvania,17579,Lancaster,0,0,0,45,110,80,POINT (-76.190273 39.984894)
1211,Health Services Pharmacy,1201 Grampian Blvd,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,65,6,0,POINT (-76.983321 41.260631)
1212,VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,90,0,POINT (-76.396935 40.066771)
1213,UPMC Susquehanna-Williamsport,700 High Street,Williamsport,Pennsylvania,17701,Lycoming,21,41,0,142,527,160,POINT (-77.014432 41.24547)
1214,Albion Pharmacy,9 East State Street,Albion,Pennsylvania,16401,Erie,0,0,0,0,383,0,POINT (-80.365963 41.890903)
1215,Advocare Broomall Peds-West Chester,1246 West Chester Pike,West Chester,Pennsylvania,19382,Chester,0,0,0,122,50,0,POINT (-75.557211 39.968163)
1216,AHOLD USA-MARTINS PHARMACY-6292,200 E CHESTNUT AVE,ALTOONA,PA,16601,Blair,0,0,0,14,774,7,POINT (-78.390466 40.52717)
1217,AHN-SVMG Albion Family Practice,155 East State Street,Albion,Pennsylvania,16401,Erie,2,0,0,0,0,0,POINT (-80.36066 41.890918)
1218,CHOP Care Network-Flourtown,821 Bethlehem Pike,Erdenheim,Pennsylvania,19038,Montgomery,0,6,0,501,48,65,POINT (-75.213276 40.095543)
1219,Accredo Health Group Inc.,3000 Ericsson Drive Ste 100,Warrendale,Pennsylvania,15086,Allegheny,0,0,0,37,0,0,POINT (-80.103061 40.658682)
1220,GIANT PHARMACY-6443,925 NORLAND AVENUE,CHAMBERSBURG,PA,17201,Franklin,0,1,0,13,227,0,POINT (-77.6307 39.940982)
1221,Warren St Hosp Employee Hth,33 Main Dr.,Warren,Pennsylvania,16365,Warren,0,0,0,0,47,0,POINT (-79.141997 41.879427)
1222,UPMC-Primary Care Lewisburg,260 Reitz Boulevard,LEWISBURG,PA,178379220,Union,0,0,0,0,0,96,POINT (-76.911123 40.962152)
1223,UPMC-Northwest,100 Fairfield Drive,Seneca,Pennsylvania,16346,Venango,2,6,0,420,125,181,POINT (-79.707926 41.360026)
1224,Horsham Square Pharmacy,575 Horsham Road Unit C20,Horsham,Pennsylvania,19044,Montgomery,4,0,0,0,582,0,POINT (-75.146415 40.188588)
1225,Fulton County SHC,182 Buchanan Trail PO Box 666,Mc Connellsburg,Pennsylvania,17233,Fulton,0,0,0,0,49,0,POINT (-77.988451 39.928358)
1226,VDI-Applebys Drug Store Inc,133 East Shirley Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,8,471,0,POINT (-77.87744 40.381296)
1227,Eden Park Pediatrics-Brownstown,4221 Oregon Pike,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,9,194,0,POINT (-76.215964 40.13184)
1228,VDI-Dubois Drug and Wellness,700 S Brady Street,Du Bois,Pennsylvania,15801,Clearfield,0,8,0,201,2,60,POINT (-78.771156 41.109337)
1229,Pennyslvania Automated Services Inc,620 Lowry Ave,Jeannette,Pennsylvania,15644,Westmoreland,0,0,0,0,1486,0,POINT (-79.616401 40.320122)
1230,AHN-Allegheny General Hospital,320 East North Avenue,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,489,3257,100,POINT (-80.003249 40.456149)
1231,UPMC-SMFHC-Bloomfield Garfield,5475 Penn Avenue,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,13,931,0,POINT (-79.933261 40.464402)
1232,GHS JNJ  West Chester,1310 Goshen Parkway Global Health Services,West Chester,Pennsylvania,19380,Chester,0,0,0,0,5,0,POINT (-75.56911 39.987808)
1233,Providence Pediatric Practice LLC,100 Granite Drive,Media,Pennsylvania,19063,Delaware,0,0,0,4,24,0,POINT (-75.434078 39.911553)
1234,AHN Ped Ped Ally Chartiers McMurray,3001 Waterdam Plaza Drive,Mc Murray,Pennsylvania,15317,Washington,0,0,0,4,132,0,POINT (-80.135651 40.264143)
1235,AHN-AC FM PRIME MEDICAL GROUP,1645 Rostraver Road,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,92,0,POINT (-79.806154 40.175748)
1236,VDI-Mainline Pharmacy Portage,619 MAIN ST,Portage,Pennsylvania,15946,Cambria,0,0,0,0,0,983,POINT (-78.672806 40.387351)
1237,UPMC-FALK PHARMACY MTM,3601 Fifth Avenue Suite 211,Pittsburgh,Pennsylvania,15213,Allegheny,4,0,0,345,62,0,POINT (-79.959098 40.441328)
1238,WellSpan Internl Med St.Charles Wy,370 St. Charles Way,York,Pennsylvania,174024647,York,0,0,0,0,133,0,POINT (-76.694658 39.927244)
1239,WellSpan Internal Med Waynesboro,601 East Main Street Waynesboro Medical Office Building,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,98,133,90,POINT (-77.56815 39.75089)
1240,Family Practice Center of Newtown,638 Newtown-Yardley Rd,Newtown,Pennsylvania,18940,Bucks,0,0,0,0,840,0,POINT (-74.921132 40.229228)
1241,Mainline Pharmacy-Hastings,317 Beaver St.,Hastings,Pennsylvania,16646,Cambria,0,0,0,0,1544,0,POINT (-78.712152 40.665551)
1242,LGHP-Willow Street Family Medicine,222 Willow Valley Lakes Drive,Willow Street,Pennsylvania,17584,Lancaster,0,0,0,15,356,0,POINT (-76.273722 39.986442)
1243,Yough Valley Pharmacy,511 Williams Street,Confluence,PA,15424,Somerset,0,0,0,0,82,0,POINT (-79.356877 39.811686)
1244,Wyoming Valley AIDS Council,330 Bowman Street,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,126,50,POINT (-75.859123 41.250216)
1245,SHREE ANJANEYA LLC,801 W MAIN ST,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,25,1089,20,POINT (-75.292861 40.24705)
1246,WellSpan Internal Med Freedom Way,2350 Freedom Way,York,PA,17402,York,0,0,0,2,37,0,POINT (-76.679304 39.934318)
1247,Bucks County HD Levittown Office,707 Neshminy Mall BCDH Neshaminy Mall Clinic,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,78,
1248,GEISINGER WYOMING VALLEY,1000 EAST MOUNTAIN BLVD M.C. 34-06,Wilkes Barre,Pennsylvania,18711,Luzerne,2,1,0,135,304,818,POINT (-75.811717 41.256997)
1249,East Berlin Pharmacy,335 WEST KING STREET EAST BERLIN,East Berlin,Pennsylvania,17316,Adams,0,0,0,0,168,0,POINT (-76.982572 39.939036)
1250,Geisinger St. Lukes Hospital,100 Paramount Blvd,Orwigsburg,Pennsylvania,17961,Schuylkill,5,1,0,147,7,26,POINT (-76.09171 40.640986)
1251,Pottstown Discount Pharmacy,1501 E HIGH ST,Pottstown,Pennsylvania,19464,Montgomery,0,0,0,0,1059,0,POINT (-75.615101 40.244049)
1252,Brundages Waymart Pharmacy,238 Belmont Street,Waymart,Pennsylvania,18472,Wayne,0,1,0,528,42,554,POINT (-75.408272 41.582354)
1253,Haeun Pharmacy,7300 Old York Rd,Melrose Park,Pennsylvania,19027,Montgomery,0,0,0,409,30,76,POINT (-75.13651 40.062353)
1254,Heritage Valley Hlth Sys Beaver,1000 Dutch Ridge Road,Beaver,Pennsylvania,15009,Beaver,24,84,0,32,414,14,POINT (-80.324352 40.710345)
1255,GIANT PHARMACY-6517,168 N FLOWERS MILL ROAD,LANGHORNE,PA,19047,Bucks,0,0,0,88,1001,594,POINT (-74.907509 40.181649)
1256,Aspire Health Concepts Inc,49 Prince Street,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,731,100,0,POINT (-76.810498 40.302349)
1257,Smart Choice Pharmacy,1941 Street rd,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,30,0,POINT (-74.945723 40.096975)
1258,Centerville Clinics-Connellsville,601 South Arch Street,Connellsville,Pennsylvania,15425,Fayette,0,0,0,0,100,0,POINT (-79.591075 40.012724)
1259,GHS-BLOOMSBURG HOSPITAL,549 Fair Street,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,20,0,POINT (-76.453193 41.008431)
1260,VDI-Duncansville Pharmacy Inc,1328 Third Ave PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,0,0,1744,100,807,
1261,Columbia County SHC,327 Columbia Blvd.,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,4,0,POINT (-76.447571 41.00145)
1262,VaxCare-Chester County Health Dept,601 Westtown Road Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,0,0,633,205,445,POINT (-75.584731 39.957921)
1263,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,Pittsburgh,Pennsylvania,15219,Allegheny,14,6,0,164,1263,186,POINT (-79.985623 40.436831)
1264,AFC Urgent Care-Lower Macungie,780 N Krocks Road,Allentown,Pennsylvania,18106,Lehigh,0,0,0,425,7,234,POINT (-75.564012 40.564724)
1265,Bradford County SHC,142 Colonial Drive,Towanda,Pennsylvania,18848,Bradford,0,0,0,30,0,0,POINT (-76.452867 41.78228)
1266,We Care Pediatrics,404 Middletown Blvd Penns Square,Langhorne,Pennsylvania,19047,Bucks,0,0,0,0,1078,319,
1267,Bethlehem Pharmacy Rx Inc,817 East 4th Street,Bethlehem (Part-Northampton),Pennsylvania,18015,Northampton,0,0,0,12,648,1344,POINT (-75.36709 40.610748)
1268,St. Lukes Uni  Hlth Network Lehigh,GNADEN HUETTEN HOSPITAL PHARMACY DEP 211 NORTH 12TH STREET,Lehighton,Pennsylvania,18235,Carbon,0,0,0,40,99,405,
1269,GIANT PHARMACY-6105,350 SCARLET ROAD,KENNETT SQUARE,PA,19348,Chester,0,0,0,136,1144,987,POINT (-75.730148 39.840536)
1270,PRIMARY CARE PHARMACY SERVICES INC,2027 Lebanon Church Road,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,478,17,230,POINT (-79.949494 40.348056)
1271,GIANT PHARMACY-6121,50 BRIAR CREEK PLAZA,BERWICK,PA,18603,Columbia,0,0,0,43,1055,282,POINT (-76.274657 41.047728)
1272,University of Pittsburgh,4041 Fifth Avenue Nordenberg Hall,Pittsburgh,Pennsylvania,15213,Allegheny,4,2,0,428,270,51,POINT (-79.955252 40.444085)
1273,GIANT PHARMACY-6084,2670 EGYPT ROAD,NORRISTOWN,PA,19403,Montgomery,0,0,0,340,164,1171,POINT (-75.405366 40.130509)
1274,Beittel Becker Pediatric Associates,2150 Noll Drive,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,22,61,0,POINT (-76.361035 40.04775)
1275,Geisinger Wyoming Valley,1000 EAST MOUNTAIN BLVD M.C. 34-06,Wilkes Barre,Pennsylvania,18711,Luzerne,173,0,0,193,45,255,POINT (-75.811717 41.256997)
1276,WellSpan Internal Medicine Ephrata,"446 N Reading Rd, Suite 301",Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,128,0,POINT (-76.171237 40.195418)
1277,Adagio Health-Uniontown,205 Easy Street,Uniontown,Pennsylvania,15401,Fayette,0,0,0,716,48,249,POINT (-79.741702 39.901708)
1278,Cornerstone Coord Health Care LLC,40 West Frack Street,Frackville,Pennsylvania,17931,Schuylkill,0,0,0,12,124,0,POINT (-76.232047 40.784801)
1279,WHS-Fam Med California,300 Technology Drive,Coal Center,Pennsylvania,15423,Washington,0,0,0,0,3,0,POINT (-79.912331 40.056341)
1280,TBM Health Services LLC,225 Wilmington West Chester Pk,Chadds Ford,Pennsylvania,19317,Delaware,0,0,0,0,330,0,POINT (-75.538994 39.85126)
1281,Nockley Family Pharmacy-Hanover,1198 S Main Street,Hanover Township,Pennsylvania,18706,Luzerne,0,0,0,0,701,230,POINT (-75.914275 41.228994)
1282,Yevelson Internal Medicine PC,1330 Center Street,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,10,0,0,405,39,42,POINT (-75.375105 40.631633)
1283,DR MOLLY TROSTLE DO INTERNAL MED,881 Hills Plaza Dr,Ebensburg,Pennsylvania,15931,Cambria,0,0,0,1,16,0,POINT (-78.75919 40.469523)
1284,Uptown Discount Drugs,2336 N 3RD ST,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,62,96,0,POINT (-76.897746 40.28336)
1285,DCI Renal Srvs of Pbg LLC North V,613 E Pittsburgh McKeesport Blvd,North Versailles,Pennsylvania,15137,Allegheny,0,0,0,125,12,0,POINT (-79.82795 40.373003)
1286,Spartansburg Medical Center,132 Mechanic Street PO Box 211,Spartansburg,Pennsylvania,16434,Crawford,0,0,0,0,178,190,POINT (-79.687349 41.823321)
1287,Salib Oncology and Hematology,3465 NAZARETH ROAD,Easton,Pennsylvania,18045,Northampton,0,0,0,498,0,98,POINT (-75.275191 40.705905)
1288,GIANT PHARMACY-6316,1550 N MAIN ST,Dickson City,Pennsylvania,18447,Lackawanna,0,0,0,2,959,0,POINT (-75.46662 41.662382)
1289,Central Outreach Wellness Center,127 ANDERSON ST,Pittsburgh,Pennsylvania,15212,Allegheny,0,1,0,93,797,493,POINT (-80.000677 40.448772)
1290,PHN-Latrobe Health Center,529 Lloyd Ave,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,2,91,0,POINT (-79.392981 40.308888)
1291,Cornerstone Cre Ped Cntr of Was,400 JEFFERSON AVE,Washington,Pennsylvania,15301,Washington,0,0,0,273,0,100,POINT (-80.25578 40.175301)
1292,Adagio Health-Aliquippa,99 Autumn St,Aliquippa,Pennsylvania,15001,Beaver,0,0,0,429,2860,641,POINT (-80.317196 40.635873)
1293,Select Specialty Hosp Alle Kiski,1301 Carlisle St.,Natrona Heights,Pennsylvania,15065,Allegheny,0,0,0,7,9,0,POINT (-79.737106 40.617378)
1294,Moses Taylor Hospital,PHARMACY 700 QUINCY AVENUE,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,102,0,240,
1295,MNPG Pediatrics Boalsburg,3901 S Atherton Street,State College,Pennsylvania,16801,Centre,0,0,0,0,248,0,POINT (-77.801278 40.781213)
1296,Einstein Medical Center Montgomery,EMCM PHARMACY 559 W GERMANTOWN PIKE,East Norriton,Pennsylvania,19403,Montgomery,0,0,0,4,0,0,
1297,Cornerstone Care-Clairton,559 Miller Avenue,Clairton,PA,150251746,Allegheny,0,0,0,91,12,200,POINT (-79.883266 40.293136)
1298,Superior Care Pharmacy Incorporated,518 Burke Bypass,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,80,1794,571,POINT (-75.596869 41.470483)
1299,Allegheny Valley North,333 West Main Street,Saxonburg,Pennsylvania,16056,Butler,0,0,0,0,10,0,POINT (-79.815827 40.750606)
1300,Medmart Pharmacy,2618 Memorial Blvd Ste A,Connellsville,Pennsylvania,15425,Fayette,0,0,0,2,96,0,POINT (-79.562241 40.058113)
1301,VDI-Gateway Pharmacy,165 Nutt Road,Phoenixville,Pennsylvania,19460,Chester,0,0,0,0,742,419,POINT (-75.525371 40.128268)
1302,PHN Tri Cty Com Hlth Ctr,1555 Shawna Road,Cherry Tree,Pennsylvania,15724,Cambria,0,0,0,18,133,0,POINT (-78.799345 40.716831)
1303,CHS ChesPenn Hlth Srvs Coatesvile,744 East Lincoln Highway,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,9,0,POINT (-75.809266 39.985522)
1304,Refresh Dental New Castle,2616 WILMINGTON RD,New Castle,Pennsylvania,16105,Lawrence,0,0,0,6,19,0,POINT (-80.355246 41.033859)
1305,Centerville Clinics-Bentleyville,100 Wilson Road Bentleyville Family Practice,Bentleyville,Pennsylvania,15314,Washington,0,0,0,0,72,100,POINT (-80.00332 40.127583)
1306,Com Hth and Dental Cre Pottstown,351 W Schuylkill Ave,Pottstown,Pennsylvania,19465,Chester,0,0,0,319,66,30,POINT (-75.662171 40.233362)
1307,Robrt F Crowell DO Stvn J Fisher DO,4000 Edgmont ave,Brookhaven,Pennsylvania,19015,Delaware,0,0,0,0,179,0,POINT (-75.387379 39.872183)
1308,Scranton Prim Hlth Cre Cntr Alder,425 ALDER ST,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,3,23,140,POINT (-75.665979 41.399796)
1309,MHEDS-PEACH ST,2928 Peach Street,Erie,Pennsylvania,16508,Erie,0,0,0,61,0,0,POINT (-80.076407 42.107191)
1310,Giant (Martins) Pharmacy 6523,2180 West Chester Pike,Broomall,Pennsylvania,19008,Delaware,0,0,0,103,49,219,POINT (-75.344996 39.979161)
1311,Susquehanna Valley Med Spec PC,6850 Lows Road,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,860,120,POINT (-76.352033 41.033378)
1312,St Clare Pharmacy,1203 Langhorne-Newton Road,Langhorne,Pennsylvania,19047,Bucks,0,0,0,0,4,100,POINT (-74.929656 40.202682)
1313,AHN SVMG WESTMINSTER FAM PRAC,3822 Colonial Ave.,Erie,Pennsylvania,16506,Erie,0,0,0,3,24,0,POINT (-80.15696 42.068534)
1314,Allergy and Clin Immunolgy Assoc,180 Fort Couch Rd,Pittsburgh,Pennsylvania,15241,Allegheny,0,0,0,14,76,0,POINT (-80.054138 40.34591)
1315,Integrated Health 21,2403 SIDNEY STREET SUITE 220,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,42,368,10,POINT (-79.96965 40.428767)
1316,VDI-Curtis Pharmacy-Claysville,305 Main St,Claysville,Pennsylvania,15323,Washington,0,0,0,0,152,0,POINT (-80.410033 40.117935)
1317,Indiana County SHC,72 North 2nd Street,Indiana,Pennsylvania,15701,Indiana,0,0,0,25,0,0,POINT (-79.140711 40.623767)
1318,SCI-Mercer,801 Butler Pike,Mercer,Pennsylvania,16137,Mercer,0,0,0,395,8,0,POINT (-80.220125 41.206971)
1319,State College Family Medicine,2188 Sandy Dr,State College,Pennsylvania,16803,Centre,0,0,0,22,6,41,POINT (-77.901296 40.782338)
1320,Centre Volunteers in Medicine,2520 Green Tech Dr.,State College,Pennsylvania,16803,Centre,10,24,0,965,33,910,POINT (-77.918776 40.813498)
1321,Pike County State Health Center,10 Buist Road,Milford,Pennsylvania,18337,Pike,0,0,0,0,44,0,POINT (-74.832837 41.334764)
1322,Jennersville Hospital LLC,1015 West Baltimore Pike ATTN Employee Health,West Grove,Pennsylvania,19390,Chester,0,0,0,28,112,19,POINT (-75.887918 39.822744)
1323,Sadler Health Center,100 North Hanover Street,Carlisle,Pennsylvania,17013,Cumberland,10,0,0,48,759,40,POINT (-77.188864 40.203219)
1324,Lackawanna Medical Group,201 Smallacombe Drive,Scranton,Pennsylvania,18508,Lackawanna,0,0,0,0,23,0,POINT (-75.67478 41.448809)
1325,VDI-Crestwood Pharmacy,10 S Mountain Blvd,Mountain Top,Pennsylvania,18707,Luzerne,0,0,0,139,30,122,POINT (-75.886361 41.161562)
1326,ELFHCC-E Liberty Fam Hlth Care Ctr,6023 HARVARD ST,Pittsburgh,Pennsylvania,15206,Allegheny,3,0,0,246,6,10,POINT (-79.923188 40.462774)
1327,Hth Direct Instnal Pharm Srvs146,590 Coal St,Lehighton,Pennsylvania,18235,Carbon,0,0,0,8,6,0,POINT (-75.71757 40.836536)
1328,WORKNET Occutl Med Lancaster,241 Rohrerstown Road,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,99,0,0,POINT (-76.3631 40.045857)
1329,Evangelical Community Hospital,1 Hospital Drive,Lewisburg,Pennsylvania,17837,Union,0,0,0,112,119,210,POINT (-76.91638 41.010004)
1330,Altna Lgn Twp Mob Med Emr Dept Auth,1012 7th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,1,66,210,POINT (-78.395674 40.514488)
1331,Centerville Clin Repub Med  Dental,1006 Main Street,Republic,Pennsylvania,15475,Fayette,0,0,0,0,41,0,POINT (-79.878077 39.962922)
1332,DCI-Shenango Valley,737 Brookshire Drive,Hermitage,Pennsylvania,16148,Mercer,0,0,0,13,0,0,POINT (-80.452602 41.243736)
1333,Cleveland Cliffs-Butler Works,1 Armco Drive Attn: Plant Medical,Lyndora,Pennsylvania,16045,Butler,0,0,0,5,0,0,POINT (-79.921488 40.84813)
1334,LGH-Lancaster General Hospital,555 North Duke Street,Lancaster,Pennsylvania,17603,Lancaster,25,0,0,79,2642,41,POINT (-76.305328 40.046975)
1335,Oak Valley Medical and Dental PC,103 New Meadow Run Dr,Farmington,Pennsylvania,15437,Fayette,0,17,0,37,0,0,
1336,AHOLD USA-GIANT PHARMACY-6289,2104 VAN REED ROAD,WEST LAWN,PA,19609,Berks,0,0,0,24,1257,0,POINT (-76.000781 40.342179)
