,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1327,UPMC Northwest,100 Fairfield Drive,Seneca,Pennsylvania,16346,Venango,0,6,0,273,681,30,POINT (-79.706788 41.3597)
1328,Wellspan Good Samaritan Hospital,252 S 4th Street,Lebanon,Pennsylvania,17042,Lebanon,3,2,0,74,755,378,POINT (-76.417336 40.335914)
1329,GHS-BLOOMSBURG HOSPITAL,549 Fair Street,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,20,0,POINT (-76.453193 41.008431)
1330,VDI-ACORx Pharmacy,520 E Main Street,Carnegie,Pennsylvania,15106,Allegheny,0,0,0,8,26,108,POINT (-80.080816 40.41123)
1331,UPMC-SH Fam Med Duboistown,145 Shaffer Street,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,444,0,POINT (-77.036054 41.223871)
1332,UPMC Jameson,1211 Wilmington Avenue Pharmacy Dept,New Castle,Pennsylvania,16105,Lawrence,5,0,0,15,117,185,POINT (-80.350989 41.013236)
1333,LGH-Lancaster General Hospital,555 North Duke Street,Lancaster,Pennsylvania,17603,Lancaster,25,0,0,95,2642,41,POINT (-76.305328 40.046975)
1334,AHN AC IM Bnacorsi Brwn Johsn Monre,2550 Mosside Boulevard,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,0,5,0,POINT (-79.753081 40.427159)
1335,GIANT PHARMACY-6501,850 EAST MAIN STREET,EPHRATA,PA,17522,Lancaster,0,0,0,59,1408,635,POINT (-76.157833 40.165002)
1336,We Care Pediatrics,404 Middletown Blvd Penns Square,Langhorne,Pennsylvania,19047,Bucks,0,0,0,0,1078,319,
1337,East Suburban Pedi-Monroeville,2566 Haymaker Road,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,11,105,0,POINT (-79.751285 40.428239)
1338,Community Drugs-Mercer,3163 state route 257,Seneca,Pennsylvania,16346,Venango,0,0,0,29,134,320,POINT (-79.7038 41.377297)
1339,Blossburg Laurel Health Center,6 Riverside Plaza,Blossburg,Pennsylvania,16912,Tioga,0,0,0,0,35,0,POINT (-77.065699 41.678509)
1340,Scranton Prim Hlth Cre Cntr Alder,425 ALDER ST,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,3,25,140,POINT (-75.665979 41.399796)
1341,UPMC-RHEUM SHADYSIDE,580 South Aiken Avenue,Pittsburgh,Pennsylvania,15232,Allegheny,0,0,0,0,32,0,POINT (-79.937251 40.45364)
1342,AFME Penn Township,4044 Route 130,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,64,0,POINT (-79.685294 40.374338)
1343,AHN Primary Care Fox Chapel,970 Freeport Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,0,0,6,POINT (-79.89129 40.486715)
1344,VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,90,0,POINT (-76.396935 40.066771)
1345,AHN-AC IM UNITED PHYSICIANS,305 Seventh Street,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,0,205,0,POINT (-79.766371 40.562297)
1346,AHOLD USA-GIANT PHARMACY-6504,136 KLINE VILLAGE,Harrisburg,Pennsylvania,17104,Dauphin,0,6,0,8,1636,421,POINT (-76.840601 40.27153)
1347,Hatboro Pediatrics PC,483 E County Line Rd,Hatboro,Pennsylvania,19040,Montgomery,0,0,0,21,1156,1757,POINT (-75.081464 40.177281)
1348,WellSpan OB/GYN-Gettysburg,450 S. Washington St,Gettysburg,PA,17325,Adams,0,0,0,0,80,0,POINT (-77.23326 39.824523)
1349,AHN-SVMG Albion Family Practice,155 East State Street,Albion,Pennsylvania,16401,Erie,2,0,0,0,0,0,POINT (-80.36066 41.890918)
1350,AHN-AC PRIME MED GROUP JEFFERSON,1200 Brooks Lane,Clairton,Pennsylvania,15025,Allegheny,0,0,1,26,0,0,POINT (-79.93876 40.315481)
1351,Conemaugh Memorial Medical Center,1086 FRANKLIN STREET PHARMACY DEPARTMENT,Johnstown,Pennsylvania,15905,Cambria,42,7,0,119,865,0,POINT (-78.918607 40.304994)
1352,Towne Drugs,227 Commercial Ave,ASPINWALL,Pennsylvania,15215,Allegheny,0,30,0,498,44,438,POINT (-79.904015 40.49015)
1353,GIANT PHARMACY-6106,6542 LOWER YORK RD,New Hope,Pennsylvania,18938,Bucks,0,0,0,18,1300,225,POINT (-74.977248 40.359166)
1354,Warren St Hosp Employee Hth,33 Main Dr.,Warren,Pennsylvania,16365,Warren,0,0,0,0,47,0,POINT (-79.141997 41.879427)
1355,Erie County Prison,1618 Ash Street,Erie,Pennsylvania,16503,Erie,0,0,0,15,23,232,POINT (-80.065336 42.124186)
1356,VDI-Mill Hall Pharmacy Inc,260 Main Street,Mill Hall,Pennsylvania,17751,Clinton,0,0,0,389,1673,1212,POINT (-77.484734 41.103677)
1357,UPMC-CCP-Rochester,300 Brighton Avenue,Rochester,Pennsylvania,15074,Beaver,0,0,0,0,20,54,POINT (-80.287132 40.702541)
1358,UPMC Williamsport Regional Med Ctr,700 High Street,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,924,230,POINT (-77.014432 41.24547)
1359,LGH-Lincoln Family Medicine,1635 West Main Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,76,78,POINT (-76.204048 40.199094)
1360,VDI-Duncansville Pharmacy Inc,1328 Third Ave PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,0,0,2141,107,954,
1361,AHOLD USA-GIANT PHARMACY 6043,1880 LEITHSVILLE RD,HELLERTOWN,PA,18055,Northampton,0,6,0,0,1767,515,POINT (-75.339414 40.562859)
1362,Hazle Drugs,1 East Broad Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,34,3654,312,POINT (-75.973627 40.953964)
1363,FalconER Urgent Care Cranberry Twp,1241 Freedom Rd,Cranberry Twp,Pennsylvania,16066,Butler,0,0,0,358,86,0,POINT (-80.117265 40.6823)
1364,Ped Specialists of Franklin Cnty,27 Vista Dr,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,0,886,0,POINT (-77.566626 39.752702)
1365,Community Health Clinic Inc,943 4th Avenue,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,39,398,0,POINT (-79.766436 40.565869)
1366,Childrens HealthCare,1517 Pond Road,Allentown,Pennsylvania,18104,Lehigh,0,0,0,0,2346,0,POINT (-75.53877 40.61135)
1367,The Medicine Center,2209 Macdade Blvd,Holmes,Pennsylvania,19043,Delaware,0,0,0,512,99,268,POINT (-75.309608 39.897936)
1368,Chester County Hospital,PHARMACY 701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,0,0,0,30,635,170,
1369,Providence Pediatric Practice LLC,100 Granite Drive,Media,Pennsylvania,19063,Delaware,0,0,0,4,24,0,POINT (-75.434078 39.911553)
1370,UPMC-Charles Cole Memorial Hospital,1001 East Second Street,Coudersport,Pennsylvania,16915,Potter,0,0,0,0,18,0,POINT (-77.979711 41.77065)
1371,AHOLD USA-GIANT PHARMACY-6447,2300 LINGLESTOWN RD,HARRISBURG,PA,17110,Dauphin,0,0,0,28,399,35,POINT (-76.860778 40.329422)
1372,Columbia County SHC,327 Columbia Blvd.,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,4,0,POINT (-76.447571 41.00145)
1373,Symbria Rx Great Lakes South LLC,1596 Hancock Avenue,Apollo (Part-Armstrong),Pennsylvania,15613,Armstrong,0,0,0,549,61,482,POINT (-79.570446 40.576025)
1374,Adagio Health-Aliquippa,99 Autumn St,Aliquippa,Pennsylvania,15001,Beaver,0,0,0,562,2882,789,POINT (-80.317248 40.63576)
1375,UPMC-CCA-WESTVIEW,1024 West View Park Drive,Pittsburgh,Pennsylvania,15229,Allegheny,0,0,0,101,0,0,POINT (-80.037027 40.516565)
1376,Newport Pharmacy,57 S 2nd St,Newport,Pennsylvania,17074,Perry,0,0,0,14,485,844,POINT (-77.129623 40.476712)
1377,Nockley Family Pharmacy-Hanover,1198 S Main Street,Hanover Township,Pennsylvania,18706,Luzerne,0,0,0,0,701,230,POINT (-75.914275 41.228994)
1378,Yevelson Internal Medicine PC,1330 Center Street,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,10,0,0,405,39,42,POINT (-75.375105 40.631633)
1379,VDI-Harrisburg Pharmacy,2645 North 3rd St,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,292,8,84,POINT (-76.899494 40.287121)
1380,GIANT PHARMACY-6061,397 BALTIMORE RD,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,55,1111,114,POINT (-77.502684 40.047042)
1381,PSH Cmty Vax Site-Cumberland,890 Poplar Church Road,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,822,1028,POINT (-76.9237 40.255046)
1382,GIANT PHARMACY-6267,44 NATURAL SPRINGS ROAD,GETTYSBURG,PA,17325,Adams,0,0,0,29,757,24,POINT (-77.207503 39.837674)
1383,St Marys Pharmacy,4 Railroad Street,Saint Marys,Pennsylvania,15857,Elk,0,0,0,0,657,476,POINT (-78.560966 41.427725)
1384,Allegheny Valley North,333 West Main Street,Saxonburg,Pennsylvania,16056,Butler,0,0,0,0,73,0,POINT (-79.815842 40.750607)
1385,Suburban Community Hospital,2701 dekalb pk,Norristown,Pennsylvania,19401,Montgomery,0,0,0,4,292,0,POINT (-75.31519 40.139061)
1386,AHN AC IM Prim Cre Profess,160 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,0,60,72,POINT (-80.113048 40.289703)
1387,GIANT PHARMACY-6542,950 WALNUT BOTTOM RD,Carlisle,Pennsylvania,17015,Cumberland,0,0,0,27,1555,11,POINT (-77.214408 40.183168)
1388,Wayne Memorial Hospital,601 Park Street,Honesdale,Pennsylvania,18431,Wayne,0,0,0,28,0,390,POINT (-75.259883 41.576229)
1389,Lansdale Rx Pharmacy,1801 N BROAD ST,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,762,7,24,POINT (-75.266835 40.257506)
1390,VDI-Park Avenue Pharmacy Inc,220 Park Ave,Chambersburg,Pennsylvania,17201,Franklin,7,0,0,709,974,0,POINT (-77.647661 39.94807)
1391,The Hometown Pharmacy-New Castle 2,2016 W STATE ST,New Castle,Pennsylvania,16101,Lawrence,0,0,0,8,923,67,POINT (-80.379021 41.006967)
1392,Geisinger Wyoming Valley,1000 EAST MOUNTAIN BLVD M.C. 34-06,Wilkes Barre,Pennsylvania,18711,Luzerne,173,0,0,379,45,275,POINT (-75.812007 41.256632)
1393,Centerville Clin Repub Med  Dental,1006 Main Street,Republic,Pennsylvania,15475,Fayette,0,0,0,0,98,0,POINT (-79.878077 39.962922)
1394,Value Specialty Pharmacy,1333 Plank Road,Duncansville,Pennsylvania,16635,Blair,0,0,0,106,856,1177,POINT (-78.598168 40.47812)
1395,Gateway Primary Care,142 Wallace Avenue,Downingtown,Pennsylvania,19335,Chester,0,0,0,0,768,219,POINT (-75.704037 40.011187)
1396,Adagio Health-Seneca,3292 State Route 257,Seneca,Pennsylvania,16346,Venango,0,0,0,902,155,313,POINT (-79.703532 41.381847)
1397,Medical Arts Pharmacy,220 WILSON STE 100,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,12,1677,0,POINT (-77.202904 40.198342)
1398,PHN-Sheakleyville Health Center,3339 Perry Highway,Sheakleyville,Pennsylvania,16151,Mercer,0,0,0,7,47,10,POINT (-80.20577 41.449477)
1399,UPMC-Somerset,225 South Center Ave,Somerset,Pennsylvania,15501,Somerset,0,0,0,8,189,85,POINT (-79.078598 40.007068)
1400,UPMC-SH Fam Med McElhattan,1 Outlet Lane,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,0,1676,0,POINT (-77.356405 41.152833)
1401,GIANT PHARMACY-6330,301 TOWN CENTER BLVD,EASTON,PA,18040,Northampton,0,0,0,25,1678,36,POINT (-75.221055 40.712243)
1402,Crawford County SHC,847 North Main Street Parkside Commons,Meadville,Pennsylvania,16335,Crawford,0,0,0,0,0,50,
1403,Lansdale Hospital,100 Medical Campus Drive,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,19,97,1012,POINT (-75.270823 40.250795)
1404,LGH-Lititz Family Medicine,562 West 2nd Avenue,Lititz,Pennsylvania,17543,Lancaster,0,0,0,18,289,220,POINT (-76.315861 40.153082)
1405,CHOP Care Network-Drexel Hill,2100 Keystone Avenue,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,0,1051,54,POINT (-75.283905 39.954835)
1406,Fam Prac Ctr Administration,270 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,80,82,30,POINT (-76.851032 40.821936)
1407,Apple Ridge Family Medicine,1311 Biglerville Rd,Gettysburg,Pennsylvania,17325,Adams,0,0,0,191,1029,0,POINT (-77.237265 39.860648)
1408,Northampton County SHC,1600 Northampton Street,Easton,Pennsylvania,18042,Northampton,0,0,0,0,7,0,POINT (-75.234111 40.689941)
1409,AHN Ped Ped Ally Chartiers McMurray,3001 Waterdam Plaza Drive,Mc Murray,Pennsylvania,15317,Washington,0,0,0,4,372,0,POINT (-80.135651 40.264143)
1410,Diamond Drugs Inc dba Dia Pharm Svc,645 Kolter Drive,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,2025,0,POINT (-79.17264 40.608774)
1411,CCP York Memorial,2860 Carol Road,York,Pennsylvania,17402,York,0,0,0,0,203,0,POINT (-76.664491 39.960578)
1412,Mercer County SHC,25 McQuiston Drive,Jackson Center,Pennsylvania,16133,Mercer,0,0,0,5,0,50,POINT (-80.162334 41.265054)
1413,Kids Plus Pediatrics-Seven Fields,671D CASTLE CREEK DRIVE EXT,Mars,Pennsylvania,16046,Butler,0,0,0,176,7,436,
1414,GIANT PHARMACY-6453,330 MARKETPLACE BOULEVARD,SELINSGROVE,PA,17870,Snyder,0,0,0,0,1445,0,POINT (-76.834846 40.841273)
1415,AHN-AC FM PRIME MEDICAL GROUP,1645 Rostraver Road,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,133,0,POINT (-79.806154 40.175748)
1416,SCI-Fayette,50 overlook drive,Labelle,Pennsylvania,15450,Fayette,0,0,0,0,33,50,POINT (-79.988305 39.998141)
1417,GIANT PHARMACY-6321,859 NAZARETH PIKE,NAZARETH,PA,18064,Northampton,0,0,0,13,2101,0,POINT (-75.314175 40.730169)
1418,GIANT PHARMACY-6091,1760 DEKALB PIKE,BLUE BELL,PA,19422,Montgomery,0,0,0,49,1314,942,POINT (-75.307183 40.149247)
1419,Klingensmiths Drug Stores Inc,313 FORD ST,Ford City,Pennsylvania,16226,Armstrong,0,0,0,351,26,464,POINT (-79.531853 40.770854)
1420,Integrated Med Grp PC Pine Grove,8 Oak Grove Road,Pine Grove,Pennsylvania,17963,Schuylkill,0,0,0,63,1095,0,POINT (-76.395667 40.558478)
1421,GIANT PHARMACY-6335,2641 MACARTHUR ROAD,WHITEHALL,PA,18052,Lehigh,0,0,0,37,1396,566,POINT (-75.493171 40.645387)
1422,WellSpan Fam Med Nrth Fourth St,30 North 4th Street 2nd Floor,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,9,323,0,POINT (-76.417952 40.340772)
1423,AHOLD USA-GIANT PHARMACY-6083,539 N OAK AVENUE,ALDAN,PA,19018,Delaware,0,0,0,35,997,0,POINT (-75.305801 39.932791)
1424,Wright Ctr for Com Hlth Scrntn Prac,501 S Washington Avenue,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,70,379,0,POINT (-75.670148 41.402074)
1425,St Clare Pharmacy,1203 Langhorne-Newton Road,Langhorne,Pennsylvania,19047,Bucks,0,0,0,0,4,100,POINT (-74.929656 40.202682)
1426,AHOLD USA-GIANT PHARMACY-6541,176 West Street Road,Feasterville Trevose,PA,19053,Bucks,0,0,0,15,458,21,POINT (-75.007972 40.153904)
1427,Northview Heights Health Center,525 Mt. Pleasant Road,Pittsburgh,Pennsylvania,15214,Allegheny,0,0,0,7,165,0,POINT (-79.999671 40.477184)
1428,Erie County Health Department,606 West 2nd Street,Erie,Pennsylvania,16507,Erie,0,0,0,2998,96,1738,POINT (-80.101478 42.128291)
1429,AHOLD USA-MARTINS PHARMACY-6292,200 E CHESTNUT AVE,ALTOONA,PA,16601,Blair,0,0,0,14,1089,7,POINT (-78.390523 40.527095)
1430,Susquehanna Valley Med Spec PC,6850 Lows Road,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,867,120,POINT (-76.352056 41.033408)
1431,VDI-Curtis Pharmacy-Claysville,305 Main St,Claysville,Pennsylvania,15323,Washington,0,0,0,0,152,0,POINT (-80.410033 40.117935)
1432,Lycoming County SHC,1000 Commerce Park Drive,Williamsport,Pennsylvania,17701,Lycoming,17,0,0,251,15,254,POINT (-76.98434 41.246575)
1433,Wellspan Surgical and Rehab Hosp,55 Monument Rd,York,Pennsylvania,17403,York,0,0,0,12,145,0,POINT (-76.716773 39.923331)
1434,Indiana County SHC,72 North 2nd Street,Indiana,Pennsylvania,15701,Indiana,0,0,0,25,0,0,POINT (-79.140711 40.623767)
1435,Main Line Health-Lankenau Medical Center,100 E LANCASTER AVE Inpatient Pharmacy,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,10,41,0,POINT (-75.265557 39.993575)
1436,Genesis Medical Associates Inc,8150 Perry Highway,Pittsburgh,Pennsylvania,15237,Allegheny,0,0,0,8,536,0,POINT (-80.038875 40.555375)
1437,GIANT PHARMACY-6319,202 CHESTNUT ST,Coplay,Pennsylvania,18037,Lehigh,0,0,0,12,1827,0,POINT (-75.493657 40.673844)
1438,Tower Health-Brandywine Hospital,201 Reeceville Road,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,407,420,POINT (-75.7902 40.009207)
1439,GIANT PHARMACY-6522,1874 BETHLEHEM PIKE,FLOURTOWN,PA,19031,Montgomery,0,0,0,4,653,1091,POINT (-75.214169 40.111348)
1440,Sheep Inc Health Care Center,11817 Frankstown Rd,PENN HILLS,Pennsylvania,15235,Allegheny,0,0,0,7,7,0,POINT (-79.824157 40.468928)
1441,Stauffers of Kissel Hill Pharmacy,301 Rohrerstown Rd,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,169,363,49,POINT (-76.362954 40.046823)
1442,Wilkes-Barre General Hospital,575 North River Street Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,13,0,0,49,7120,800,POINT (-75.868165 41.258261)
1443,VDI-DANVILLE PHARMACY,439 MILL ST,Danville,Pennsylvania,17821,Montour,2,1,0,106,20,240,POINT (-76.617906 40.96172)
1444,WellSpan Internl Med St.Charles Wy,370 St. Charles Way,York,Pennsylvania,174024647,York,0,0,0,0,277,0,POINT (-76.694812 39.927012)
1445,VDI-Salem Crossroads Apothecary,195 B Sheffield Dr,Delmont,Pennsylvania,15626,Westmoreland,0,0,0,0,179,0,POINT (-79.571406 40.395141)
1446,Waltmire Pharmacy,1435 Spring Garden Ave,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,45,1621,811,POINT (-79.986847 40.462784)
1447,UPMC Susquehanna Hlth Fam Medic,UPMC-SH Lock Haven Family Med 610 High Street,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,19,788,0,
1448,UPMC Wellsboro,32-36 Central Ave UMC Wellsboro Pharmacy,Wellsboro,Pennsylvania,16901,Tioga,9,6,0,201,1,163,POINT (-77.299641 41.745656)
1449,Ricardo T. Carter M.D.,310 Electric Avenue,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,0,84,0,POINT (-77.567461 40.6163)
1450,Tower Health-Reading Hosp Child HC,206 South 6th Avenue,Reading,Pennsylvania,19611,Berks,0,0,0,102,11,205,POINT (-75.949913 40.333374)
1451,Lords Valley Village Pharmacy Inc,658 Rt 739,Hawley (Part-Wayne),Pennsylvania,18428,Pike,0,0,0,13,747,85,POINT (-75.048911 41.349716)
1452,Hixenbaughs Drug Store,304 morgantown st po box 932,Uniontown,Pennsylvania,15401,Fayette,0,0,0,5,39,196,POINT (-79.732408 39.893666)
1453,Martins Pharmacy 6524,2121 South Atherton Street,State College,Pennsylvania,16801,Centre,0,10,0,40,1026,0,POINT (-77.831433 40.784892)
1454,Hamilton Health Center,110 South 17th Street,Harrisburg,Pennsylvania,17104,Dauphin,10,211,0,42,21,90,POINT (-76.863982 40.265624)
1455,Fam Hlth Care Ctr of Punxsutawney,83 Hillcrest Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,5,207,0,POINT (-79.000112 40.960155)
1456,UPMC CCP Spring Grove,22 Roth Church Rd,Spring Grove,Pennsylvania,17362,York,0,0,0,0,102,0,POINT (-76.864591 39.88402)
1457,CMU Student Health Services,1060 Morewood Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,6,0,97,41,60,POINT (-79.942899 40.44489)
1458,Knights Medical Associates,3034 Knights Rd,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,496,0,POINT (-74.95024 40.105358)
1459,Genoa Healthcare 20391,850 W Lancaster Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,0,105,0,POINT (-75.319996 40.022286)
1460,WellSpan OB/GYN Ephrata,175 Martin Avenue,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,65,0,POINT (-76.184275 40.186886)
1461,Primary Care Monroeville,4217 Northern Pike,Monroeville,Pennsylvania,15146,Allegheny,6,0,0,15,115,0,POINT (-79.758644 40.433589)
1462,Irwin Family Care,905 Spruce Street,Irwin,Pennsylvania,15642,Westmoreland,0,0,0,0,855,0,POINT (-79.703593 40.325688)
1463,GIANT PHARMACY-6052,993 WAYNE AVENUE,CHAMBERSBURG,PA,17201,Franklin,0,0,0,93,768,0,POINT (-77.653154 39.914057)
1464,GIANT PHARMACY-6427,315 N YORK ROAD,Willow Grove,Pennsylvania,19090,Montgomery,0,0,0,253,2132,150,
1465,Altna Lgn Twp Mob Med Emr Dept Auth,1012 7th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,1,66,210,POINT (-78.395674 40.514488)
1466,AHOLD USA-GIANT PHARMACY-6243,CEDAR CREST AND TILGHMAN,ALLENTOWN,PA,18104,Lehigh,0,0,0,77,917,860,
1467,GIANT PHARMACY-6050,2641 SHILLINGTON ROAD,READING,PA,19608,Berks,0,0,0,58,1127,282,POINT (-75.999989 40.315465)
1468,UPMC CCP S Hills Ped Assoc Mon Vlly,100 Stoops Drive,Monongahela,Pennsylvania,15063,Washington,0,0,0,102,0,0,POINT (-79.923581 40.162833)
1469,Bucks County HD Doylestown Clinic,2395 York Road BCDH Warwick Square Clinic,Jamison,Pennsylvania,18929,Bucks,0,0,0,670,892,3576,POINT (-75.1215 40.260473)
1470,Kids Plus Pediatrics PC-PLH,810 Clairton Blvd.,Pittsburgh,Pennsylvania,15236,Allegheny,0,0,0,366,48,1714,POINT (-79.944002 40.325213)
1471,Dr Douglas C Shoenberger PC,101 S Main Street,Coopersburg,Pennsylvania,18036,Lehigh,0,0,0,12,0,104,POINT (-75.391607 40.510158)
1472,Shafers Pharmacy,11 Center St,Tamaqua,Pennsylvania,18252,Schuylkill,0,0,0,0,166,174,POINT (-75.9692 40.79689)
1473,Care-fill LTC Pharmacy,343 Mercer Road,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,334,0,POINT (-80.366896 41.386439)
1474,Cornerstone Cre Ped Cntr of Was,400 JEFFERSON AVE,Washington,Pennsylvania,15301,Washington,0,0,0,284,3,110,POINT (-80.25578 40.175301)
1475,WellSpan Internl Med Apple Hill  St,25 Monument Rd,York,PA,17403,York,0,0,3,81,440,0,POINT (-76.716233 39.923562)
1476,AHN Deer Lakes-Oakmont,333 Allegheny Ave,Oakmont,Pennsylvania,15139,Allegheny,0,0,0,0,135,0,POINT (-79.843414 40.515565)
1477,AHN-WEST PENN HOSPITAL,PHARMACY DEPARTMENT 4800 FRIENDSHIP AVENUE,PITTSBURGH,PENNSYLVANIA,15224,Allegheny,2,1,0,623,57,210,
1478,VDI-Applebys Drug Store Inc,133 East Shirley Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,15,757,0,POINT (-77.877268 40.381179)
1479,AHN Fam Hlthcre Partners Mercer,400 West Butler Street,Mercer,Pennsylvania,16137,Mercer,0,0,0,6,81,0,POINT (-80.244309 41.225312)
1480,Wellspan Ephrata Community Hospital,PHARMACY DEPARTMENT 169 MARTIN AVENUE,EPHRATA,PENNSYLVANIA,17522,Lancaster,13,0,0,206,245,0,
1481,SLPG-ABW Pediatrics Wind Gap,487 East Moorsetown Road,Wind Gap,Pennsylvania,18091,Northampton,0,0,0,62,0,0,POINT (-75.305134 40.830822)
1482,AFC Urgent Care-Lower Macungie,780 N Krocks Road,Allentown,Pennsylvania,18106,Lehigh,0,0,0,428,7,234,POINT (-75.564012 40.564724)
1483,Wayne County SHC,615 Erie Heights,Honesdale,Pennsylvania,18431,Wayne,0,0,0,23,0,12,POINT (-75.253444 41.550771)
1484,UPMC-McKeesport,1500 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,50,172,676,POINT (-79.849218 40.3523)
1485,Chester County Pediatrics-Exton,690 West Lincoln Highway,Exton,Pennsylvania,19341,Chester,0,0,0,4,1812,2272,POINT (-75.663889 40.021547)
1486,Oak Valley Medical and Dental PC,103 New Meadow Run Dr,Farmington,Pennsylvania,15437,Fayette,0,17,0,37,0,0,
1487,GIANT PHARMACY-6255,801 SOUTH 25TH STREET,EASTON,PA,18045,Northampton,0,0,0,17,2093,0,POINT (-75.246701 40.677524)
1488,East Suburban Pediatrics-Norwin,40 Lincoln Way,North Huntingdon,Pennsylvania,15642,Westmoreland,0,0,0,52,128,36,POINT (-79.741452 40.330688)
1489,VDI-City Drugs of Curwenville,360 THOMPSON ST,Curwensville,Pennsylvania,16833,Clearfield,0,0,0,145,8,60,POINT (-78.527102 40.975514)
1490,Shickshinny Health Center,26 North Main Street,Shickshinny,Pennsylvania,18655,Luzerne,0,0,0,0,7,0,POINT (-76.149409 41.154186)
1491,WILKINSBURG FAMILY HEALTH CENTER,807 WALLACE AVE,Pittsburgh,Pennsylvania,15221,Allegheny,0,0,0,1,220,0,POINT (-79.881292 40.443465)
1492,UPMC Passavant McCandless,9100 Babcock Boulevard,Pittsburgh,Pennsylvania,15237,Allegheny,31,5,0,717,111,101,POINT (-80.016518 40.568235)
1493,AHOLD USA-GIANT PHARMACY-6087,2415 E MARKET STREET,YORK,PA,17402,York,0,0,0,159,745,0,POINT (-76.678572 39.974533)
1494,PHN-Latrobe Health Center,529 Lloyd Ave,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,2,122,0,POINT (-79.39295 40.308944)
1495,UPMC Lawrenceville Fam Hlth Ctr,3937 Butler Street,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,12,1460,0,POINT (-79.962556 40.468512)
1496,GIANT PHARMACY-6079,"275 PAULINE DR, S YORK PLZ",YORK,PA,17402,York,16,0,0,326,745,662,
1497,Pennridge Pediatric Associates,711 Lawn Avenue Bldg 2,Sellersville,Pennsylvania,18960,Bucks,0,0,4,231,349,2272,POINT (-75.324138 40.362548)
1498,Wellspan Pediatrics Cornwall Rd,618 Cornwall Road Bldg #2,Lebanon,Pennsylvania,17042,Lebanon,0,0,20,34,81,0,POINT (-76.425019 40.329201)
1499,My Health Center at Lowes Pittston,200 Center Point Blvd My Health Center,Pittston,Pennsylvania,18640,Luzerne,0,0,0,9,22,0,
