,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1375,WellSpan Ped Medic East Market,2003 East Market Street,York,Pennsylvania,17402,York,0,0,0,10,184,0,POINT (-76.687953 39.97352)
1376,Robrt F Crowell DO Stvn J Fisher DO,4000 Edgmont ave,Brookhaven,Pennsylvania,19015,Delaware,0,0,0,0,224,0,POINT (-75.387355 39.872169)
1377,Dauphin County SHC,30 Kline Plaza,Harrisburg,Pennsylvania,17104,Dauphin,1,7,0,526,127,2865,
1378,LGH-Crooked Oak Family Medicine,1655 Crooked Oak Drive,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,27,0,POINT (-76.290404 40.069048)
1379,Family First Health-Hanover Center,1230 High Street,Hanover,Pennsylvania,17331,York,0,0,0,7,78,0,POINT (-77.002807 39.823741)
1380,AHOLD USA-GIANT PHARMACY 6043,1880 LEITHSVILLE RD,HELLERTOWN,PA,18055,Northampton,0,6,0,0,1792,515,POINT (-75.339414 40.562859)
1381,Susquehanna FHC,401 Broad Avenue,Susquehanna,Pennsylvania,18847,Susquehanna,0,0,0,4,354,0,POINT (-75.594533 41.946361)
1382,Central Erie Primary Care.,3413 Cherry Street,Erie,Pennsylvania,16508,Erie,0,0,0,0,1,0,POINT (-80.082253 42.10018)
1383,PHN-Petroleum Valley Medical Center,296 Church Street,Petrolia,Pennsylvania,16050,Butler,0,0,0,5,183,0,POINT (-79.717555 41.021174)
1384,VDI-Port Allegany Phamacy,54-56 North Main street,Port Allegany,Pennsylvania,16743,McKean,0,0,0,43,908,7,POINT (-78.283786 41.815498)
1385,Family 1 Pharmacy,4005 Veterans Hwy,Levittown,Pennsylvania,19056,Bucks,0,0,0,0,397,0,POINT (-74.883774 40.132191)
1386,Greenville Pharmacy,43 Williamson Road,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,283,0,POINT (-80.358776 41.412859)
1387,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT 232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,7,0,0,105,1282,40,
1388,CHOP Care Network-Kennett Square,817 East Baltimore Pike,Kennett Square,Pennsylvania,19348,Chester,0,0,0,0,1165,234,POINT (-75.685106 39.860976)
1389,Tri-County Pediatrics Southampton,729 Grove Ave,Southampton,Pennsylvania,18966,Bucks,0,0,0,0,777,459,POINT (-75.045071 40.175966)
1390,WellSpan Family Medicine-Cross Keys,2900 Carlisle Pike,New Oxford,PA,17350,Adams,0,0,0,0,310,0,POINT (-77.023276 39.865695)
1391,GIANT PHARMACY-6321,859 NAZARETH PIKE,NAZARETH,PA,18064,Northampton,0,0,0,13,2504,0,POINT (-75.314175 40.730169)
1392,PHN-Mercer Primary Care,737 Greenville Road,Mercer,Pennsylvania,16137,Mercer,1,0,0,0,180,0,POINT (-80.248432 41.248466)
1393,Vainshtein Nursing Corp,209 Eddie Lewis Drive,Wexford,Pennsylvania,15090,Allegheny,0,0,0,69,0,120,POINT (-80.048091 40.633436)
1394,SCI-Houtzdale,PO Box 1000 209 Institution Drive,Houtzdale,Pennsylvania,16698,Clearfield,0,0,0,0,154,0,
1395,AHN Ped Ped Alliance St Clair,1580 Mclaughlin Run Rd Pine Bridge Commons,Pittsburgh,Pennsylvania,15241,Allegheny,6,0,0,80,545,24,
1396,Main Line Health-Riddle Memorial Hospital,1068 W. BALTIMORE PIKE PHARMACY DEPARTMENT,Media,Pennsylvania,19063,Delaware,0,0,0,6,213,0,POINT (-75.429889 39.914319)
1397,UPMC Lawrenceville Fam Hlth Ctr,3937 Butler Street,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,12,2025,0,POINT (-79.962556 40.468512)
1398,WellSpan Internal Med Waynesboro,601 East Main Street Waynesboro Medical Office Building,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,98,419,90,POINT (-77.568124 39.75093)
1399,Quaker Community Pharmacy,304 Village at Stones Crossing,Easton,Pennsylvania,18045,Northampton,0,0,0,9,0,0,POINT (-75.270684 40.676174)
1400,GIANT PHARMACY-6542,950 WALNUT BOTTOM RD,Carlisle,Pennsylvania,17015,Cumberland,0,0,0,27,1707,11,POINT (-77.214408 40.183168)
1401,VDI-DePietros Pharmacy,617 3rd Street,Dunmore,Pennsylvania,18512,Lackawanna,0,0,0,0,1114,226,POINT (-75.634095 41.415683)
1402,LVRX Pharmacy,211 South Market Street,Ligonier,Pennsylvania,15658,Westmoreland,0,0,0,0,1504,0,POINT (-79.239255 40.241761)
1403,AHN-Forbes Family Medicine,2550 Mosside Blvd 5th FL,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,4,513,127,POINT (-79.753081 40.427159)
1404,Dingmans Medical,1592 Route 739,Dingmans Ferry,Pennsylvania,18328,Pike,0,0,0,0,230,0,POINT (-74.920273 41.272837)
1405,WFM-Mont Alto Health Center,6155 Anthony Highway,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,9,453,42,POINT (-77.567423 39.838297)
1406,Excela Health Westmoreland Hospital,532 West Pittsburgh Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,129,98,4206,POINT (-79.555426 40.301303)
1407,Highlands Hospital,401 East Murphy Ave,Connellsville,Pennsylvania,15425,Fayette,4,39,0,50,5,1057,POINT (-79.586201 40.023375)
1408,LVPG Rheumatolgy Hlth Wellness Ctr,50 Moisey Drive,Hazleton,Pennsylvania,182012,Luzerne,0,0,0,0,0,350,POINT (-76.01673 40.98959)
1409,Millersburg Pharmacy Inc,242 Market Street,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,702,4,POINT (-76.961386 40.539645)
1410,Select Spec Hosp Central PA,503 N 21st street 5th floor,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,62,0,POINT (-76.923876 40.252521)
1411,CHOP Care Network-Central Bucks,708 N Shady Retreat Road,Doylestown,Pennsylvania,18901,Bucks,0,0,0,6,1255,0,POINT (-75.141185 40.31953)
1412,INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,Indiana,Pennsylvania,15701,Indiana,0,4,0,174,36,0,POINT (-79.158891 40.608642)
1413,PHN-Shenandoah Health Center,624 West Centre Street,Shenandoah,Pennsylvania,17976,Schuylkill,0,0,0,15,275,0,POINT (-76.208553 40.819365)
1414,Bellefonte Medical Clinic,527 Willowbank Street Bellefonte Medical Clinic,Bellefonte,Pennsylvania,16823,Centre,0,0,0,73,37,120,POINT (-77.783972 40.906633)
1415,Perry Drug Store,301 INDEPENDENCE STREET PO BOX 314,Perryopolis,Pennsylvania,15473,Fayette,0,0,0,21,98,127,POINT (-79.750205 40.087078)
1416,Community Health Care RHC,550 West Walnut Street,Shamokin,Pennsylvania,17872,Northumberland,0,0,0,44,58,0,POINT (-76.562493 40.789811)
1417,Allegheny Clinic Primary Care North,12311 Perry Highway 1st Fl Primary Care,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,9,0,POINT (-80.062157 40.636304)
1418,Warrington Rx Pharmacy,1335 Easton rd,Warrington,Pennsylvania,18976,Bucks,0,0,0,370,10,0,POINT (-75.133533 40.249812)
1419,Mercer Pharmacy,737 Greenville Road,Mercer,Pennsylvania,16134,Mercer,0,0,0,44,218,311,POINT (-80.248432 41.248466)
1420,Haydens Pharmacy,505 NORTH FOURTH STREET EXCELA MEDICAL BUILDING,Youngwood,Pennsylvania,15697,Westmoreland,0,0,0,0,0,2340,POINT (-79.574993 40.246111)
1421,Lansdale Hospital,100 Medical Campus Drive,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,85,97,2217,POINT (-75.270823 40.250795)
1422,Susq Comm Hlth and Dental Cnte,471 Hepburn Street,Williamsport,Pennsylvania,17701,Lycoming,0,78,0,200,1065,271,POINT (-77.006929 41.242265)
1423,Healthy Starts Pediatrics,845 Sir Thomas Court,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,54,81,10,POINT (-76.821203 40.282194)
1424,Keystone Community Health Services,111 Chambers Hill Drive,Chambersburg,Pennsylvania,17201,Franklin,1,1,0,152,560,45,
1425,Wyoming County SHC,5632 SR 6,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,77,8,60,POINT (-75.963812 41.568522)
1426,Wright Ctr for Com Hlth Scrntn Prac,501 S Washington Avenue,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,70,645,0,POINT (-75.670148 41.402074)
1427,GIANT PHARMACY-6335,2641 MACARTHUR ROAD,WHITEHALL,PA,18052,Lehigh,0,0,0,37,1675,566,POINT (-75.493171 40.645387)
1428,Southern Tier Comm Hlth Ctr Network,159 Interstate Pkwy,Bradford,Pennsylvania,16701,McKean,0,0,0,2,0,0,POINT (-78.660909 41.961952)
1429,GIANT PHARMACY-6253,130 OLD YORK ROAD,NEW CUMBERLAND,PA,17070,Cumberland,0,1,0,50,962,0,POINT (-76.859992 40.215177)
1430,UPMC-PC Partners Monroeville,400 Oxford Drive,Monroeville,Pennsylvania,151462355,Allegheny,0,0,0,103,0,0,POINT (-79.787456 40.431168)
1431,LGH-Abbeyville Family Medicine,101 Abbeyville Road,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,18,317,56,POINT (-76.335502 40.035576)
1432,Central Outreach Wellness Center,127 ANDERSON ST,Pittsburgh,Pennsylvania,15212,Allegheny,0,1,0,247,906,493,POINT (-80.000677 40.448772)
1433,Endless Mountains Pharmacy,1638 State Route 106 PO Box 189,Clifford,Pennsylvania,18413,Susquehanna,0,0,0,337,0,991,POINT (-75.598087 41.648539)
1434,FPC-Millersburg Fam Prac Center,100 South 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,101,0,POINT (-76.962413 40.534461)
1435,Centro De Salud Latino Americano,17th & Chew St,Allentown,Pennsylvania,18104,Lehigh,0,0,27,294,12,20,
1436,Everest Urgnt Cre Upper Darby Loc,6787 Market St,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,29,29,0,POINT (-75.256117 39.96217)
1437,VDI-Northern Bedford Pharmacy,3499 Brumbaugh Rd,New Enterprise,Pennsylvania,16664,Bedford,0,0,0,9,684,0,POINT (-78.417164 40.16967)
1438,UPMC-RHEUM SHADYSIDE,580 South Aiken Avenue,Pittsburgh,Pennsylvania,15232,Allegheny,0,0,0,0,37,504,POINT (-79.937251 40.45364)
1439,PHN-Wayne Primary Care,650 East Avenue,Erie,Pennsylvania,16503,Erie,0,0,0,0,0,20,POINT (-80.06264 42.137121)
1440,Cornerstone Cre Ped Cntr of Was,400 JEFFERSON AVE,Washington,Pennsylvania,15301,Washington,0,0,0,322,3,110,POINT (-80.25578 40.175301)
1441,UPMC-SMFHC-New Kensington,1072 5th Ave,New Kensington,Pennsylvania,15068,Westmoreland,0,0,0,20,351,368,POINT (-79.765787 40.567883)
1442,Hazle Drugs,1 East Broad Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,34,5031,312,POINT (-75.973627 40.953964)
1443,Genoa Healthcare 20336,245 Race Street,Somerset,Pennsylvania,15501,Somerset,0,0,0,129,39,93,POINT (-79.075074 40.005761)
1444,Susquehanna Wellness Clinic,28944 Frenchville Karthaus Hwy,Frenchville,Pennsylvania,16836,Clearfield,0,0,0,68,153,49,POINT (-78.218718 41.102641)
1445,UPMC CCP Spring Grove,22 Roth Church Rd,Spring Grove,Pennsylvania,17362,York,0,0,0,0,203,48,POINT (-76.864591 39.88402)
1446,Whitemarsh Pharmacy,553 Germantown Pike,Lafayette Hill,Pennsylvania,19444,Montgomery,1,0,0,92,1188,490,POINT (-75.251551 40.086113)
1447,UPMC-St Margaret Hospital,815 Freeport   Road,Pittsburgh,Pennsylvania,15215,Allegheny,12,3,4,662,1874,3046,POINT (-79.896237 40.487527)
1448,Horsham Pharmacy LLC,316 Horsham Road Suite E,Horsham,Pennsylvania,19044,Montgomery,24,0,0,1430,750,269,POINT (-75.135545 40.181869)
1449,Com Hth and Dental Cre Pottstown,351 W Schuylkill Ave,Pottstown,Pennsylvania,19465,Chester,0,0,0,477,241,48,POINT (-75.662171 40.233362)
1450,Saxonburg Drug,115 Pittsburgh Street,Saxonburg,Pennsylvania,16056,Butler,0,0,0,18,60,0,POINT (-79.81417 40.74967)
1451,UPMC-HAMPTON OUTPATIENT CENTER,4490 Mount Royal Blvd UPMC Outpatient Center Hampton,Allison Park,Pennsylvania,151012684,Allegheny,0,0,0,1280,601,1205,
1452,Geisinger Sys Svcs Pharm Distrib Ctr,212 Industrial Park Road,Elysburg,Pennsylvania,17824,Northumberland,0,0,0,4352,95,0,POINT (-76.569434 40.852282)
1453,GIANT PHARMACY-6471,86 GLOCKER WAY,POTTSTOWN,PA,19465,Chester,0,1,0,12,2096,0,POINT (-75.657585 40.208874)
1454,Wellspan Family Medicine South Queen Street,2471 S Queen St,York,Pennsylvania,17402,York,0,0,0,0,50,0,POINT (-76.683591 39.914637)
1455,LGHP Manor Ridge Family Medicine,2113 Manor Ridge Drive,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,66,0,POINT (-76.361436 40.036526)
1456,HVMG-Heritage Valley Convenience Ctr,79 Wagner Road,Monaca,Pennsylvania,15061,Beaver,0,0,0,0,146,0,POINT (-80.313132 40.679347)
1457,Carlisle Pediatric Associates,804 Belvedere Street,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,0,424,461,POINT (-77.204524 40.188582)
1458,Diamond Drugs Inc dba Dia Pharm Svc,645 Kolter Drive,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,3202,0,POINT (-79.17264 40.608774)
1459,AHN AC IM Prim Cre Profess,160 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,0,77,72,POINT (-80.113048 40.289703)
1460,Wellness Family Pharmacy,3250 Chichester ave,Boothwyn,Pennsylvania,19061,Delaware,0,0,0,0,9833,104,POINT (-75.442314 39.836868)
1461,SCI-Huntingdon,1100 Pike Street,Huntingdon,Pennsylvania,16654,Huntingdon,15,0,0,3,380,193,POINT (-78.026074 40.489471)
1462,GIANT PHARMACY-6518,2350 SUSQUEHANNA ROAD,ROSLYN,PA,19001,Montgomery,0,0,0,210,1272,822,POINT (-75.134817 40.121946)
1463,GIANT PHARMACY-6506,50 E WYNNEWOOD RD STORE #2,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,54,2022,0,POINT (-75.273075 40.002424)
1464,AHN-Pediatrics Edgewood,1789 South Braddock Avenue Edgewood Towne Center,Pittsburgh,Pennsylvania,15218,Allegheny,0,0,0,0,336,0,
1465,WellSpan Fam Med Nrth Fourth St,30 North 4th Street 2nd Floor,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,9,555,0,POINT (-76.417952 40.340772)
1466,AHN SVMG WESTMINSTER FAM PRAC,3822 Colonial Ave.,Erie,Pennsylvania,16506,Erie,0,0,0,15,119,0,POINT (-80.15696 42.068534)
1467,AHOLD USA-GIANT PHARMACY 6014,1278 S MARKET STREET,ELIZABETHTOWN,PA,17022,Lancaster,0,0,0,124,443,90,POINT (-76.589655 40.139887)
1468,Impact Health,1009 W 9th Ave Suite A,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,253,30,1308,POINT (-75.413787 40.101087)
1469,McCracken Pharmacy,595 east high street,Waynesburg,Pennsylvania,15370,Greene,0,0,0,0,197,0,POINT (-80.179359 39.896359)
1470,Tower Health-Douglassville Internal Med,957 Benjamin Franklin Parkway,Douglassville,Pennsylvania,19518,Berks,0,0,0,5,150,0,POINT (-76.164451 40.358524)
1471,UPMC Magee Womens Hospital,300 Halket Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,4,1293,0,POINT (-79.95959 40.437113)
1472,AHOLD USA-GIANT PHARMACY-6481,10 E RIDGE PIKE,Conshohocken,Pennsylvania,19428,Montgomery,0,0,0,602,1234,292,POINT (-75.284956 40.093887)
1473,Norland Avenue Pharmacy,12 St. Paul Drive,Chambersburg,Pennsylvania,17201,Franklin,0,1,0,44,1151,49,POINT (-77.634763 39.943292)
1474,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,Pittsburgh,Pennsylvania,15219,Allegheny,14,6,0,349,3015,191,POINT (-79.985623 40.436831)
1475,VDI-Wiley Pharmacy Of Strasburg,300 HISTORIC DR,Strasburg,PA,17579,Lancaster,0,1,0,121,9,0,POINT (-76.176718 39.987783)
1476,UPMC-STEEL CITY INT MED ELWD,291 State Route 288,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,3,125,0,POINT (-80.258534 40.846374)
1477,AHOLD USA-GIANT PHARMACY 6278,3400 CONCORD ROAD,ASTON,PA,19014,Delaware,0,0,0,0,1038,96,POINT (-75.424886 39.867066)
1478,Regional Hospital of Scranton,746 Jefferson Ave.,Scranton,Pennsylvania,18510,Lackawanna,0,0,0,80,102,0,POINT (-75.654071 41.412827)
1479,AHOLD USA-GIANT PHARMACY-6243,CEDAR CREST AND TILGHMAN,ALLENTOWN,PA,18104,Lehigh,0,0,0,94,1223,860,
1480,VDI-Duncansville Pharmacy Inc,1328 Third Ave PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,0,0,2637,118,959,
1481,VDI-Ferri Pharmacy,3907 Old William Penn Hwy,Murrysville,Pennsylvania,15668,Westmoreland,0,0,0,162,12,30,POINT (-79.69724 40.428342)
1482,Superior Care Pharmacy Incorporated,518 Burke Bypass,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,80,3475,571,POINT (-75.596869 41.470483)
1483,VDI-Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,Hershey,Pennsylvania,17033,Dauphin,0,0,0,260,5,10,POINT (-76.658613 40.271188)
1484,Wellsboro Laurel Health Center,7 Water Street,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,0,185,0,POINT (-77.301143 41.749471)
1485,Masonic Village Pharmacy,99 Masonic Drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,187,515,75,POINT (-76.61079 40.145496)
1486,Mon Vale Prim Cre Prac Finleyville,6108 Brownsville Road Ext  Suite 204,Finleyville,Pennsylvania,15332,Washington,0,0,0,0,18,103,POINT (-80.003035 40.266373)
1487,Family Practice Center-Laporte,217 King Street PO Box  95,Laporte,Pennsylvania,18626,Sullivan,0,0,0,3,97,0,POINT (-76.494931 41.423636)
1488,Family First Hlth Hannah Penn Ctr,415 East Boundary Avenue,York,Pennsylvania,17403,York,0,8,0,183,8,0,POINT (-76.715299 39.957203)
1489,Rothman Orthopedic Spec  Hosp,3300 TILLMAN DR,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,83,POINT (-74.962269 40.113754)
1490,Millcreek Manor Pharmacy,5535 Peach St,Erie,Pennsylvania,16509,Erie,0,0,0,56,2957,1085,POINT (-80.093535 42.073055)
1491,Family First Health-Columbia Center,369 Locust Street 1st Floor,Columbia,Pennsylvania,17512,Lancaster,0,0,0,112,38,0,POINT (-76.501264 40.032778)
1492,LGH-Sycamore Square Family Medicine,99 Masonic Drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,11,86,19,POINT (-76.61079 40.145496)
1493,Palmer Pharmacy LLC,738 Little Deer Creek Valley Road,Russellton,Pennsylvania,15076,Allegheny,0,0,0,104,50,470,POINT (-79.833802 40.617588)
1494,Highlds Hth Laurel Hghlns Free Cha,"315 Locust St, 2nd Floor",Johnstown,Pennsylvania,15901,Cambria,0,0,0,0,344,965,POINT (-78.920587 40.327188)
1495,Comm COVID 19 Vax PMR Pen Med Rdnor,145 King of Prussia Rd,Radnor,Pennsylvania,19087,Chester,0,0,0,49,0,204,POINT (-75.355775 40.040848)
1496,PHN-Punxsutawney Community HC,200 Prushnok Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,23,180,10,POINT (-78.961583 40.945909)
1497,Restore Health at Shippensburg,121 Walnut Bottom Rd,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,85,12,0,POINT (-77.492618 40.059539)
1498,PENN FAMILY MEDICINE SCC,455 W Woodview Road,West Grove,Pennsylvania,19390,Chester,0,0,0,44,0,0,POINT (-75.865729 39.829687)
1499,Medical Arts Pharmacy,220 WILSON STE 100,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,12,2447,0,POINT (-77.202904 40.198342)
1500,Lehigh Valley Hospital Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,0,0,0,3531,304,3020,POINT (-75.518663 40.566721)
1501,West Perry Pharmacy,1102 MONTOUR ROAD,Loysville,Pennsylvania,17047,Perry,0,0,0,0,50,100,POINT (-77.339077 40.364064)
1502,VDI-Livingston Pharmacy,550 Miller Ave,Clairton,Pennsylvania,15025,Allegheny,0,0,0,0,1703,0,POINT (-79.883127 40.293571)
1503,SCI-Rockview,1 ROCKVIEW PL,Bellefonte,Pennsylvania,16823,Centre,14,0,0,269,82,384,POINT (-77.776114 40.849798)
1504,LVPG-Coordinated Health LV Hospital,3100 Emrick Blvd,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,5,0,147,1833,105,POINT (-75.295264 40.66533)
1505,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,Danville,Pennsylvania,17822,Montour,2,0,0,1772,65,228,POINT (-76.603393 40.966741)
1506,Tower Health-Brandywine Hospital,201 Reeceville Road,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,412,420,POINT (-75.7902 40.009207)
1507,WCP Washington,95 Leonard Avenue Bldg#2  Ste#101,Washington,Pennsylvania,15301,Washington,0,0,0,0,33,0,POINT (-80.240923 40.181738)
1508,Pennsbury Pharmacy Inc,8545 NEW FALLS RD,Levittown,Pennsylvania,19054,Bucks,0,0,0,0,1088,0,POINT (-74.835365 40.170916)
1509,Keystone Internal Medicine,830 5th Ave. Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,78,0,POINT (-77.644983 39.945106)
1510,The Wright Center-Clarks Summit,1145 Northern Boulevard,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,24,1069,0,POINT (-75.696208 41.488382)
1511,Robert Packer Hospital,One Guthrie Square,Sayre,Pennsylvania,18840,Bradford,0,0,0,88,255,0,
1512,MARTINS PHARMACY-6290,800 VANDERBILT ROAD,CONNELLSVILLE,PA,15425,Fayette,0,0,0,22,838,0,POINT (-79.603029 40.018548)
1513,Retreat Behavioral Health,1170 S State St,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,11,345,0,POINT (-76.200877 40.164121)
1514,AHOLD USA-GIANT PHARMACY-6112,255 S SPRING GARDEN STREET,CARLISLE,PA,17013,Cumberland,0,0,0,41,1016,70,POINT (-77.181721 40.196578)
1515,Mount Nittany Medical Center,PHARMACY DEPT 1800 EAST PARK AVENUE,State College,Pennsylvania,16803,Centre,0,0,0,364,8,0,
1516,Penn St Hlth Cmty Vax Site Berks,5370 Allentown Pike,Temple,Pennsylvania,19560,Berks,12,0,0,168,275,6,POINT (-75.919091 40.416597)
1517,Allentown Health Bureau,Alliance Hall 245 North 6th Street,Allentown,Pennsylvania,18102,Lehigh,4,0,0,367,4861,431,
1518,Northview Heights Health Center,525 Mt. Pleasant Road,Pittsburgh,Pennsylvania,15214,Allegheny,0,0,0,7,198,0,POINT (-80.002518 40.481515)
1519,UPMC Susquehanna-Williamsport,700 High Street,Williamsport,Pennsylvania,17701,Lycoming,21,41,0,142,527,160,POINT (-77.014432 41.24547)
1520,Mauch Chunk Pharmacy,1204 North Street,Jim Thorpe,Pennsylvania,18229,Carbon,0,0,0,0,1180,1160,POINT (-75.726297 40.881741)
1521,UPMC Altoona,620 HOWARD AVENUE,ALTOONA,PENNSYLVANIA,16601,Blair,10,0,0,59,1732,120,POINT (-78.398107 40.521222)
1522,The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,Beaver,Pennsylvania,15009,Beaver,0,0,0,0,402,0,POINT (-80.405775 40.706052)
1523,GIANT PHARMACY-6534,4930 EDGEMONT AVE,BROOKHAVEN,PA,19015,Delaware,0,1,0,1221,1187,1099,POINT (-75.396381 39.877895)
1524,Stauffers LTC Pharm Nw Holland 2,147 E Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,0,261,0,POINT (-76.088204 40.102826)
1525,VDI-Townville Pharmacy,2195 Route 442 Hwy,Muncy,Pennsylvania,17756,Lycoming,0,0,0,154,965,471,
1526,AHOLD USA-GIANT PHARMACY-6289,2104 VAN REED ROAD,WEST LAWN,PA,19609,Berks,0,0,0,70,1776,50,POINT (-76.000781 40.342179)
1527,Keystone Pediatrics-Chambersburg,830 5th Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,462,175,0,POINT (-77.644983 39.945106)
1528,GIANT PHARMACY-6074,3015 W EMAUS AVE,Allentown,Pennsylvania,18103,Lehigh,0,0,0,43,1482,0,POINT (-75.481719 40.55774)
1529,Penn Highlands Elk,763 Johnsonburg Rd,Saint Marys,Pennsylvania,15857,Elk,1,28,9,73,4,1320,POINT (-78.576487 41.426298)
1530,Adagio Health-Edinboro,118 E. Plum Street,Edinboro,Pennsylvania,16412,Erie,0,0,0,0,1334,457,POINT (-80.129538 41.875503)
1531,R-Health Hatfield,2700 Clemens Rd Family Wellness Center 2nd Fl,Hatfield,Pennsylvania,19440,Montgomery,0,0,0,9,143,696,
1532,Laurel Pediatric Associates Inc,323 Budfield Street,Johnstown,Pennsylvania,15904,Cambria,5,0,0,292,73,2323,POINT (-78.845877 40.268888)
1533,Yevelson Internal Medicine PC,1330 Center Street,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,10,0,0,421,212,42,POINT (-75.375105 40.631633)
1534,UPMC-Primary Care Lewisburg,260 Reitz Boulevard,LEWISBURG,PA,178379220,Union,0,0,0,0,0,96,POINT (-76.911123 40.962152)
1535,Genoa Healthcare 20244,645 PENN ST,Reading,Pennsylvania,19601,Berks,0,0,0,0,256,0,POINT (-75.924467 40.335241)
1536,UPMC-Northwest,100 Fairfield Drive,Seneca,Pennsylvania,16346,Venango,2,6,0,420,125,181,POINT (-79.707926 41.360026)
1537,UPMC/HC Pharmacy,3175 East Carson Street,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,0,3300,POINT (-79.962158 40.423829)
1538,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,York,PA,17406,York,0,0,0,0,63,126,POINT (-76.6304 39.996389)
1539,UPMC CCP Moon,1600 Coraopolis Heights Road,Moon Township,Pennsylvania,15108,Allegheny,0,0,0,0,6,750,POINT (-80.206799 40.499054)
1540,Fulton County SHC,182 Buchanan Trail PO Box 666,Mc Connellsburg,Pennsylvania,17233,Fulton,0,0,0,0,49,0,POINT (-77.988451 39.928358)
1541,GIANT PHARMACY-6294,1255 CARLISLE ROAD,YORK,PA,17404,York,0,0,0,30,1574,206,POINT (-76.768499 39.964257)
1542,Eden Park Pediatrics-Brownstown,4221 Oregon Pike,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,9,194,0,POINT (-76.215964 40.13184)
1543,Contract Pharmacy Services,125 Titus Avenue,Warrington,Pennsylvania,18976,Bucks,0,0,0,11,52,69,POINT (-75.144695 40.218614)
1544,GIANT PHARMACY-6094,471 S OXFORD VALLEY ROAD,FAIRLESS HILLS,PA,19030,Bucks,0,0,0,4,1826,78,POINT (-74.85226 40.171296)
1545,VDI-Williams Valley Pharmacy,226 East Grand Avenue,Tower City,PA,17980,Schuylkill,0,0,0,516,1006,3875,POINT (-76.556397 40.58863)
1546,University of Pittsburgh,4041 Fifth Avenue 3719 Terrace Street,Pittsburgh,Pennsylvania,15213,Allegheny,9,29,0,780,509,779,
