,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
1323,Reliant Care Solutions,403 S. Oxford Valley Road,Fairless Hills,Pennsylvania,19030,Bucks,0,0,0,19,0,0,POINT (-74.853987 40.173006)
1324,Susquehanna Wellness Clinic,28944 Frenchville Karthaus Hwy,Frenchville,Pennsylvania,16836,Clearfield,0,0,0,68,153,49,POINT (-78.218718 41.102641)
1325,GIANT PHARMACY-6422,4320 5TH STREET HWY,Temple,Pennsylvania,19560,Berks,0,0,0,75,1995,354,POINT (-75.927597 40.399666)
1326,Cumberland County SHC,431 East North Street,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,7,40,0,POINT (-77.179228 40.203803)
1327,Melmark,2600 Wayland Road,Berwyn,Pennsylvania,19312,Chester,1,30,0,0,0,0,POINT (-75.447562 39.99767)
1328,Saxonburg Drug,115 Pittsburgh Street,Saxonburg,Pennsylvania,16056,Butler,0,0,0,18,60,0,POINT (-79.81417 40.74967)
1329,UPMC-Horizon Greenville Campus,110 North Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,7,100,880,POINT (-80.372201 41.411126)
1330,Norristown State Hospital,1001 Sterigere St,Norristown,Pennsylvania,19401,Montgomery,0,0,0,14,343,220,POINT (-75.348566 40.129384)
1331,GIANT PHARMACY-6324,4001 NEW FALLS RD,LEVITTOWN,PA,19056,Bucks,0,0,0,38,1740,84,POINT (-74.886105 40.133238)
1332,Harrolds Pharmacy,250 Old River Road,Wilkes Barre,Pennsylvania,18702,Luzerne,1,10,0,351,56,1086,POINT (-75.907849 41.241791)
1333,AHN AC IM Prim Cre Profess,160 Gallery Drive,Canonsburg,Pennsylvania,15317,Washington,0,0,0,0,77,72,POINT (-80.113048 40.289703)
1334,HVMG-Convenient Care-Robinson,2201 Park Manor Blvd,Pittsburgh,Pennsylvania,15205,Allegheny,0,0,0,0,16,42,POINT (-80.171112 40.453307)
1335,GIANT PHARMACY-6301,3477 LINCOLN HIGHWAY,THORNDALE,PA,19372,Chester,0,0,0,0,361,0,POINT (-75.754185 39.994643)
1336,VDI-Rann Pharmacy Inc,377 Main Street,Harleysville,Pennsylvania,19438,Montgomery,0,0,0,522,2691,2361,POINT (-75.380672 40.275234)
1337,AHN-Pediatrics Edgewood,1789 South Braddock Avenue Edgewood Towne Center,Pittsburgh,Pennsylvania,15218,Allegheny,0,0,0,0,336,0,
1338,East Suburban Pedi Murrysville,4262 Old William Penn Highway,Murrysville,Pennsylvania,15668,Westmoreland,0,0,0,10,238,4,POINT (-79.684924 40.42794)
1339,AHN SVMG WESTMINSTER FAM PRAC,3822 Colonial Ave.,Erie,Pennsylvania,16506,Erie,0,0,0,15,119,0,POINT (-80.15696 42.068534)
1340,AHOLD USA-GIANT PHARMACY 6014,1278 S MARKET STREET,ELIZABETHTOWN,PA,17022,Lancaster,0,0,0,124,443,90,POINT (-76.589655 40.139887)
1341,VDI-Park Avenue Pharmacy Inc,220 Park Ave,Chambersburg,Pennsylvania,17201,Franklin,7,0,0,709,1588,0,POINT (-77.647661 39.94807)
1342,UPMC Magee Womens Hospital,300 Halket Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,4,1293,0,POINT (-79.95959 40.437113)
1343,VDI-Wiley Pharmacy Of Strasburg,300 HISTORIC DR,Strasburg,PA,17579,Lancaster,0,1,0,121,9,0,POINT (-76.176718 39.987783)
1344,MedsPack LLC,5006 E Trindle Road,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,116,434,POINT (-76.970687 40.225635)
1345,My Health Center at Lowes Pittston,200 Center Point Blvd My Health Center,Pittston,Pennsylvania,18640,Luzerne,0,0,0,15,78,0,
1346,VDI-Ferri Pharmacy,3907 Old William Penn Hwy,Murrysville,Pennsylvania,15668,Westmoreland,0,0,0,162,12,30,POINT (-79.69724 40.428342)
1347,Armstrong County Memorial Hospital,1 NOLTE DR,Kittanning,Pennsylvania,16201,Armstrong,47,10,0,365,191,1453,POINT (-79.562335 40.812095)
1348,VDI-Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,Hershey,Pennsylvania,17033,Dauphin,0,0,0,260,5,10,POINT (-76.658613 40.271188)
1349,GIANT PHARMACY-6464,721 W.SPROUL ROAD,SPRINGFIELD,PA,19064,Delaware,0,0,0,59,1279,613,POINT (-75.352072 39.934547)
1350,Masonic Village Pharmacy,99 Masonic Drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,187,515,75,POINT (-76.61079 40.145496)
1351,Family Practice Center-Laporte,217 King Street PO Box  95,Laporte,Pennsylvania,18626,Sullivan,0,0,0,3,97,0,POINT (-76.494931 41.423636)
1352,UPMC-Clarion Community Med,22681 Route 68,Clarion,Pennsylvania,162144019,Clarion,0,0,0,0,19,0,POINT (-79.392048 41.195131)
1353,Rothman Orthopedic Spec  Hosp,3300 TILLMAN DR,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,83,POINT (-74.962269 40.113754)
1354,MARTINS PHARMACY-6325,22 HOOVER AVENUE,DUBOIS,PA,15801,Clearfield,0,0,0,869,176,0,POINT (-78.756212 41.120936)
1355,Highlds Hth Laurel Hghlns Free Cha,"315 Locust St, 2nd Floor",Johnstown,Pennsylvania,15901,Cambria,0,0,0,0,344,965,POINT (-78.920587 40.327188)
1356,Adams County SHC,424 East Middle Street,Gettysburg,Pennsylvania,173251926,Adams,0,0,0,2,103,0,POINT (-77.22194 39.829854)
1357,Fulton County Medical Center,Fulton County Medical Center 214 Peach Orchard Road,MC CONNELLSBURG,PA,172338559,Fulton,0,0,0,204,42,0,
1358,LGH Express at Crooked Oak,1605 Lititz Pike,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,286,0,POINT (-76.307281 40.067666)
1359,GIANT PHARMACY-6294,1255 CARLISLE ROAD,YORK,PA,17404,York,0,0,0,30,1416,206,POINT (-76.768499 39.964257)
1360,Stines Pharmacy Inc,1 East Main Street,Schuylkill Haven,Pennsylvania,17972,Schuylkill,0,0,0,3,164,0,POINT (-76.172708 40.629309)
1361,West Perry Pharmacy,1102 MONTOUR ROAD,Loysville,Pennsylvania,17047,Perry,0,0,0,0,50,100,POINT (-77.339077 40.364064)
1362,SHREE ANJANEYA LLC,801 W MAIN ST,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,25,2177,20,POINT (-75.292861 40.24705)
1363,Bethlehem Health Bureau,10 East Church Street,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,0,0,0,50,433,1217,POINT (-75.37845 40.618703)
1364,ECHS-Meadowbrook Family Medicine,337 West Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,78,0,POINT (-76.215184 40.085081)
1365,Adagio Health-Aliquippa,99 Autumn St,Aliquippa,Pennsylvania,15001,Beaver,0,0,0,658,2887,879,POINT (-80.317248 40.63576)
1366,Tower Health-Brandywine Hospital,201 Reeceville Road,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,412,420,POINT (-75.7902 40.009207)
1367,WCP Washington,95 Leonard Avenue Bldg#2  Ste#101,Washington,Pennsylvania,15301,Washington,0,0,0,0,33,0,POINT (-80.240923 40.181738)
1368,Pennsbury Pharmacy Inc,8545 NEW FALLS RD,Levittown,Pennsylvania,19054,Bucks,0,0,0,0,1088,0,POINT (-74.835365 40.170916)
1369,Keystone Internal Medicine,830 5th Ave. Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,78,0,POINT (-77.644983 39.945106)
1370,Lebanon County SHC,9 North 9th Street,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,9,0,0,POINT (-76.42629 40.339479)
1371,Robert Packer Hospital,One Guthrie Square,Sayre,Pennsylvania,18840,Bradford,0,0,0,88,255,0,
1372,UPMC Lawrenceville Fam Hlth Ctr,3937 Butler Street,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,12,1755,0,POINT (-79.962556 40.468512)
1373,Chambers Apothecary,278 Lincoln Way East,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,296,293,0,POINT (-77.657428 39.936982)
1374,UPMC-HAMPTON OUTPATIENT CENTER,4490 Mount Royal Blvd UPMC Outpatient Center Hampton,Allison Park,Pennsylvania,151012684,Allegheny,0,0,0,922,585,1037,
1375,LM JADE INC DBA THE MED SHOP #0077,1000 MARKET ST,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,289,0,POINT (-76.45164 40.994486)
1376,UPMC Wellsboro,32-36 Central Ave UMC Wellsboro Pharmacy,Wellsboro,Pennsylvania,16901,Tioga,9,6,0,218,1,163,POINT (-77.299641 41.745656)
1377,The Medicine Shoppe-Hermitage,1740 E State St.,Hermitage,Pennsylvania,16148,Mercer,0,0,0,0,559,6,POINT (-80.477432 41.233272)
1378,VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,90,0,POINT (-76.396935 40.066771)
1379,UPMC Susquehanna-Williamsport,700 High Street,Williamsport,Pennsylvania,17701,Lycoming,21,41,0,142,527,160,POINT (-77.014432 41.24547)
1380,Cascade Restorative Med Arts Inc,240 West Main Street,Brookville,Pennsylvania,15825,Jefferson,0,0,0,0,4,20,POINT (-79.096229 41.162784)
1381,Holy Redeemer Hosp and Med Cntr,1648 Huntingdon Pike Attn: Pharmacy Dept,Meadowbrook,Pennsylvania,19046,Montgomery,0,0,0,1018,208,400,POINT (-75.081101 40.108944)
1382,The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,Beaver,Pennsylvania,15009,Beaver,0,0,0,0,402,0,POINT (-80.405775 40.706052)
1383,Union Community Care,304 North Water Street,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,216,39,POINT (-76.309448 40.043134)
1384,Stauffers LTC Pharm Nw Holland 2,147 E Main St,New Holland,Pennsylvania,17557,Lancaster,0,0,0,0,261,0,POINT (-76.088204 40.102826)
1385,GIANT PHARMACY-6539,5005 JONESTOWN RD,Harrisburg,Pennsylvania,17112,Dauphin,9,0,0,8,655,6,POINT (-76.805215 40.306833)
1386,AHOLD USA-GIANT PHARMACY-6504,300 Lincoln Avenue,East Stroudsburg,PA,18301,Monroe,0,6,0,8,1877,421,POINT (-75.183418 40.992021)
1387,Keystone Pediatrics-Chambersburg,830 5th Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,462,175,0,POINT (-77.644983 39.945106)
1388,CMU Student Health Services,1060 Morewood Avenue,Pittsburgh,Pennsylvania,15213,Allegheny,0,6,0,117,45,104,POINT (-79.942899 40.44489)
1389,Penn Highlands Elk,763 Johnsonburg Rd,Saint Marys,Pennsylvania,15857,Elk,1,28,9,73,4,1320,POINT (-78.576487 41.426298)
1390,Hamilton Health Center,110 South 17th Street,Harrisburg,Pennsylvania,17104,Dauphin,10,238,0,46,21,90,POINT (-76.863982 40.265624)
1391,Laurel Pediatric Associates Inc,323 Budfield Street,Johnstown,Pennsylvania,15904,Cambria,5,0,0,292,73,2323,POINT (-78.845877 40.268888)
1392,Yevelson Internal Medicine PC,1330 Center Street,Bethlehem (Part-Lehigh),Pennsylvania,18018,Lehigh,10,0,0,421,212,42,POINT (-75.375105 40.631633)
1393,UPMC-Primary Care Lewisburg,260 Reitz Boulevard,LEWISBURG,PA,178379220,Union,0,0,0,0,0,96,POINT (-76.911123 40.962152)
1394,Mainline Pharmacy-Hastings,317 Beaver St.,Hastings,Pennsylvania,16646,Cambria,0,0,0,0,1544,462,POINT (-78.712078 40.66563)
1395,UPMC-Northwest,100 Fairfield Drive,Seneca,Pennsylvania,16346,Venango,2,6,0,420,125,181,POINT (-79.707926 41.360026)
1396,UPMC/HC Pharmacy,3175 East Carson Street,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,0,3300,POINT (-79.962158 40.423829)
1397,WellSpan Fam Med-Stony Brook,4222 Lincoln Hwy,York,PA,17406,York,0,0,0,0,63,126,POINT (-76.6304 39.996389)
1398,UPMC CCP Moon,1600 Coraopolis Heights Road,Moon Township,Pennsylvania,15108,Allegheny,0,0,0,0,6,750,POINT (-80.206799 40.499054)
1399,Select Spec Hosp Laurel Highlnds,One Mellon Way 3 rd Floor,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,0,106,0,
1400,Fulton County SHC,182 Buchanan Trail PO Box 666,Mc Connellsburg,Pennsylvania,17233,Fulton,0,0,0,0,49,0,POINT (-77.988451 39.928358)
1401,Centre Volunteers in Medicine,2520 Green Tech Dr.,State College,Pennsylvania,16803,Centre,10,24,0,1426,75,910,POINT (-77.918776 40.813498)
1402,Eden Park Pediatrics-Brownstown,4221 Oregon Pike,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,9,194,0,POINT (-76.215964 40.13184)
1403,Contract Pharmacy Services,125 Titus Avenue,Warrington,Pennsylvania,18976,Bucks,0,0,0,11,52,69,POINT (-75.144695 40.218614)
1404,Com Hth and Dental Cre Pottstown,351 W Schuylkill Ave,Pottstown,Pennsylvania,19465,Chester,0,0,0,463,182,48,POINT (-75.662171 40.233362)
1405,MARTINS PHARMACY-6012,2032 E PLEASANT VLY BLVD,ALTOONA,PA,16602,Blair,0,0,0,118,1236,0,POINT (-78.339608 40.562859)
1406,Elizabeth A Gernhardt DO Fam Prac,1732 Wyoming Avenue,Forty Fort,Pennsylvania,18704,Luzerne,0,0,0,0,654,400,POINT (-75.863583 41.296718)
1407,FPC Lewisbry Red Cedar Fam Prac Ctr,689 Yorktown Rd,Lewisberry,Pennsylvania,17339,York,0,0,0,0,4,0,POINT (-76.82646 40.16152)
1408,VDI-DANVILLE PHARMACY,439 MILL ST,Danville,Pennsylvania,17821,Montour,8,1,0,135,22,252,POINT (-76.617906 40.96172)
1409,LVPG Pediatrics Richland Township,320 West Pumping Station Road,Quakertown,Pennsylvania,18951,Bucks,0,0,0,2,17,0,POINT (-75.368575 40.459107)
1410,Susquehanna FHC,401 Broad Avenue,Susquehanna,Pennsylvania,18847,Susquehanna,0,0,0,4,234,0,POINT (-75.594533 41.946361)
1411,Providence Pediatric Practice LLC,100 Granite Drive,Media,Pennsylvania,19063,Delaware,0,0,0,4,24,0,POINT (-75.434078 39.911553)
1412,AHN AC Greensburg Med Assoc,545 Rugh Street,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,0,6,0,POINT (-79.541472 40.285328)
1413,UPMC CCP Grove City,1424 west main street,Grove City,Pennsylvania,16127,Mercer,0,0,0,0,628,0,POINT (-80.107354 41.167083)
1414,Millersburg Pharmacy Inc,242 Market Street,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,584,4,POINT (-76.961386 40.539645)
1415,Pittsburgh General Med Assoc,1307 Federal Street 3rd Floor,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,9,381,0,POINT (-80.007128 40.457006)
1416,Worthington Primary Care,1482 Bulter Road,Worthington,Pennsylvania,16262,Armstrong,0,0,0,13,8,0,POINT (-79.61737 40.835417)
1417,WellSpan Fam Med Nrth Fourth St,30 North 4th Street 2nd Floor,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,9,396,0,POINT (-76.417952 40.340772)
1418,VDI-Blandon Pharmacy,104 Anna Ave,Blandon,Pennsylvania,19510,Berks,0,0,0,32,171,0,POINT (-75.868489 40.44312)
1419,WellSpan Internal Med V Twin Dr,40 V Twin Dr,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,324,0,POINT (-77.18277 39.84572)
1420,Tower Health-Bernville Fam Med,7173 Bernville Road,Bernville,Pennsylvania,19506,Berks,0,0,0,6,95,0,POINT (-76.128015 40.445165)
1421,Integrated Med Grp PC Pine Grove,8 Oak Grove Road,Pine Grove,Pennsylvania,17963,Schuylkill,0,0,0,63,1333,0,POINT (-76.395667 40.558478)
1422,Wellspan Family Medicine-Crossroads,4131 Oregon Pike,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,9,42,36,POINT (-76.219722 40.128786)
1423,Kennies Pharmacy-Spring Grove,440 N Main St,Spring Grove,Pennsylvania,17362,York,0,0,0,0,56,0,POINT (-76.862173 39.884416)
1424,Rx Xpress Pharmacy,111 Mill Street Grove City,Grove City,Pennsylvania,16127,Mercer,0,0,0,757,1163,846,POINT (-80.089092 41.161407)
1425,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,0,380,0,POINT (-78.0472 40.493818)
1426,Bucks County HD Levittown Office,707 Neshminy Mall BCDH Neshaminy Mall Clinic,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,0,78,
1427,AHN AC FM Crossroads Fam Prac,1181 STATE ROUTE 356,Leechburg,Pennsylvania,15656,Armstrong,0,6,0,76,0,0,POINT (-79.628318 40.616191)
1428,GEISINGER WYOMING VALLEY,1000 EAST MOUNTAIN BLVD M.C. 34-06,Wilkes Barre,Pennsylvania,18711,Luzerne,2,1,0,135,304,818,POINT (-75.811717 41.256997)
1429,UPMC CCP Healthquest Pedia Hampton,4490 Mt Royal Blvd,Allison Park,Pennsylvania,15101,Allegheny,0,0,0,0,406,412,POINT (-79.952144 40.583847)
1430,WE CARE PHARMACY INC,3671 Crescent Ct E,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,8,712,402,POINT (-75.495505 40.653285)
1431,Brundages Waymart Pharmacy,238 Belmont Street,Waymart,Pennsylvania,18472,Wayne,0,1,0,528,42,554,POINT (-75.408272 41.582354)
1432,Main Line Health-Lankenau Medical Center,100 E LANCASTER AVE Inpatient Pharmacy,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,33,41,0,POINT (-75.265557 39.993575)
1433,GIANT PHARMACY-6055,325 W  FREEDOM AVENUE,Burnham,Pennsylvania,17009,Mifflin,0,0,0,292,529,420,POINT (-77.575044 40.629038)
1434,AHN-SVMG McClelland Family Practice,2240 East 38th Street,Erie,Pennsylvania,16510,Erie,0,0,0,24,32,0,POINT (-80.017741 42.120292)
1435,MDS RX,246 Friendship Cir,Beaver,Pennsylvania,15009,Beaver,10,1,0,259,35,689,POINT (-80.328004 40.705732)
1436,Penn State Hershey Medical Center,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,175,25,0,POINT (-76.674557 40.265932)
1437,Centerville Clinics-Washington,37 HIGHLAND AVE,Washington,Pennsylvania,15301,Washington,10,0,0,66,738,0,POINT (-80.24489 40.174633)
1438,Suburban Community Hospital,2701 dekalb pk,Norristown,Pennsylvania,19401,Montgomery,0,0,0,4,296,0,POINT (-75.31519 40.139061)
1439,AHN-WEST PENN HOSPITAL,PHARMACY DEPARTMENT 4800 FRIENDSHIP AVENUE,PITTSBURGH,PENNSYLVANIA,15224,Allegheny,2,1,0,732,57,210,
1440,GHS-BLOOMSBURG HOSPITAL,549 Fair Street,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,20,0,POINT (-76.453193 41.008431)
1441,Morris Drug,15 East Centre St,Mahanoy City,Pennsylvania,17948,Schuylkill,0,0,0,1953,0,525,POINT (-76.141312 40.812802)
1442,Columbia County SHC,327 Columbia Blvd.,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,4,0,POINT (-76.447571 41.00145)
1443,AHN Primary Care Fox Chapel,970 Freeport Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,0,0,6,POINT (-79.89129 40.486715)
1444,Impact Health,489 Shoemaker Road,King of Prussia,Pennsylvania,19406,Montgomery,0,33,0,246,30,658,POINT (-75.353077 40.082452)
1445,Wellspan Pharm Adams Hlth Ctr,40 V-Twin Drive,Gettysburg,Pennsylvania,17325,Adams,0,0,0,0,124,0,POINT (-77.18277 39.84572)
1446,WellSpan OB/GYN-Gettysburg,450 S. Washington St,Gettysburg,PA,17325,Adams,0,0,0,0,80,0,POINT (-77.23326 39.824523)
1447,UPMC CCP Kittanning,100 Medical Arts Bldg.,Kittanning,Pennsylvania,16201,Armstrong,0,0,0,0,9,90,POINT (-79.5627 40.80708)
1448,Centerville Clinics-Bentleyville,Bentleyville Family Practice 100 Wilson Road,Bentleyville,Pennsylvania,15314,Washington,0,0,0,14,461,100,
1449,Pennridge Ped Assoc-Harleysville,270 MAIN ST,Harleysville,Pennsylvania,19438,Montgomery,0,0,4,23,893,858,POINT (-75.377123 40.267859)
1450,Diamond Drugs Inc dba Dia Pharm Svc,645 Kolter Drive,Indiana,Pennsylvania,15701,Indiana,0,0,0,0,2997,0,POINT (-79.17264 40.608774)
1451,LGH-Abbeyville Family Medicine,101 Abbeyville Road,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,12,118,56,POINT (-76.335502 40.035576)
1452,Madeleine C Weiser MD PC,233 E LANCASTER AVE,Ardmore (Part-Montgomery),Pennsylvania,19003,Delaware,0,0,0,324,79,1020,POINT (-75.283509 40.004156)
1453,East Suburban Pediatrics-Norwin,40 Lincoln Way,North Huntingdon,Pennsylvania,15642,Westmoreland,0,0,0,52,194,36,POINT (-79.741452 40.330688)
1454,Pottstown Discount Pharmacy,1501 E HIGH ST,Pottstown,Pennsylvania,19464,Montgomery,0,0,0,0,2088,0,POINT (-75.615087 40.244051)
1455,Adagio Health-Seneca,3292 State Route 257,Seneca,Pennsylvania,16346,Venango,0,0,0,991,204,313,POINT (-79.703532 41.381847)
1456,VDI-Williams Valley Pharmacy,226 East Grand Avenue,Tower City,PA,17980,Schuylkill,0,0,0,455,883,3875,POINT (-76.556397 40.58863)
1457,VDI-Townville Pharmacy,2195 Route 442 Hwy,Muncy,Pennsylvania,17756,Lycoming,0,0,0,154,672,471,
1458,LVPG-Coordinated Health Pittston,1120 Oak Street,Pittston,Pennsylvania,18640,Luzerne,0,199,0,129,165,226,POINT (-75.770445 41.307967)
1459,Cooks Pharmacy of Kingston,777 wyoming ave,Kingston,Pennsylvania,18704,Luzerne,0,0,0,18,563,21,POINT (-75.883808 41.274065)
1460,Abraxas Leadership Dev Program,10058 South Mountain Road PO Box 354,South Mountain,Pennsylvania,17261,Franklin,0,0,0,28,1,0,
1461,AHOLD USA-GIANT PHARMACY-6333,901 S WEST END BOULEVARD,QUAKERTOWN,PA,18951,Bucks,0,0,0,443,1949,0,POINT (-75.345596 40.420719)
1462,Whitehall Pharmacy,4117 MAIN ST,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,19,877,1150,POINT (-75.52212 40.683991)
1463,WellSpan Internal Med Freedom Way,2350 Freedom Way,York,PA,17402,York,0,0,0,2,90,0,POINT (-76.679304 39.934318)
1464,Scranton Prim Hlth Cre Cntr Alder,425 ALDER ST,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,3,25,140,POINT (-75.665979 41.399796)
1465,UPMC-STEEL CITY INT MED ELWD,291 State Route 288,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,3,115,0,POINT (-80.258534 40.846374)
1466,Nockley Family Pharmacy-Hanover,1198 S Main Street,Hanover Township,Pennsylvania,18706,Luzerne,0,0,0,0,701,230,POINT (-75.914275 41.228994)
1467,Wright Ctr for Com Hlth Scrntn Prac,501 S Washington Avenue,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,70,466,0,POINT (-75.670148 41.402074)
1468,GIANT PHARMACY-6319,202 CHESTNUT ST,Coplay,Pennsylvania,18037,Lehigh,0,0,0,12,2086,0,POINT (-75.493657 40.673844)
1469,Crozer-Chester Medical Center,1 Medical Center Blvd Department of Pharmacy,Upland,Pennsylvania,19013,Delaware,5,0,0,86,79,8337,POINT (-75.369731 39.855635)
1470,VDI-Applebys Drug Store Inc,133 East Shirley Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,15,1032,0,POINT (-77.877268 40.381179)
1471,GIANT PHARMACY-6094,471 S OXFORD VALLEY ROAD,FAIRLESS HILLS,PA,19030,Bucks,0,0,0,4,1666,78,POINT (-74.85226 40.171296)
1472,AHOLD USA-GIANT PHARMACY-6277,7673 LAKE RAYSTOWN SHOPPING CENTER,HUNTINGDON,PA,16652,Huntingdon,0,0,0,0,1239,0,POINT (-78.013383 40.479429)
1473,Altoona Arth and Osteop Cntr,175 Meadowbrook Lane,Duncansville,Pennsylvania,16635,Blair,0,0,0,0,1223,0,POINT (-78.417164 40.435193)
1474,Robert T Henry Pharmacy,54 East King St,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,10,75,1253,POINT (-77.519141 40.051126)
1475,Everest Urgnt Cre Upper Darby Loc,6787 Market St,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,10,0,0,POINT (-75.256117 39.96217)
1476,Reading Opp Ctr for Children,Reading HS 801 N 13th Street,Reading,Pennsylvania,19604,Berks,0,0,0,30,466,486,
1477,Crnerstn Cre Prim Cre Ctr Mt Morris,120 Locust Ave Ext *,Mount Morris,Pennsylvania,15349,Greene,0,0,0,23,143,0,POINT (-80.060411 39.734598)
1478,WellSpan Family Medicine Chanceford,10 Muddy Creek Forks Road,Brogue,Pennsylvania,17309,York,0,0,0,0,342,0,POINT (-76.4848 39.871314)
1479,UPMC-SH Fam Med Duboistown,145 Shaffer Street,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,444,468,POINT (-77.036054 41.223871)
1480,LGH-Family Medicine Strasburg,1135 Hampden Drive,Strasburg,Pennsylvania,17579,Lancaster,0,0,0,132,174,80,POINT (-76.190235 39.98477)
1481,GIANT PHARMACY-6253,130 OLD YORK ROAD,NEW CUMBERLAND,PA,17070,Cumberland,0,1,0,45,836,0,POINT (-76.859992 40.215177)
1482,Centerville Clin Repub Med  Dental,1006 Main Street,Republic,Pennsylvania,15475,Fayette,0,0,0,0,98,0,POINT (-79.878077 39.962922)
1483,PSH Cmty Vax Site-Lancaster,1600 Cloister Drive,Lancaster,Pennsylvania,17601,Lancaster,17,0,0,70,778,106,POINT (-76.356358 40.082223)
1484,AHN-AC IM JRMC Internal Med,810 CLAIRTON BOULEVARD,Pittsburgh,Pennsylvania,15236,Allegheny,0,0,0,0,102,0,POINT (-79.944002 40.325213)
1485,Wellspan Fam Med West Cornwall,101 Fairview Circle,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,1,344,0,POINT (-76.43445 40.281302)
1486,The Wright Center-Mid Valley,5 South Washington Avenue,Jermyn,Pennsylvania,18433,Lackawanna,0,0,0,93,939,0,POINT (-75.547511 41.516304)
1487,Hth Direct Instnal Pharm Srvs146,590 Coal St,Lehighton,Pennsylvania,18235,Carbon,0,0,0,97,23,8,POINT (-75.71757 40.836536)
1488,GIANT PHARMACY-6061,397 BALTIMORE RD,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,55,1254,114,POINT (-77.502684 40.047042)
1489,AHN-AC FM PRIME MEDICAL GROUP,1645 Rostraver Road,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,133,0,POINT (-79.806154 40.175748)
1490,AHN-AC IM Pine Hollow Med Assoc,133 Church Hill Road Robinson Medical Center,Mc Kees Rocks,Pennsylvania,15136,Allegheny,6,0,0,73,365,50,
1491,GIANT PHARMACY-6050,2641 SHILLINGTON ROAD,READING,PA,19608,Berks,0,0,0,58,1289,282,POINT (-75.999989 40.315465)
1492,Lehigh Valley Pediatric Assoc Inc,401 North 17th Street,Allentown,Pennsylvania,18104,Lehigh,0,0,0,0,0,77007,POINT (-75.494914 40.602276)
1493,GHS JNJ  West Chester,1310 Goshen Parkway Global Health Services,West Chester,Pennsylvania,19380,Chester,0,0,0,0,14,15,POINT (-75.569047 39.987727)
1494,Penn State University UHS Pharmacy,202C Student Health Center Penn State University UHS Pharmacy,University Park,Pennsylvania,16802,Centre,0,0,0,9,162,0,
