,Region,County,First Dose,Series Complete,Report as of
564,Western New York,Chautauqua,316,0,12/23/2020
565,Southern Tier,Chemung,16,1,12/23/2020
566,Southern Tier,Chenango,80,0,12/23/2020
567,North Country,Clinton,272,1,12/23/2020
568,Capital Region,Columbia,154,0,12/23/2020
569,Central New York,Cortland,137,0,12/23/2020
570,Southern Tier,Delaware,112,2,12/23/2020
571,Mid-Hudson,Dutchess,741,9,12/23/2020
572,Western New York,Erie,6087,6,12/23/2020
573,North Country,Essex,86,0,12/23/2020
574,North Country,Franklin,237,0,12/23/2020
575,Mohawk Valley,Fulton,175,0,12/23/2020
576,Finger Lakes,Genesee,54,0,12/23/2020
577,Capital Region,Greene,83,0,12/23/2020
578,North Country,Hamilton,8,0,12/23/2020
579,Mohawk Valley,Herkimer,150,0,12/23/2020
580,North Country,Jefferson,114,0,12/23/2020
581,New York City,Kings,6898,27,12/23/2020
582,North Country,Lewis,19,0,12/23/2020
583,Finger Lakes,Livingston,152,0,12/23/2020
584,Central New York,Madison,279,0,12/23/2020
585,Finger Lakes,Monroe,3066,4,12/23/2020
586,Mohawk Valley,Montgomery,248,0,12/23/2020
587,Long Island,Nassau,5849,14,12/23/2020
588,New York City,New York,9011,20,12/23/2020
589,Western New York,Niagara,836,1,12/23/2020
590,Mohawk Valley,Oneida,930,1,12/23/2020
591,Central New York,Onondaga,1636,5,12/23/2020
592,Finger Lakes,Ontario,457,0,12/23/2020
593,Mid-Hudson,Orange,1384,14,12/23/2020
594,Finger Lakes,Orleans,41,0,12/23/2020
595,Central New York,Oswego,111,0,12/23/2020
596,Mohawk Valley,Otsego,279,0,12/23/2020
597,Mid-Hudson,Putnam,198,4,12/23/2020
598,New York City,Queens,5652,18,12/23/2020
599,Capital Region,Rensselaer,546,2,12/23/2020
600,New York City,Richmond,2324,5,12/23/2020
601,Mid-Hudson,Rockland,1097,0,12/23/2020
602,Capital Region,Saratoga,1218,3,12/23/2020
603,Capital Region,Schenectady,676,2,12/23/2020
604,Mohawk Valley,Schoharie,40,1,12/23/2020
605,Southern Tier,Schuyler,15,0,12/23/2020
606,Finger Lakes,Seneca,44,0,12/23/2020
607,North Country,St. Lawrence,831,2,12/23/2020
608,Southern Tier,Steuben,193,0,12/23/2020
609,Long Island,Suffolk,3762,12,12/23/2020
610,Mid-Hudson,Sullivan,101,1,12/23/2020
611,Southern Tier,Tioga,10,0,12/23/2020
612,Southern Tier,Tompkins,47,0,12/23/2020
613,Mid-Hudson,Ulster,504,3,12/23/2020
614,Capital Region,Warren,281,0,12/23/2020
615,Capital Region,Washington,127,0,12/23/2020
616,Finger Lakes,Wayne,115,1,12/23/2020
617,Mid-Hudson,Westchester,3641,17,12/23/2020
618,Finger Lakes,Wyoming,69,0,12/23/2020
619,Finger Lakes,Yates,84,0,12/23/2020
620,Capital Region,Albany,2594,7,12/24/2020
621,Western New York,Allegany,146,0,12/24/2020
622,New York City,Bronx,2816,9,12/24/2020
623,Southern Tier,Broome,256,0,12/24/2020
624,Western New York,Cattaraugus,318,0,12/24/2020
625,Central New York,Cayuga,604,0,12/24/2020
626,Western New York,Chautauqua,359,1,12/24/2020
627,Southern Tier,Chemung,27,1,12/24/2020
628,Southern Tier,Chenango,111,0,12/24/2020
629,North Country,Clinton,443,1,12/24/2020
630,Capital Region,Columbia,182,0,12/24/2020
631,Central New York,Cortland,252,0,12/24/2020
632,Southern Tier,Delaware,185,2,12/24/2020
633,Mid-Hudson,Dutchess,1034,10,12/24/2020
634,Western New York,Erie,7146,7,12/24/2020
635,North Country,Essex,120,0,12/24/2020
636,North Country,Franklin,393,0,12/24/2020
637,Mohawk Valley,Fulton,185,0,12/24/2020
638,Finger Lakes,Genesee,89,0,12/24/2020
639,Capital Region,Greene,109,0,12/24/2020
640,North Country,Hamilton,8,0,12/24/2020
641,Mohawk Valley,Herkimer,201,1,12/24/2020
642,North Country,Jefferson,130,0,12/24/2020
643,New York City,Kings,7908,33,12/24/2020
644,North Country,Lewis,23,0,12/24/2020
645,Finger Lakes,Livingston,205,0,12/24/2020
646,Central New York,Madison,376,0,12/24/2020
647,Finger Lakes,Monroe,3788,6,12/24/2020
648,Mohawk Valley,Montgomery,268,0,12/24/2020
649,Long Island,Nassau,7371,18,12/24/2020
650,New York City,New York,10420,23,12/24/2020
651,Western New York,Niagara,943,1,12/24/2020
652,Mohawk Valley,Oneida,1372,2,12/24/2020
653,Central New York,Onondaga,2838,5,12/24/2020
654,Finger Lakes,Ontario,638,1,12/24/2020
655,Mid-Hudson,Orange,1581,14,12/24/2020
656,Finger Lakes,Orleans,46,0,12/24/2020
657,Central New York,Oswego,322,0,12/24/2020
658,Mohawk Valley,Otsego,355,1,12/24/2020
659,Mid-Hudson,Putnam,243,4,12/24/2020
660,New York City,Queens,6921,21,12/24/2020
661,Capital Region,Rensselaer,836,4,12/24/2020
662,New York City,Richmond,2505,5,12/24/2020
663,Mid-Hudson,Rockland,1318,2,12/24/2020
664,Capital Region,Saratoga,1518,3,12/24/2020
665,Capital Region,Schenectady,999,2,12/24/2020
666,Mohawk Valley,Schoharie,76,1,12/24/2020
667,Southern Tier,Schuyler,23,0,12/24/2020
668,Finger Lakes,Seneca,88,0,12/24/2020
669,North Country,St. Lawrence,1007,3,12/24/2020
670,Southern Tier,Steuben,220,0,12/24/2020
671,Long Island,Suffolk,5160,17,12/24/2020
672,Mid-Hudson,Sullivan,214,2,12/24/2020
673,Southern Tier,Tioga,40,0,12/24/2020
674,Southern Tier,Tompkins,294,0,12/24/2020
675,Mid-Hudson,Ulster,856,5,12/24/2020
676,Capital Region,Warren,366,1,12/24/2020
677,Capital Region,Washington,163,0,12/24/2020
678,Finger Lakes,Wayne,172,1,12/24/2020
679,Mid-Hudson,Westchester,4386,20,12/24/2020
680,Finger Lakes,Wyoming,79,0,12/24/2020
681,Finger Lakes,Yates,104,0,12/24/2020
682,Capital Region,Albany,2657,7,12/25/2020
683,Western New York,Allegany,160,1,12/25/2020
684,New York City,Bronx,3291,10,12/25/2020
685,Southern Tier,Broome,257,0,12/25/2020
686,Western New York,Cattaraugus,355,0,12/25/2020
687,Central New York,Cayuga,609,0,12/25/2020
688,Western New York,Chautauqua,361,1,12/25/2020
689,Southern Tier,Chemung,27,1,12/25/2020
690,Southern Tier,Chenango,111,0,12/25/2020
691,North Country,Clinton,478,1,12/25/2020
692,Capital Region,Columbia,182,0,12/25/2020
693,Central New York,Cortland,253,0,12/25/2020
694,Southern Tier,Delaware,188,2,12/25/2020
695,Mid-Hudson,Dutchess,1051,10,12/25/2020
696,Western New York,Erie,7154,7,12/25/2020
697,North Country,Essex,123,0,12/25/2020
698,North Country,Franklin,394,0,12/25/2020
699,Mohawk Valley,Fulton,185,0,12/25/2020
700,Finger Lakes,Genesee,92,0,12/25/2020
701,Capital Region,Greene,109,0,12/25/2020
702,North Country,Hamilton,9,0,12/25/2020
703,Mohawk Valley,Herkimer,201,1,12/25/2020
704,North Country,Jefferson,130,0,12/25/2020
705,New York City,Kings,8323,33,12/25/2020
706,North Country,Lewis,23,0,12/25/2020
707,Finger Lakes,Livingston,214,0,12/25/2020
708,Central New York,Madison,383,0,12/25/2020
709,Finger Lakes,Monroe,4062,6,12/25/2020
710,Mohawk Valley,Montgomery,269,0,12/25/2020
711,Long Island,Nassau,8101,21,12/25/2020
712,New York City,New York,10578,24,12/25/2020
713,Western New York,Niagara,945,1,12/25/2020
714,Mohawk Valley,Oneida,1374,2,12/25/2020
715,Central New York,Onondaga,2889,5,12/25/2020
716,Finger Lakes,Ontario,651,1,12/25/2020
717,Mid-Hudson,Orange,1603,14,12/25/2020
718,Finger Lakes,Orleans,48,0,12/25/2020
719,Central New York,Oswego,325,0,12/25/2020
720,Mohawk Valley,Otsego,357,1,12/25/2020
721,Mid-Hudson,Putnam,250,4,12/25/2020
722,New York City,Queens,7449,24,12/25/2020
723,Capital Region,Rensselaer,848,4,12/25/2020
724,New York City,Richmond,2544,5,12/25/2020
725,Mid-Hudson,Rockland,1341,2,12/25/2020
726,Capital Region,Saratoga,1541,3,12/25/2020
727,Capital Region,Schenectady,1014,2,12/25/2020
728,Mohawk Valley,Schoharie,77,1,12/25/2020
729,Southern Tier,Schuyler,23,0,12/25/2020
730,Finger Lakes,Seneca,88,0,12/25/2020
731,North Country,St. Lawrence,1007,3,12/25/2020
732,Southern Tier,Steuben,220,0,12/25/2020
733,Long Island,Suffolk,5573,19,12/25/2020
734,Mid-Hudson,Sullivan,248,2,12/25/2020
735,Southern Tier,Tioga,40,0,12/25/2020
736,Southern Tier,Tompkins,295,0,12/25/2020
737,Mid-Hudson,Ulster,862,5,12/25/2020
738,Capital Region,Warren,412,1,12/25/2020
739,Capital Region,Washington,194,0,12/25/2020
740,Finger Lakes,Wayne,174,1,12/25/2020
741,Mid-Hudson,Westchester,4579,20,12/25/2020
742,Finger Lakes,Wyoming,80,0,12/25/2020
743,Finger Lakes,Yates,104,0,12/25/2020
744,Capital Region,Albany,2827,7,12/26/2020
745,Western New York,Allegany,161,1,12/26/2020
746,New York City,Bronx,3511,11,12/26/2020
747,Southern Tier,Broome,362,1,12/26/2020
748,Western New York,Cattaraugus,355,0,12/26/2020
749,Central New York,Cayuga,612,0,12/26/2020
750,Western New York,Chautauqua,363,1,12/26/2020
751,Southern Tier,Chemung,28,1,12/26/2020
752,Southern Tier,Chenango,123,0,12/26/2020
753,North Country,Clinton,482,1,12/26/2020
754,Capital Region,Columbia,186,0,12/26/2020
755,Central New York,Cortland,255,0,12/26/2020
756,Southern Tier,Delaware,192,2,12/26/2020
757,Mid-Hudson,Dutchess,1096,10,12/26/2020
758,Western New York,Erie,7297,7,12/26/2020
759,North Country,Essex,137,0,12/26/2020
760,North Country,Franklin,452,0,12/26/2020
761,Mohawk Valley,Fulton,190,0,12/26/2020
762,Finger Lakes,Genesee,110,0,12/26/2020
763,Capital Region,Greene,118,0,12/26/2020
764,North Country,Hamilton,9,0,12/26/2020
765,Mohawk Valley,Herkimer,209,1,12/26/2020
766,North Country,Jefferson,135,0,12/26/2020
767,New York City,Kings,8715,34,12/26/2020
768,North Country,Lewis,24,0,12/26/2020
769,Finger Lakes,Livingston,254,0,12/26/2020
770,Central New York,Madison,485,0,12/26/2020
771,Finger Lakes,Monroe,4721,7,12/26/2020
772,Mohawk Valley,Montgomery,274,0,12/26/2020
773,Long Island,Nassau,8473,23,12/26/2020
774,New York City,New York,11486,29,12/26/2020
775,Western New York,Niagara,960,1,12/26/2020
776,Mohawk Valley,Oneida,1443,2,12/26/2020
777,Central New York,Onondaga,3001,5,12/26/2020
778,Finger Lakes,Ontario,682,1,12/26/2020
779,Mid-Hudson,Orange,1634,14,12/26/2020
780,Finger Lakes,Orleans,71,0,12/26/2020
781,Central New York,Oswego,331,0,12/26/2020
782,Mohawk Valley,Otsego,359,1,12/26/2020
783,Mid-Hudson,Putnam,260,4,12/26/2020
784,New York City,Queens,7917,30,12/26/2020
785,Capital Region,Rensselaer,945,4,12/26/2020
786,New York City,Richmond,2612,5,12/26/2020
787,Mid-Hudson,Rockland,1390,2,12/26/2020
788,Capital Region,Saratoga,1658,3,12/26/2020
789,Capital Region,Schenectady,1059,2,12/26/2020
790,Mohawk Valley,Schoharie,80,1,12/26/2020
791,Southern Tier,Schuyler,24,0,12/26/2020
792,Finger Lakes,Seneca,90,0,12/26/2020
793,North Country,St. Lawrence,1214,3,12/26/2020
794,Southern Tier,Steuben,251,0,12/26/2020
795,Long Island,Suffolk,5902,19,12/26/2020
796,Mid-Hudson,Sullivan,248,2,12/26/2020
797,Southern Tier,Tioga,42,0,12/26/2020
798,Southern Tier,Tompkins,301,0,12/26/2020
799,Mid-Hudson,Ulster,883,5,12/26/2020
800,Capital Region,Warren,424,1,12/26/2020
801,Capital Region,Washington,200,0,12/26/2020
802,Finger Lakes,Wayne,194,1,12/26/2020
803,Mid-Hudson,Westchester,4881,23,12/26/2020
804,Finger Lakes,Wyoming,82,0,12/26/2020
805,Finger Lakes,Yates,108,0,12/26/2020
806,Capital Region,Albany,3094,7,12/27/2020
807,Western New York,Allegany,164,1,12/27/2020
808,New York City,Bronx,3710,11,12/27/2020
809,Southern Tier,Broome,363,1,12/27/2020
810,Western New York,Cattaraugus,380,0,12/27/2020
811,Central New York,Cayuga,616,0,12/27/2020
812,Western New York,Chautauqua,366,1,12/27/2020
813,Southern Tier,Chemung,28,1,12/27/2020
814,Southern Tier,Chenango,123,0,12/27/2020
815,North Country,Clinton,662,1,12/27/2020
816,Capital Region,Columbia,192,0,12/27/2020
817,Central New York,Cortland,256,0,12/27/2020
818,Southern Tier,Delaware,192,2,12/27/2020
819,Mid-Hudson,Dutchess,1111,10,12/27/2020
820,Western New York,Erie,7449,7,12/27/2020
821,North Country,Essex,219,0,12/27/2020
822,North Country,Franklin,585,1,12/27/2020
823,Mohawk Valley,Fulton,206,0,12/27/2020
824,Finger Lakes,Genesee,120,0,12/27/2020
825,Capital Region,Greene,125,0,12/27/2020
826,North Country,Hamilton,11,0,12/27/2020
827,Mohawk Valley,Herkimer,211,1,12/27/2020
828,North Country,Jefferson,140,0,12/27/2020
829,New York City,Kings,9336,36,12/27/2020
830,North Country,Lewis,69,0,12/27/2020
831,Finger Lakes,Livingston,266,0,12/27/2020
832,Central New York,Madison,493,0,12/27/2020
833,Finger Lakes,Monroe,5159,7,12/27/2020
834,Mohawk Valley,Montgomery,280,0,12/27/2020
835,Long Island,Nassau,8804,24,12/27/2020
836,New York City,New York,12194,30,12/27/2020
837,Western New York,Niagara,1154,1,12/27/2020
838,Mohawk Valley,Oneida,1469,2,12/27/2020
839,Central New York,Onondaga,3092,5,12/27/2020
840,Finger Lakes,Ontario,718,1,12/27/2020
841,Mid-Hudson,Orange,1663,15,12/27/2020
842,Finger Lakes,Orleans,77,0,12/27/2020
843,Central New York,Oswego,340,0,12/27/2020
844,Mohawk Valley,Otsego,359,1,12/27/2020
845,Mid-Hudson,Putnam,270,4,12/27/2020
846,New York City,Queens,8488,35,12/27/2020
847,Capital Region,Rensselaer,1082,6,12/27/2020
848,New York City,Richmond,2732,6,12/27/2020
849,Mid-Hudson,Rockland,1447,3,12/27/2020
850,Capital Region,Saratoga,1828,4,12/27/2020
851,Capital Region,Schenectady,1219,3,12/27/2020
852,Mohawk Valley,Schoharie,83,1,12/27/2020
853,Southern Tier,Schuyler,24,0,12/27/2020
854,Finger Lakes,Seneca,91,0,12/27/2020
855,North Country,St. Lawrence,1236,4,12/27/2020
856,Southern Tier,Steuben,255,0,12/27/2020
857,Long Island,Suffolk,6233,21,12/27/2020
858,Mid-Hudson,Sullivan,250,2,12/27/2020
859,Southern Tier,Tioga,42,0,12/27/2020
860,Southern Tier,Tompkins,304,0,12/27/2020
861,Mid-Hudson,Ulster,903,5,12/27/2020
862,Capital Region,Warren,557,1,12/27/2020
863,Capital Region,Washington,269,0,12/27/2020
864,Finger Lakes,Wayne,206,1,12/27/2020
865,Mid-Hudson,Westchester,5158,24,12/27/2020
866,Finger Lakes,Wyoming,87,0,12/27/2020
867,Finger Lakes,Yates,112,0,12/27/2020
868,Capital Region,Albany,3627,9,12/28/2020
869,Western New York,Allegany,228,1,12/28/2020
870,New York City,Bronx,4355,14,12/28/2020
871,Southern Tier,Broome,403,1,12/28/2020
872,Western New York,Cattaraugus,459,1,12/28/2020
873,Central New York,Cayuga,655,0,12/28/2020
874,Western New York,Chautauqua,456,2,12/28/2020
875,Southern Tier,Chemung,47,1,12/28/2020
876,Southern Tier,Chenango,174,0,12/28/2020
877,North Country,Clinton,822,1,12/28/2020
878,Capital Region,Columbia,215,0,12/28/2020
879,Central New York,Cortland,271,0,12/28/2020
880,Southern Tier,Delaware,227,2,12/28/2020
881,Mid-Hudson,Dutchess,1221,11,12/28/2020
882,Western New York,Erie,8587,9,12/28/2020
883,North Country,Essex,256,0,12/28/2020
884,North Country,Franklin,726,1,12/28/2020
885,Mohawk Valley,Fulton,257,0,12/28/2020
886,Finger Lakes,Genesee,136,0,12/28/2020
887,Capital Region,Greene,147,0,12/28/2020
888,North Country,Hamilton,16,0,12/28/2020
889,Mohawk Valley,Herkimer,266,1,12/28/2020
890,North Country,Jefferson,168,0,12/28/2020
891,New York City,Kings,10497,41,12/28/2020
892,North Country,Lewis,140,0,12/28/2020
893,Finger Lakes,Livingston,324,0,12/28/2020
894,Central New York,Madison,646,1,12/28/2020
895,Finger Lakes,Monroe,6099,9,12/28/2020
896,Mohawk Valley,Montgomery,379,0,12/28/2020
897,Long Island,Nassau,10085,33,12/28/2020
898,New York City,New York,13751,45,12/28/2020
899,Western New York,Niagara,1299,1,12/28/2020
900,Mohawk Valley,Oneida,1754,3,12/28/2020
901,Central New York,Onondaga,3813,6,12/28/2020
902,Finger Lakes,Ontario,998,1,12/28/2020
903,Mid-Hudson,Orange,1742,16,12/28/2020
904,Finger Lakes,Orleans,101,0,12/28/2020
905,Central New York,Oswego,483,1,12/28/2020
906,Mohawk Valley,Otsego,613,1,12/28/2020
907,Mid-Hudson,Putnam,307,4,12/28/2020
908,New York City,Queens,9823,39,12/28/2020
909,Capital Region,Rensselaer,1368,8,12/28/2020
910,New York City,Richmond,2979,7,12/28/2020
911,Mid-Hudson,Rockland,1560,3,12/28/2020
912,Capital Region,Saratoga,2179,7,12/28/2020
913,Capital Region,Schenectady,1429,4,12/28/2020
914,Mohawk Valley,Schoharie,97,1,12/28/2020
915,Southern Tier,Schuyler,45,1,12/28/2020
916,Finger Lakes,Seneca,126,0,12/28/2020
917,North Country,St. Lawrence,1434,4,12/28/2020
918,Southern Tier,Steuben,290,0,12/28/2020
919,Long Island,Suffolk,7593,27,12/28/2020
920,Mid-Hudson,Sullivan,272,2,12/28/2020
921,Southern Tier,Tioga,55,0,12/28/2020
922,Southern Tier,Tompkins,492,0,12/28/2020
923,Mid-Hudson,Ulster,1047,5,12/28/2020
924,Capital Region,Warren,685,1,12/28/2020
925,Capital Region,Washington,319,0,12/28/2020
926,Finger Lakes,Wayne,291,1,12/28/2020
927,Mid-Hudson,Westchester,5781,29,12/28/2020
928,Finger Lakes,Wyoming,97,0,12/28/2020
929,Finger Lakes,Yates,144,0,12/28/2020
930,Capital Region,Albany,4148,11,12/29/2020
931,Western New York,Allegany,278,1,12/29/2020
932,New York City,Bronx,5306,16,12/29/2020
933,Southern Tier,Broome,511,1,12/29/2020
934,Western New York,Cattaraugus,542,2,12/29/2020
935,Central New York,Cayuga,892,1,12/29/2020
936,Western New York,Chautauqua,532,2,12/29/2020
937,Southern Tier,Chemung,102,1,12/29/2020
938,Southern Tier,Chenango,244,1,12/29/2020
939,North Country,Clinton,1179,1,12/29/2020
940,Capital Region,Columbia,237,1,12/29/2020
941,Central New York,Cortland,382,0,12/29/2020
942,Southern Tier,Delaware,254,2,12/29/2020
943,Mid-Hudson,Dutchess,1373,12,12/29/2020
944,Western New York,Erie,9898,10,12/29/2020
945,North Country,Essex,335,0,12/29/2020
946,North Country,Franklin,952,3,12/29/2020
947,Mohawk Valley,Fulton,318,0,12/29/2020
948,Finger Lakes,Genesee,149,0,12/29/2020
949,Capital Region,Greene,162,0,12/29/2020
950,North Country,Hamilton,33,0,12/29/2020
951,Mohawk Valley,Herkimer,347,1,12/29/2020
952,North Country,Jefferson,257,0,12/29/2020
953,New York City,Kings,12280,43,12/29/2020
954,North Country,Lewis,206,0,12/29/2020
955,Finger Lakes,Livingston,433,1,12/29/2020
956,Central New York,Madison,785,1,12/29/2020
957,Finger Lakes,Monroe,6820,12,12/29/2020
958,Mohawk Valley,Montgomery,473,0,12/29/2020
959,Long Island,Nassau,11921,40,12/29/2020
960,New York City,New York,16366,57,12/29/2020
961,Western New York,Niagara,1636,1,12/29/2020
962,Mohawk Valley,Oneida,2075,4,12/29/2020
963,Central New York,Onondaga,4357,7,12/29/2020
964,Finger Lakes,Ontario,1209,2,12/29/2020
965,Mid-Hudson,Orange,1939,17,12/29/2020
966,Finger Lakes,Orleans,150,0,12/29/2020
967,Central New York,Oswego,652,1,12/29/2020
968,Mohawk Valley,Otsego,724,1,12/29/2020
969,Mid-Hudson,Putnam,373,4,12/29/2020
970,New York City,Queens,11871,48,12/29/2020
971,Capital Region,Rensselaer,1680,9,12/29/2020
972,New York City,Richmond,3762,8,12/29/2020
973,Mid-Hudson,Rockland,1868,5,12/29/2020
974,Capital Region,Saratoga,2442,7,12/29/2020
975,Capital Region,Schenectady,1626,5,12/29/2020
976,Mohawk Valley,Schoharie,193,1,12/29/2020
977,Southern Tier,Schuyler,71,2,12/29/2020
978,Finger Lakes,Seneca,157,0,12/29/2020
979,North Country,St. Lawrence,1648,4,12/29/2020
980,Southern Tier,Steuben,397,0,12/29/2020
981,Long Island,Suffolk,8801,31,12/29/2020
982,Mid-Hudson,Sullivan,310,2,12/29/2020
983,Southern Tier,Tioga,94,0,12/29/2020
984,Southern Tier,Tompkins,806,0,12/29/2020
985,Mid-Hudson,Ulster,1208,6,12/29/2020
986,Capital Region,Warren,846,1,12/29/2020
987,Capital Region,Washington,401,0,12/29/2020
988,Finger Lakes,Wayne,375,1,12/29/2020
989,Mid-Hudson,Westchester,6847,32,12/29/2020
990,Finger Lakes,Wyoming,106,0,12/29/2020
991,Finger Lakes,Yates,182,0,12/29/2020
992,Capital Region,Albany,5082,12,12/30/2020
993,Western New York,Allegany,305,1,12/30/2020
994,New York City,Bronx,6463,21,12/30/2020
995,Southern Tier,Broome,1391,2,12/30/2020
996,Western New York,Cattaraugus,603,3,12/30/2020
997,Central New York,Cayuga,1084,1,12/30/2020
998,Western New York,Chautauqua,775,2,12/30/2020
999,Southern Tier,Chemung,256,1,12/30/2020
1000,Southern Tier,Chenango,327,1,12/30/2020
1001,North Country,Clinton,1441,2,12/30/2020
1002,Capital Region,Columbia,260,1,12/30/2020
1003,Central New York,Cortland,448,0,12/30/2020
1004,Southern Tier,Delaware,362,2,12/30/2020
1005,Mid-Hudson,Dutchess,1813,20,12/30/2020
1006,Western New York,Erie,11678,11,12/30/2020
1007,North Country,Essex,433,1,12/30/2020
1008,North Country,Franklin,1199,4,12/30/2020
1009,Mohawk Valley,Fulton,406,0,12/30/2020
1010,Finger Lakes,Genesee,187,0,12/30/2020
1011,Capital Region,Greene,201,0,12/30/2020
1012,North Country,Hamilton,49,0,12/30/2020
1013,Mohawk Valley,Herkimer,614,1,12/30/2020
1014,North Country,Jefferson,346,1,12/30/2020
1015,New York City,Kings,13627,48,12/30/2020
1016,North Country,Lewis,280,1,12/30/2020
1017,Finger Lakes,Livingston,573,1,12/30/2020
1018,Central New York,Madison,1027,3,12/30/2020
1019,Finger Lakes,Monroe,8716,15,12/30/2020
1020,Mohawk Valley,Montgomery,592,1,12/30/2020
1021,Long Island,Nassau,13636,44,12/30/2020
1022,New York City,New York,18363,62,12/30/2020
1023,Western New York,Niagara,2117,1,12/30/2020
1024,Mohawk Valley,Oneida,2404,4,12/30/2020
1025,Central New York,Onondaga,5849,14,12/30/2020
1026,Finger Lakes,Ontario,1579,2,12/30/2020
1027,Mid-Hudson,Orange,2390,18,12/30/2020
1028,Finger Lakes,Orleans,173,0,12/30/2020
1029,Central New York,Oswego,1006,1,12/30/2020
1030,Mohawk Valley,Otsego,791,1,12/30/2020
1031,Mid-Hudson,Putnam,444,5,12/30/2020
1032,New York City,Queens,13471,56,12/30/2020
1033,Capital Region,Rensselaer,2070,12,12/30/2020
1034,New York City,Richmond,4382,9,12/30/2020
1035,Mid-Hudson,Rockland,2204,9,12/30/2020
1036,Capital Region,Saratoga,3008,8,12/30/2020
1037,Capital Region,Schenectady,2057,7,12/30/2020
1038,Mohawk Valley,Schoharie,260,1,12/30/2020
1039,Southern Tier,Schuyler,152,2,12/30/2020
1040,Finger Lakes,Seneca,197,0,12/30/2020
1041,North Country,St. Lawrence,1828,4,12/30/2020
1042,Southern Tier,Steuben,536,1,12/30/2020
1043,Long Island,Suffolk,11494,44,12/30/2020
1044,Mid-Hudson,Sullivan,850,5,12/30/2020
