Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
Chester County Pediatrics-Avondale,915 Gap Newport Pike,Avondale,Pennsylvania,19311,Chester,0,0,0,0,1177,224,POINT (-75.795579 39.835368)
Shafers Pharmacy,11 Center St,Tamaqua,Pennsylvania,18252,Schuylkill,0,0,0,63,248,243,POINT (-75.9692 40.79689)
Tower Health-Reading Hosp Fam Hcare Ctr,301 South 7th Avenue,Reading,Pennsylvania,19611,Berks,0,0,0,0,29,0,POINT (-75.95222 40.330638)
LCH Health and Community Services,731 West Cypress Street,Kennett Square,Pennsylvania,19348,Chester,0,0,0,26,898,0,POINT (-75.722875 39.844143)
University of Pittsburgh,4041 Fifth Avenue 3719 Terrace Street,Pittsburgh,Pennsylvania,15213,Allegheny,9,29,4,1474,782,1840,
Southern Tier Comm Hlth Ctr Network,159 Interstate Pkwy,Bradford,Pennsylvania,16701,McKean,0,0,0,59,0,0,POINT (-78.660909 41.961952)
Guthrie Pediatric Center-Sayre,1011 North Elmer Avenue,Sayre,Pennsylvania,18840,Bradford,0,0,0,8,724,0,POINT (-76.528325 41.995984)
Select Specialty Hosp Harrisbrg,"111 South Front Street Alex Grass Bldg, 5th Floor",Harrisburg,Pennsylvania,17101,Dauphin,0,0,0,27,0,20,POINT (-76.880616 40.257233)
WellSpan OB/GYN-Gettysburg,450 S. Washington St,Gettysburg,PA,17325,Adams,0,0,0,0,80,0,POINT (-77.23326 39.824523)
LVPG-Coordinated Health LV Hospital,3100 Emrick Blvd,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,5,0,207,2203,440,POINT (-75.295264 40.66533)
Tower Hlth Med Group Ped Pottstwn,800 Heritage Drive,Pottstown,Pennsylvania,19464,Montgomery,0,0,0,0,82,782,POINT (-75.60087 40.246516)
Mohan Patel MD-Vandergrift,224 Longfellow St,Vandergrift,Pennsylvania,15690,Westmoreland,0,0,4,15,12,24,POINT (-79.570591 40.596517)
Palmer Pharmacy LLC,738 Little Deer Creek Valley Road,Russellton,Pennsylvania,15076,Allegheny,0,0,0,104,50,470,POINT (-79.833802 40.617588)
PH-Clearfield-PEDS,1033 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,0,0,0,32,6,250,POINT (-78.451289 41.034634)
Fishers Pharmacy,654 East Pitt St PO box 346,Bedford,Pennsylvania,15522,Bedford,0,0,0,43,3556,1128,POINT (-78.491179 40.018447)
WellSpan Fam Med Waynesboro,601 East Main Street 1st Floor,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,33,1147,200,POINT (-77.568124 39.75093)
Centerville Clinics-Carmichaels,601 West George Street,Carmichaels,Pennsylvania,15320,Greene,0,0,0,7,1157,110,POINT (-79.983245 39.890707)
Passport Health,847 Easton Rd Suite 2800,Warrington,Pennsylvania,18976,Bucks,0,0,0,1096,267,488,POINT (-75.13659 40.237388)
Pennsylvania Headache Ctr,205 Grandview Ave Suite 206,Camp Hill,Pennsylvania,17011,Cumberland,0,0,0,0,96,0,POINT (-76.921873 40.257678)
Guthrie Dushore Family Practice,102 East Main Street PO Box 417,Dushore,Pennsylvania,18614,Sullivan,0,0,0,10,35,0,POINT (-76.400602 41.524021)
Wellspan Pediatrics Cornwall Rd,618 Cornwall Road Bldg #2,Lebanon,Pennsylvania,17042,Lebanon,0,0,20,53,451,10,POINT (-76.425019 40.329201)
Broad Top Area Medical Center,4133 Medical Center Drive P.O. Box 127,Broad Top,Pennsylvania,16621,Huntingdon,0,0,0,71,18,0,POINT (-78.133833 40.200991)
GIANT PHARMACY-6331,5301 SIMPSON FERRY ROAD,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,20,1778,16,POINT (-76.993709 40.215617)
SCI-Frackville,1111 Altamont Blvd,Frackville,Pennsylvania,17931,Schuylkill,0,0,0,175,145,0,POINT (-76.223125 40.774736)
Hyndman Area Health Center Bedford,104 Railroad Street,Bedford,Pennsylvania,15522,Bedford,0,0,0,19,2020,1402,POINT (-78.503049 40.021973)
Genoa Healthcare 20391,850 W Lancaster Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,9,220,110,POINT (-75.319996 40.022286)
Columbia County SHC,327 Columbia Blvd.,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,4,0,POINT (-76.447571 41.00145)
Tri-County Pediatrics Southampton,729 Grove Avenue,Southampton,Pennsylvania,18966,Bucks,0,0,0,62,2380,769,POINT (-75.045071 40.175966)
UPMC-Lakeshore Family Practice,5241 Buffalo Road,Erie,Pennsylvania,16510,Erie,0,0,0,10,96,0,POINT (-79.982106 42.155837)
Superior Care Pharmacy Incorporated,518 Burke Bypass,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,140,4522,1487,POINT (-75.596869 41.470483)
Wellmon Medical Associates,93 Progress Blvd,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,0,447,0,POINT (-77.494038 40.064507)
GIANT PHARMACY-6054,455 EISENHOWER DRIVE,HANOVER,PA,17331,York,0,7,0,111,1372,0,POINT (-76.977155 39.823304)
Integrated Med Grp PC Exeter Peds,6 Hearthstone Ct,Reading,Pennsylvania,19606,Berks,0,0,0,20,156,160,POINT (-75.873344 40.308303)
UPMC-Somerset,225 South Center Ave,Somerset,Pennsylvania,15501,Somerset,0,0,0,226,521,598,POINT (-79.078598 40.007068)
SCI-Smithfield,1120 Pike Street P.O. Box 999,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,30,221,2903,POINT (-78.033075 40.499472)
UPMC CCP Greater Pittsburgh,1811 Blvd of the Allies,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,49,1025,120,POINT (-79.981043 40.435842)
Berks Genesis Family Medicine PC,1555 Schuylkill Ave,Reading,Pennsylvania,19601,Berks,0,0,0,511,17,1194,POINT (-75.951142 40.358611)
EAST NORRITON PHARMACY,215 W GERMANTOWN PIKE,East Norriton,Pennsylvania,19401,Montgomery,0,0,0,28,5452,1208,POINT (-75.323482 40.146344)
Wayne Memorial Hospital,601 Park Street,Honesdale,Pennsylvania,18431,Wayne,0,0,0,28,0,390,POINT (-75.259883 41.576229)
AHN-AC FM PRIME MEDICAL GROUP-Rostraver,1645 Rostraver Road,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,11,341,32,POINT (-79.806154 40.175748)
Keystone Agric Wkr Prgm Getty,3375 Carlisle Road,Gardners,Pennsylvania,17324,Adams,0,0,0,101,368,50,POINT (-77.20317 40.010113)
WMCHC Northrn Wayne Fam Hlth Cntr,412 Como Road,Lake Como,Pennsylvania,18437,Wayne,0,0,0,0,70,0,POINT (-75.33784 41.849816)
Com Hth and Dental Cre Pottstown,351 W Schuylkill Ave,Pottstown,Pennsylvania,19465,Chester,0,0,0,874,914,518,POINT (-75.662171 40.233362)
GIANT PHARMACY-6336,3926 LINDEN STREET,BETHLEHEM,PA,18020,Northampton,29,0,0,180,3694,631,POINT (-75.344906 40.674166)
My Hlth Ctr at Lowes Pottsville,1201 Keystone Blvd. My Health Center,Pottsville,Pennsylvania,17901,Schuylkill,0,0,0,0,163,0,
The Medicine Shoppe-Clarion,100 Liberty St,Clarion,Pennsylvania,16214,Clarion,0,0,0,0,411,0,POINT (-79.392015 41.218667)
PSH St Joseph Medical Group,145 North 6th Street Pediatrics,Reading,Pennsylvania,19601,Berks,0,0,0,15,110,30,POINT (-75.925814 40.338125)
UPMC Northwest,100 Fairfield Drive,Seneca,Pennsylvania,16346,Venango,0,6,0,713,784,62,POINT (-79.706788 41.3597)
VDI-Park Avenue Pharmacy Inc,220 Park Ave,Chambersburg,Pennsylvania,17201,Franklin,17,0,0,709,2814,88,POINT (-77.647661 39.94807)
Crawford County SHC,847 North Main Street Parkside Commons,Meadville,Pennsylvania,16335,Crawford,0,0,0,0,0,50,
VDI-Ferri Pharmacy,3907 Old William Penn Hwy,Murrysville,Pennsylvania,15668,Westmoreland,0,0,0,162,1555,2257,POINT (-79.69724 40.428342)
Spartan Pharmacy,3526 BROWNSVILLE ROAD,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,0,1248,2620,POINT (-79.975565 40.374217)
Everest Urgnt Cre Upper Darby Loc,6787 Market St,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,33,145,1329,POINT (-75.256117 39.96217)
Penn State Hershey Pediatrics,35 Hope Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,0,50,0,POINT (-76.661234 40.269039)
AHOLD USA-GIANT PHARMACY-6277,7673 LAKE RAYSTOWN SHOPPING CENTER,HUNTINGDON,PA,16652,Huntingdon,0,0,0,0,1846,100,POINT (-78.013383 40.479429)
VDI-Thompson Pharmacy Altoona,602 E CHESTNUT AVE,ALTOONA,PA,16601,Blair,0,0,0,221,1463,96,POINT (-78.387468 40.53123)
Wellness Family Pharmacy,3250 Chichester ave,Boothwyn,Pennsylvania,19061,Delaware,0,0,0,0,11843,204,POINT (-75.442314 39.836868)
Community Volunteers in Medicine,300B Lawrence Drive,West Chester,Pennsylvania,19380,Chester,0,0,0,983,194,510,POINT (-75.586397 39.982574)
UPMC Hamot,201 State St,Erie,Pennsylvania,16507,Erie,0,0,0,0,1448,0,POINT (-80.087825 42.133331)
AHN-AC FM PRIME MEDICAL GROUP,1645 Rostraver Road,Belle Vernon,Pennsylvania,15012,Fayette,0,0,0,0,133,0,POINT (-79.806154 40.175748)
AHN Pediatric-McMurray Division,3001 Waterdam Plaza Drive,Mc Murray,Pennsylvania,15317,Washington,0,0,0,0,307,0,POINT (-80.135651 40.264143)
UPMC-CCP-West Millcreek,4022 Zuck Rd,Erie,Pennsylvania,16506,Erie,0,0,0,101,418,0,POINT (-80.124971 42.079065)
Symbria Rx Great Lakes South LLC,1596 Hancock Avenue,Apollo (Part-Armstrong),Pennsylvania,15613,Armstrong,0,0,0,825,556,1475,POINT (-79.570446 40.576025)
UPMC-McKeesport,1500 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,55,418,676,POINT (-79.849218 40.3523)
GIANT PHARMACY-6304,4211 UNION DEPOSIT RD,HARRISBURG,PA,17111,Dauphin,0,0,0,61,1347,65,POINT (-76.816096 40.278885)
Guthrie Clinic-Tunkhannock,512 Towne Plaza,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,29,675,12,POINT (-75.946633 41.538739)
Wellspan Fam Med Littlestown,300 West King Street,Littlestown,Pennsylvania,17340,Adams,0,0,16,33,155,0,POINT (-77.095707 39.742893)
GIANT PHARMACY-6319,202 CHESTNUT ST,Coplay,Pennsylvania,18037,Lehigh,0,0,0,12,3109,0,POINT (-75.493657 40.673844)
St Clare Pharmacy,1203 Langhorne-Newton Road,Langhorne,Pennsylvania,19047,Bucks,0,0,0,0,4,100,POINT (-74.929656 40.202682)
Genoa Healthcare 10940,"1610 North Main Street Extension, Suite 104",Butler,Pennsylvania,16001,Butler,0,0,0,0,152,0,POINT (-79.911441 40.900917)
KRHC-Keystone Pharmacy,830 5th Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,92,0,9,POINT (-77.644983 39.945106)
VDI-See Right Pharmacy,2647 N 6th St,Harrisburg,Pennsylvania,17110,Dauphin,0,12,0,545,122,100,POINT (-76.894574 40.289837)
UPMC CCP Natrona Heights,1600 Pacific Avenue,Natrona Heights,Pennsylvania,15065,Allegheny,0,0,0,3,1200,610,POINT (-79.726065 40.620148)
MLHC-Womens PC King of Prussia,120 Valley Green Road,King of Prussia,Pennsylvania,19406,Montgomery,0,0,0,20,274,0,POINT (-75.41062 40.08794)
AHN FORBES HOSPITAL,PHARMACY 2570 HAYMAKER ROAD,MONROEVILLE,PENNSYLVANIA,15146,Allegheny,16,14,0,224,201,292,
Broad Top Area Med Cntr Mnt Union,95 South Park Street,Mount Union,Pennsylvania,17066,Huntingdon,0,0,0,3,72,10,POINT (-77.880377 40.381902)
Select Specialty Hospital-UPMC,200 Lothrop St,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,285,587,684,POINT (-79.960775 40.441817)
Willow Grve Hlth Cntr-Montgom Cnty,102 York Road,Willow Grove,Pennsylvania,19090,Montgomery,18,0,0,1577,236,3195,POINT (-75.114773 40.14315)
Sheep Inc Health Care Center,11817 Frankstown Rd,PENN HILLS,Pennsylvania,15235,Allegheny,0,0,0,7,7,0,POINT (-79.824157 40.468928)
LGH-Sycamore Square Family Medicine,99 Masonic Drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,11,438,34,POINT (-76.61079 40.145496)
Tri-County Pediatrics Southampton,729 Grove Ave,Southampton,Pennsylvania,18966,Bucks,0,0,0,62,2380,769,POINT (-75.045071 40.175966)
AHOLD USA-GIANT PHARMACY-6504,300 Lincoln Avenue,East Stroudsburg,PA,18301,Monroe,0,6,0,8,2720,421,POINT (-75.183418 40.992021)
Hulmeville Rd Pharmacy,3554 Hulmeville Rd,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,2966,0,POINT (-74.939237 40.104889)
Wind Gap Community Pharmacy Inc,31 W 1ST ST,Wind Gap,Pennsylvania,18091,Northampton,0,0,0,0,0,723,POINT (-75.296611 40.840151)
Paoli Family Medicine,250 West Lancaster Ave,Paoli,Pennsylvania,19301,Chester,0,0,0,1,26,0,POINT (-75.49861 40.041896)
UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,Pittsburgh,Pennsylvania,15219,Allegheny,14,6,0,381,4697,191,POINT (-79.985623 40.436831)
Ricardo T. Carter M.D.,310 Electric Avenue,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,0,84,0,POINT (-77.567461 40.6163)
East End Family Health Center,117 N Negley Avenue,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,57,336,73,POINT (-79.930376 40.464024)
UPMC-RHEUM SHADYSIDE,580 South Aiken Avenue,Pittsburgh,Pennsylvania,15232,Allegheny,0,0,0,0,37,504,POINT (-79.937251 40.45364)
CKHS ChesPenn Hlth Srvs Est 9th,125 East 9th Street,Chester,Pennsylvania,19013,Delaware,0,0,0,193,570,568,POINT (-75.359715 39.853061)
Hixenbaughs Drug Store,304 morgantown st po box 932,Uniontown,Pennsylvania,15401,Fayette,0,0,0,5,499,223,POINT (-79.732408 39.893666)
Synergy Grandview Pharmacy Inc.,173 POINT TOWNSHIP DR,Northumberland,Pennsylvania,17857,Northumberland,0,1,0,185,15,1085,POINT (-76.781554 40.899773)
GIANT PHARMACY-6045,849 WEST BALTIMORE PIKE,WEST GROVE,PA,19390,Chester,0,0,0,81,3058,1016,POINT (-75.875122 39.824105)
AHN Primary Care Butler,103 Technology Dr,Butler,Pennsylvania,16001,Butler,0,0,0,0,52,18,POINT (-79.968814 40.865485)
UPMC-Horizon Greenville Campus,110 North Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,17,100,880,POINT (-80.372201 41.411126)
Primary Care Group 5,2027 Lebanon Church Rd second floor,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,3,15,0,POINT (-79.94943 40.348063)
PHN Jacksonville Fam Med Ctr,29 Saltsburg Road,Clarksburg,Pennsylvania,15725,Indiana,0,0,0,0,74,0,POINT (-79.299222 40.540065)
PH-Brookville-FMB,88 Hospital Road QCare 1st Floor,Brookville,Pennsylvania,15825,Jefferson,0,0,0,0,0,100,POINT (-79.093521 41.155777)
Mifflin Cnty Correctional Fac,103 W. Market St.,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,0,177,835,POINT (-77.576264 40.596433)
Altna Lgn Twp Mob Med Emr Dept Auth,1012 7th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,1,66,210,POINT (-78.395674 40.514488)
LGH-Lancaster General Hospital,555 North Duke Street,Lancaster,Pennsylvania,17603,Lancaster,25,0,0,175,2926,41,POINT (-76.305328 40.046975)
Chester County Hospital,PHARMACY 701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,0,0,0,30,903,1256,
Hampton Pharmacy and Wellness,4678 William Flynn Highway,Allison Park,Pennsylvania,15101,Allegheny,0,0,0,0,2134,328,POINT (-79.947983 40.59244)
Forbes Family Medicine-Braddock,501 Braddock Avenue,Braddock,Pennsylvania,15104,Allegheny,0,0,0,0,153,0,POINT (-79.869874 40.404113)
PHN Greenville Com Hlth Ctr,348 Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,117,0,POINT (-80.378736 41.408391)
Care Options Rx,219 N Baltimore Ave,Mount Holly Springs,Pennsylvania,17065,Cumberland,0,0,0,0,0,695,POINT (-77.189603 40.117601)
AFC Urgent Care-Lower Macungie,780 N Krocks Road,Allentown,Pennsylvania,18106,Lehigh,0,0,0,428,7,234,POINT (-75.564012 40.564724)
Wayne County SHC,615 Erie Heights,Honesdale,Pennsylvania,18431,Wayne,0,0,0,23,0,12,POINT (-75.253444 41.550771)
Union Community Care-Brightside,515-B Hershey Ave,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,201,0,POINT (-76.31541 40.023753)
Nockley Family Pharmacy-Hanover,1198 S Main Street,Hanover Township,Pennsylvania,18706,Luzerne,0,0,0,0,779,230,POINT (-75.914039 41.229119)
Pediatric Care Specialist-Johnstown,110 Main Street,Johnstown,Pennsylvania,15901,Cambria,0,0,0,6,284,0,POINT (-78.92435 40.327882)
Tower Health-Brandywine Hospital,201 Reeceville Road,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,412,420,POINT (-75.7902 40.009207)
PHN-Latrobe Health Center,529 Lloyd Ave,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,2,177,0,POINT (-79.39295 40.308944)
Paoli Surgery Center,1 Industrial Blvd,Paoli,Pennsylvania,19301,Chester,0,0,0,0,0,140,POINT (-75.498372 40.042873)
GIANT PHARMACY-6518,2350 SUSQUEHANNA ROAD,ROSLYN,PA,19001,Montgomery,0,0,0,225,1768,822,POINT (-75.134817 40.121946)
Internists of Central PA,108 LOWTHER ST,Lemoyne,Pennsylvania,17043,Cumberland,0,0,0,11,96,0,POINT (-76.884168 40.245461)
LGH-Crooked Oak Family Medicine,1655 Crooked Oak Drive,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,10,315,39,POINT (-76.290404 40.069048)
AHN Primary Care Fox Chapel,970 Freeport Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,114,100,6,POINT (-79.89129 40.486715)
UPMC-Clarion Community Med,22681 Route 68,Clarion,Pennsylvania,162144019,Clarion,0,0,0,50,117,0,POINT (-79.392048 41.195131)
FPC-Herndon Family Practice Center,1244 State Route 225,Herndon,Pennsylvania,17830,Northumberland,0,0,0,3,255,0,POINT (-76.830477 40.665965)
MedsPack LLC,5006 E Trindle Road,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,971,434,POINT (-76.970687 40.225635)
Fam Prac Ctr Administration,270 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,80,136,70,POINT (-76.851032 40.821936)
Grand View Hospital,700 Lawn Ave.,Sellersville,Pennsylvania,18960,Bucks,6,0,0,131,20,168,POINT (-75.32448 40.362761)
Pediatric Healthcare Associates,615 6th Avenue,Altoona,Pennsylvania,16602,Blair,0,0,0,41,119,0,POINT (-78.391463 40.517603)
PHN-Autumn Street Health Center,99 Autumn Street,Aliquippa,Pennsylvania,15001,Beaver,0,0,0,39,138,86,POINT (-80.317248 40.63576)
Greenville Pharmacy,43 Williamson Road,Greenville,Pennsylvania,16125,Mercer,0,0,0,0,283,590,POINT (-80.358776 41.412859)
Easton NeighboRx Pharmacy,1800 Sullivan Trail,Easton,Pennsylvania,18040,Northampton,0,0,0,0,42,257,POINT (-75.221221 40.716971)
Wellness Pharmacy Services,1427 Horsham Road,North Wales,Pennsylvania,19454,Montgomery,10,0,0,0,486,2274,POINT (-75.20773 40.225139)
Forest Hills Pharmacy Inc,552 LOCUST STREET P.O. BOX 306,Saint Michael,Pennsylvania,15951,Cambria,0,0,0,235,532,494,POINT (-78.755324 40.333315)
Irwin Primary Care (Irwin),7546 Route 30 1st floor,Irwin,Pennsylvania,15668,Westmoreland,0,0,0,0,378,0,POINT (-79.663048 40.311651)
Kressly Pediatrics,1432 Easton Road,Warrington,Pennsylvania,18976,Bucks,0,0,0,367,173,0,POINT (-75.132893 40.253949)
Tower Health Fam Med-W Lawn THMG,2209 Quarry Drive,Reading,Pennsylvania,19609,Berks,0,0,0,0,4,24,POINT (-76.003326 40.341391)
Wellspan Ped Med S George St,2339 South George Street,York,Pennsylvania,17403,York,2,0,4,22,326,42,POINT (-76.7155 39.922498)
UPMC Western Psych Inst and Clinic,3811 O'Hara Street,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,12,86,45,POINT (-79.959784 40.443278)
Centerville Clinics-California,1152 Wood Street,California,Pennsylvania,15419,Washington,0,0,0,0,357,280,POINT (-79.895209 40.059719)
Genoa Healthcare 20118,1350 West 26th Street,Erie,Pennsylvania,16508,Erie,0,0,0,185,90,184,POINT (-80.103018 42.101065)
Armstrong County Memorial Hospital,1 NOLTE DR,Kittanning,Pennsylvania,16201,Armstrong,47,10,0,365,1046,1453,POINT (-79.562335 40.812095)
Beaver Health Mart Pharmacy,533 Third St,Beaver,Pennsylvania,15009,Beaver,0,0,0,0,10,230,POINT (-80.303467 40.695815)
Advocare Childrens Medic Assoc,1510 Chester Pike,Eddystone,Pennsylvania,19022,Delaware,0,0,0,0,1500,0,POINT (-75.337073 39.863887)
AHN Pediatrics-Arcadia,9795 Perry Highway,Wexford,Pennsylvania,15090,Allegheny,0,0,0,0,2,120,POINT (-80.044687 40.586058)
Wellspan Fam Med Lake St,136 Lake Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,14,82,94,0,POINT (-76.177385 40.175802)
TYAN PHARMACY  MEDCIAL SUPPLY LLC,2803 Bristol Pike,Bensalem,Pennsylvania,19020,Bucks,0,0,0,10,0,0,POINT (-74.93761 40.083036)
AHN AC IM Murrysville Internal Med,4262 Old William Penn Highway,Murrysville,PA,15668,Westmoreland,0,0,0,0,28,0,POINT (-79.684924 40.42794)
Whitman Pharmacy,4950 YORK RD,Holicong,Pennsylvania,18928,Bucks,0,0,0,33,86,861,POINT (-75.053823 40.329877)
WellSpan Family Medicine-Trout Run,808 Pleasant View Drive,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,32,0,
Ellwood City Primary Care,1673  State Route 65,Ellwood City,Pennsylvania,16117,Lawrence,0,0,0,0,13,0,POINT (-80.275947 40.843071)
LCH Oxford Community HealthCenter,14 S Third Street,Oxford,Pennsylvania,19363,Chester,0,0,0,0,122,30,POINT (-75.979058 39.784717)
UPMC Community Pharmacies,1860 Centre Ave,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,11,48,0,POINT (-79.981451 40.44296)
Dallastown Medical Associates LLP,1010 Blymire Road,Dallastown,Pennsylvania,17313,York,0,0,0,42,902,1818,POINT (-76.647767 39.888031)
Integrated Health 21,2403 SIDNEY STREET SUITE 220,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,823,859,120,POINT (-79.96965 40.428767)
Kindred Hospital Phila-Havertown,2000 Old West Chester Pike,Havertown,Pennsylvania,19083,Delaware,0,2,0,179,95,175,POINT (-75.334435 39.975738)
LGHP Quentin Family Medicine,Family Medicine Quentin 1701 Cornwall Road,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,11,138,0,
US Complete Care,6 Railroad Street,Saint Marys,Pennsylvania,15857,Elk,0,0,0,0,34,280,POINT (-78.560837 41.427795)
WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,Honesdale,Pennsylvania,18431,Wayne,0,0,0,27,866,300,POINT (-75.262507 41.589442)
Penn Highlands Clearfield,809 Turnpike Avenue,Clearfield,Pennsylvania,16830,Clearfield,13,3,0,179,10,216,POINT (-78.449999 41.033012)
HlthSth Harmarville Rehab Hosp,P.O. Box 11460 Guys Run Road,Pittsburgh,Pennsylvania,15238,Allegheny,0,0,0,0,15,0,
Select Specialty Hospital-York,1701 Innovation Drive 5th Floor,York,Pennsylvania,17408,York,0,0,0,15,0,0,
FPC Mill Hall Fam Prac Cntr,529 High St,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,0,38,0,POINT (-77.467779 41.128414)
Redners Pharmacy #21,191 MANHEIM ROAD,SCHUYLKILL HAVEN,PA,17972,Schuylkill,0,0,0,0,20,30,POINT (-76.160512 40.643212)
AHN AC FM JRMC 455 VLLY BROOK RD,455 VALLEY BROOK RD,CANONSBURG,PENNSYLVANIA,15317,Washington,0,0,0,20,74,0,POINT (-80.085102 40.279583)
Susquehanna Valley Med Spec PC,6850 Lows Road,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,972,300,POINT (-76.352056 41.033408)
Oak Valley Medical and Dental PC,103 New Meadow Run Dr,Farmington,Pennsylvania,15437,Fayette,0,17,0,54,0,0,
Genoa Healthcare 00115,1902 Olde Homestead Lane,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,74,118,20,POINT (-76.248784 40.050101)
New Stanton Pharmacy,144 Post Avenue,New Stanton,Pennsylvania,15672,Westmoreland,0,0,0,0,67,28,POINT (-79.605641 40.216893)
Cranberry Internal Medicine Mars,6998 Crider Rd,Mars,Pennsylvania,16046,Butler,0,0,0,0,132,0,POINT (-80.040814 40.697465)
VDI-Mainline Pharmacy-Somerset,168 West Main St,Somerset,Pennsylvania,15501,Somerset,0,0,0,16,4961,3741,POINT (-79.080619 40.008446)
Wellspn Fam Med Baltimore St,1227 Baltimore St,Hanover,Pennsylvania,17331,York,0,0,0,15,504,18,POINT (-76.960609 39.776433)
Excela Health Latrobe Hospital,One Mellon Way,Latrobe,Pennsylvania,15650,Westmoreland,0,0,0,229,28,3335,
Keystone Internal Medicine,830 5th Ave. Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,113,15,POINT (-77.644983 39.945106)
LVPG Internal Medicine-Bartonsville,600 Commerce Blvd,Stroudsburg,Pennsylvania,18360,Monroe,0,0,0,0,33,80,POINT (-75.263401 40.998481)
Erie County Prison,1618 Ash Street,Erie,Pennsylvania,16503,Erie,0,0,0,27,31,375,POINT (-80.065336 42.124186)
Qwik Med Pharmacy LLC,369  Locust Street Rear,Columbia,Pennsylvania,17512,Lancaster,0,0,0,0,100,0,POINT (-76.501264 40.032778)
Anderson Pharmacy,334 Main Street,Denver,Pennsylvania,17517,Lancaster,0,0,0,0,2676,600,POINT (-76.136135 40.232114)
Family Practice Center Williamsport,1205 River Avenue 1st Floor,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,0,52,0,POINT (-76.981392 41.252552)
Masonic Village Pharmacy,one masonic drive,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,192,1746,75,
Certo Dental,2940 Concord Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,0,38,0,POINT (-75.412931 39.86132)
Genoa Healthcare 20348,807 Lawn Ave,Sellersville,Pennsylvania,18960,Bucks,0,0,0,147,7,695,POINT (-75.32722 40.364441)
TBM Health Services LLC,225 Wilmington West Chester Pk,Chadds Ford,Pennsylvania,19317,Delaware,0,0,0,0,794,3899,POINT (-75.538551 39.851305)
Corry Mem Hosp Rural Hlth Clinic,965 Shamrock Lane Rural Health Clinic,Corry,Pennsylvania,16407,Erie,0,0,0,14,756,0,POINT (-79.613005 41.935196)
Jennersville Hospital LLC,1015 West Baltimore Pike ATTN Employee Health,West Grove,Pennsylvania,19390,Chester,0,6,0,44,150,41,POINT (-75.887889 39.822746)
