Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
06/14/2022,Select Specialty Hospital-UPMC,200 Lothrop St,816E,,Pittsburgh,Pennsylvania,15213,Allegheny,0,100,0,100,POINT (-79.960775 40.441817)
02/26/2021,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,2340,0,0,2340,POINT (-76.305328 40.046975)
06/14/2022,Metro Community Health Center,1789 South Braddock  Avenue,410,,Pittsburgh,Pennsylvania,15218,Allegheny,0,100,0,100,POINT (-79.889539 40.426164)
02/21/2021,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,500,0,500,POINT (-76.305328 40.046975)
02/16/2021,Keystone Internal Medicine,830 5th Ave.,201,Suite 201,Chambersburg,Pennsylvania,17201,Franklin,0,200,0,200,POINT (-77.644983 39.945106)
03/30/2021,LGHP Manor Ridge Family Medicine,2113 Manor Ridge Drive,,,Lancaster,Pennsylvania,17603,Lancaster,0,300,0,300,POINT (-76.361436 40.036526)
06/15/2022,Ashlex Inc DBAThe Med Shoppe 1435,1770 Pine Hollow Rd,,,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,100,0,100,POINT (-80.10127 40.47643)
06/13/2022,Care-fill LTC Pharmacy,343 Mercer Road,,,Greenville,Pennsylvania,16125,Mercer,0,200,0,200,POINT (-80.366896 41.386439)
12/23/2020,St Marys Pharmacy,4 Railroad Street,,,Saint Marys,Pennsylvania,15857,Elk,0,500,0,500,POINT (-78.561071 41.427667)
04/30/2021,Albion Pharmacy,9 East State Street,,,Albion,Pennsylvania,16401,Erie,0,400,0,400,POINT (-80.365963 41.890903)
06/14/2022,MLHC-Primary Care in Wynnewood,306 E Lancaster Avenue,Suite 400,,Wynnewood,PA,19096,Montgomery,0,200,0,200,POINT (-75.265316 39.993375)
01/22/2021,Hanover Family Practice-Penn,111 Penn Street,,,Hanover,Pennsylvania,17331,York,0,100,0,100,POINT (-76.980167 39.808654)
06/15/2022,MARTINS PHARMACY-6325,22 HOOVER AVENUE,SUITE 130,,DUBOIS,PA,15801,Clearfield,0,100,0,100,POINT (-78.756212 41.120936)
06/16/2022,WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,,,Honesdale,Pennsylvania,18431,Wayne,0,100,0,100,POINT (-75.262507 41.589442)
06/15/2022,VDI-Williams Valley Pharmacy,226 East Grand Avenue,,,Tower City,PA,17980,Schuylkill,0,100,0,100,POINT (-76.556397 40.58863)
04/02/2021,St Clair Hospital,St. Clair Hospital,Pharmacy,1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,1170,0,0,1170,
04/16/2021,Dallastown Medical Associates LLP,1010 Blymire Road,,,Dallastown,Pennsylvania,17313,York,0,500,0,500,POINT (-76.647682 39.888037)
01/04/2021,Guthrie Clinic Wellsboro,110 Plaza Lane,,,Wellsboro,Pennsylvania,16901,Tioga,0,100,0,100,POINT (-77.282069 41.744225)
07/03/2022,Lebanon Shops Pharmacy,Lebanon Shops Pharmacy,,300 Mt Lebanon Blvd suite 23,Pittsburgh,Pennsylvania,15234,Allegheny,0,100,0,100,
02/26/2021,Community Pharmacy,1256 Pennsylvania Ave,,,Tyrone,Pennsylvania,16686,Blair,0,200,0,200,POINT (-78.237087 40.673369)
03/02/2021,Concentra Medical Center-Harrisburg,4200 Union Deposit Rd.,,,Harrisburg,Pennsylvania,17111,Dauphin,0,100,0,100,POINT (-76.816388 40.278983)
07/09/2022,GIANT PHARMACY-6005,6560 CARLISLE PIKE,SUITE 100,,MECHANICSBURG,PA,17050,Cumberland,0,100,0,100,POINT (-77.029936 40.246134)
04/23/2021,15toknow,250 Mall Blvd,,,King of Prussia,Pennsylvania,19406,Montgomery,2340,0,0,2340,POINT (-75.390941 40.090833)
04/06/2021,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,300,0,300,POINT (-76.305328 40.046975)
11/05/2021,Glendale Area Medical Associates,850 Main Street,,PO Box 375,Coalport,Pennsylvania,16627,Clearfield,0,140,0,140,POINT (-78.535026 40.747725)
03/02/2021,Care Options Rx,219 N Baltimore Ave,,,Mount Holly Springs,Pennsylvania,17065,Cumberland,0,800,0,800,POINT (-77.189596 40.117566)
04/09/2021,UPMC-McKeesport,1500 5th Avenue,,,Mc Keesport,Pennsylvania,15132,Allegheny,0,500,0,500,POINT (-79.849218 40.3523)
03/26/2021,Wellness Family Pharmacy,3250 Chichester ave,,,Boothwyn,Pennsylvania,19061,Delaware,0,500,0,500,POINT (-75.442314 39.836868)
01/19/2021,Swarthmore Pediatrics,630 Fairview Road,210,,Swarthmore,Pennsylvania,19081,Delaware,0,100,0,100,POINT (-75.351471 39.891357)
01/08/2021,Dr Steven Sklar DO PC,2701 COWPATH RD,,,Hatfield,Pennsylvania,19440,Montgomery,0,100,0,100,POINT (-75.30405 40.282424)
07/01/2022,PHN Sandy Lake Com Hlth Ctr,3205 S. Main Street,,,Sandy Lake,Pennsylvania,16145,Mercer,0,100,0,100,POINT (-80.08071 41.346148)
04/30/2021,AHN-WEST PENN HOSPITAL,PHARMACY DEPARTMENT,,4800 FRIENDSHIP AVENUE,PITTSBURGH,PENNSYLVANIA,15224,Allegheny,1170,0,0,1170,
02/23/2021,Squirrel Hill Health Center,4516 Browns Hill Road,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,100,0,100,POINT (-79.925819 40.416702)
03/19/2021,VDI-DePietros Pharmacy,617 3rd Street,,,Dunmore,Pennsylvania,18512,Lackawanna,0,200,0,200,POINT (-75.634095 41.415683)
04/23/2021,Lebanon Shops Pharmacy,Lebanon Shops Pharmacy,,300 Mt Lebanon Blvd suite 23,Pittsburgh,Pennsylvania,15234,Allegheny,0,400,0,400,
04/23/2021,PSH Cmty Vax Site-Lancaster,1600 Cloister Drive,,,Lancaster,Pennsylvania,17601,Lancaster,0,100,0,100,POINT (-76.356615 40.082268)
03/23/2021,Rx Xpress Pharmacy,111 Mill Street,,Grove City,Grove City,Pennsylvania,16127,Mercer,1170,0,0,1170,POINT (-80.088992 41.161823)
04/30/2021,Kindred Hospital Phila-Havertown,2000 Old West Chester Pike,,,Havertown,Pennsylvania,19083,Delaware,0,200,0,200,POINT (-75.334436 39.975738)
02/23/2021,Esterbrook Pharmacy,301 S 7th Ave,145,,West Reading,Pennsylvania,19611,Berks,0,300,0,300,POINT (-75.95222 40.330638)
04/23/2021,Concept Pharmacy Services,639 Chestnut Street,,,Ashland,Pennsylvania,17921,Schuylkill,0,200,0,200,POINT (-76.346877 40.782195)
03/05/2021,Dallastown Medical Associates LLP,1010 Blymire Road,,,Dallastown,Pennsylvania,17313,York,0,500,0,500,POINT (-76.647682 39.888037)
04/09/2021,Fishers Pharmacy,654 East Pitt St,,PO box 346,Bedford,Pennsylvania,15522,Bedford,0,1000,0,1000,POINT (-78.491298 40.018476)
04/09/2021,Quality Care Pharmacys,1 Sprint Drive,,,Carlisle,Pennsylvania,17015,Cumberland,1170,0,0,1170,POINT (-77.220289 40.180115)
03/16/2021,Norristown State Hospital,1001 Sterigere St,Bldg 48,,Norristown,Pennsylvania,19401,Montgomery,0,300,0,300,POINT (-75.348612 40.129411)
03/02/2021,Lancaster EMS,1829 Lincoln Highway East,,,Lancaster,Pennsylvania,17602,Lancaster,0,200,0,200,POINT (-76.254423 40.035338)
03/12/2021,Mainline Pharmacy-Hastings,317 Beaver St.,,,Hastings,Pennsylvania,16646,Cambria,0,1000,0,1000,POINT (-78.712152 40.665551)
01/14/2021,Exton Pharmacy at Marchood,1 Marchood Rd,,,Exton,Pennsylvania,19341,Chester,0,100,0,100,POINT (-75.639435 40.04787)
02/23/2021,McCracken Pharmacy,595 east high street,,,Waynesburg,Pennsylvania,15370,Greene,0,100,0,100,POINT (-80.179359 39.896359)
05/07/2021,15toknow,250 Mall Blvd,,,King of Prussia,Pennsylvania,19406,Montgomery,1170,0,0,1170,POINT (-75.390941 40.090833)
03/05/2021,Yorke Pharmacy,5524 new falls road,,,Levittown,Pennsylvania,19056,Bucks,0,200,0,200,POINT (-74.871435 40.143257)
05/07/2021,Burns Pharmacy,82 N Pennsylvania Ave,,,Morrisville,Pennsylvania,19067,Bucks,0,100,0,100,POINT (-74.776635 40.209881)
04/13/2021,Conemaugh Miners Medical Center,290 Haida Ave,,,Hastings,Pennsylvania,16646,Cambria,0,100,0,100,POINT (-78.705799 40.658913)
04/13/2021,Hyndman Area Hth Ctr Johnstwn,203 College Park Plaza,,,Johnstown,Pennsylvania,15904,Cambria,0,500,0,500,POINT (-78.8488 40.276966)
03/22/2021,Mercer County SHC,25 McQuiston Drive,,,Jackson Center,Pennsylvania,16133,Mercer,0,0,2000,2000,POINT (-80.162334 41.265109)
01/22/2021,PHN-Ellwood City Health Center,304 Evans Drive,201,,Ellwood City,Pennsylvania,16117,Lawrence,0,100,0,100,POINT (-80.275909 40.868201)
03/30/2021,Fishers Pharmacy,654 East Pitt St,,PO box 346,Bedford,Pennsylvania,15522,Bedford,0,200,0,200,POINT (-78.491298 40.018476)
04/06/2021,PHN-Shenandoah Health Center,624 West Centre Street,,,Shenandoah,Pennsylvania,17976,Schuylkill,0,100,0,100,POINT (-76.208553 40.819365)
04/27/2021,Central Outreach Wellness Center,127 ANDERSON ST,101,,Pittsburgh,Pennsylvania,15212,Allegheny,1170,0,0,1170,POINT (-80.000677 40.448772)
03/02/2021,Giant Eagle Pharmacy-2424,1300 Country Club Road,,,Monongahela,Pennsylvania,15063,Washington,0,100,0,100,POINT (-79.916074 40.171721)
01/05/2021,Allied Services Rehab Hospital,475 Morgan Highway,,,Scranton,Pennsylvania,18508,Lackawanna,0,200,0,200,POINT (-75.674264 41.449425)
04/16/2021,Caring Comm Hlth Ctr-Wilkes Barre,175 South Wilkes Barre Blvd,,,Wilkes Barre,Pennsylvania,18702,Luzerne,0,200,0,200,POINT (-75.883518 41.239254)
04/27/2021,Lansdale Hospital,100 Medical Campus Drive,,,Lansdale,Pennsylvania,19446,Montgomery,0,400,0,400,POINT (-75.271523 40.2512)
02/05/2021,Rx Partners,500 Old Pond Road,406,,Bridgeville,Pennsylvania,15017,Allegheny,0,400,0,400,POINT (-80.119309 40.353348)
02/05/2021,Big Spring Pharmacy,91 S. High Street,,,Newville,Pennsylvania,17241,Cumberland,0,300,0,300,POINT (-77.397641 40.170569)
03/30/2021,Family Pharmacy of  Jessup,128 Constitution Ave,,,Jessup,Pennsylvania,18434,Lackawanna,0,200,0,200,POINT (-75.573827 41.476213)
04/13/2021,VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,,,Lancaster,Pennsylvania,17601,Lancaster,0,100,0,100,POINT (-76.396935 40.066771)
04/23/2021,Danville State Hospital,50 Kirkbride Drive,,,Danville,Pennsylvania,17821,Montour,0,100,0,100,
12/22/2020,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,2030,,Pittsburgh,Pennsylvania,15219,Allegheny,0,800,0,800,POINT (-79.985623 40.436831)
02/26/2021,Linesville Pharmacy,123 West Erie Street,,,Linesville,Pennsylvania,16424,Crawford,0,100,0,100,POINT (-80.422662 41.656234)
03/23/2021,UPMC Pinnacle Hanover,300 HIGHLAND AVENUE,,,HANOVER,PENNSYLVANIA,17331,York,0,500,0,500,POINT (-76.983731 39.807981)
02/02/2021,Public Drug,6925 Ludlow Street,,,Upper Darby,Pennsylvania,19082,Delaware,0,100,0,100,POINT (-75.260129 39.961252)
02/01/2021,HealthQuest Medical Associates,5318 Ranalli Drive,,,Gibsonia,Pennsylvania,15044,Allegheny,0,100,0,100,POINT (-79.944897 40.615756)
04/30/2021,Brownsville Family Pharmacy,27 Market St,,,Brownsville,Pennsylvania,15417,Fayette,0,100,0,100,POINT (-79.887144 40.022042)
02/02/2021,Delta Medix PC,300 Lackawanna Avenue,200,,Scranton,Pennsylvania,18503,Lackawanna,0,100,0,100,POINT (-75.667364 41.408249)
03/09/2021,Whitman Pharmacy,4950 YORK RD,,,Holicong,Pennsylvania,18928,Bucks,0,100,0,100,POINT (-75.053823 40.329877)
03/12/2021,Doylestown Hospital,595 W State St,,,Doylestown,Pennsylvania,18901,Bucks,2340,1500,0,3840,POINT (-75.149449 40.302543)
01/22/2021,Waltmire Pharmacy,1435 Spring Garden Ave,,,Pittsburgh,Pennsylvania,15212,Allegheny,0,300,0,300,POINT (-79.986847 40.462784)
01/29/2021,The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,,,Beaver,Pennsylvania,15009,Beaver,0,200,0,200,POINT (-80.405787 40.706052)
01/29/2021,Geisinger St. Lukes Hospital,100 Paramount Blvd,,,Orwigsburg,Pennsylvania,17961,Schuylkill,0,500,0,500,POINT (-76.09171 40.640986)
04/23/2021,Evergreen Pharmacy II Inc,702 Dekalb Pike,,,Blue Bell,Pennsylvania,19422,Montgomery,1170,0,0,1170,POINT (-75.287013 40.170082)
03/02/2021,Greenville Community Health Center,348 Main Street,,,Greenville,Pennsylvania,16125,Mercer,0,100,0,100,POINT (-80.378736 41.408391)
03/02/2021,Sharon Regional Medical Center,PHARMACY DEPARTMENT,,740  E STATE STREET,Sharon,Pennsylvania,16146,Mercer,1170,0,0,1170,
04/16/2021,PSH Cmty Vax Site-Lancaster,1600 Cloister Drive,,,Lancaster,Pennsylvania,17601,Lancaster,0,200,0,200,POINT (-76.356615 40.082268)
03/26/2021,Primemed-Dr. Patrick Connors,2232 Pittston Ave,,,Scranton,Pennsylvania,18505,Lackawanna,0,500,0,500,POINT (-75.681141 41.384922)
02/01/2021,Bensalem Pharmacy,2112 Street Road,,,Bensalem,Pennsylvania,19020,Bucks,0,100,0,100,POINT (-74.947868 40.099555)
04/13/2021,Norland Avenue Pharmacy,12 St. Paul Drive,105,,Chambersburg,Pennsylvania,17201,Franklin,1170,0,0,1170,POINT (-77.634763 39.943292)
05/07/2021,SLUHN-Monroe,100 St. Lukes Lane,,,Stroudsburg,Pennsylvania,18360,Monroe,1170,0,0,1170,POINT (-75.261786 40.997966)
02/23/2021,Sadler Health Center,100 North Hanover Street,,,Carlisle,Pennsylvania,17013,Cumberland,0,200,0,200,POINT (-77.188864 40.203219)
02/26/2021,Pechin Pharmacy,6 Zia Maria Way,,,Connellsville,Pennsylvania,15425,Fayette,0,500,0,500,
03/09/2021,Wernersville State Hospital,160 Main St,,Route 422 & Sportsman Road,Wernersville,Pennsylvania,19565,Berks,0,100,0,100,POINT (-76.107138 40.330046)
01/05/2021,Fishers Pharmacy,654 East Pitt St,,PO box 346,Bedford,Pennsylvania,15522,Bedford,0,500,0,500,POINT (-78.491298 40.018476)
03/02/2021,GIANT PHARMACY-6535,10000 SHANNONDELL DRIVE,,,AUDUBON,PA,19403,Montgomery,0,200,0,200,POINT (-75.411086 40.13242)
04/20/2021,VDI-Curtis Pharmacy-Claysville,305 Main St,,,Claysville,Pennsylvania,15323,Washington,0,800,0,800,POINT (-80.410033 40.117935)
04/20/2021,PSH Cmty Vax Site-Lancaster,1600 Cloister Drive,,,Lancaster,Pennsylvania,17601,Lancaster,0,500,0,500,POINT (-76.356615 40.082268)
03/30/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,200,0,200,POINT (-78.434729 40.423021)
04/16/2021,Value Specialty Pharmacy,1333 Plank Road,200,,Duncansville,Pennsylvania,16635,Blair,0,300,0,300,POINT (-78.598168 40.47812)
02/05/2021,Mauch Chunk Pharmacy,1204 North Street,,,Jim Thorpe,Pennsylvania,18229,Carbon,0,200,0,200,POINT (-75.726297 40.881741)
03/26/2021,Norland Avenue Pharmacy,12 St. Paul Drive,105,,Chambersburg,Pennsylvania,17201,Franklin,1170,0,0,1170,POINT (-77.634763 39.943292)
01/25/2021,Sharon Regional Medical Center,PHARMACY DEPARTMENT,,740  E STATE STREET,Sharon,Pennsylvania,16146,Mercer,975,0,0,975,
03/09/2021,PHN-Sheakleyville Health Center,3339 Perry Highway,,,Sheakleyville,Pennsylvania,16151,Mercer,0,100,0,100,POINT (-80.20577 41.449477)
05/07/2021,Pediatric Healthcare Associates,615 6th Avenue,,,Altoona,Pennsylvania,16602,Blair,0,100,0,100,POINT (-78.391463 40.517603)
02/12/2021,LVRX Pharmacy,211 South Market Street,,,Ligonier,Pennsylvania,15658,Westmoreland,0,100,0,100,POINT (-79.239245 40.24177)
03/30/2021,AHN-Allegheny Valley Hospital,1301 Carlisle Street,,,Natrona Heights,Pennsylvania,15065,Allegheny,1170,0,0,1170,POINT (-79.737106 40.617378)
04/09/2021,VDI-Livingston Pharmacy,550 Miller Ave,,,Clairton,Pennsylvania,15025,Allegheny,0,400,0,400,POINT (-79.883134 40.293546)
02/08/2021,UPMC-McKeesport,1500 5th Avenue,,,Mc Keesport,Pennsylvania,15132,Allegheny,0,500,0,500,POINT (-79.849218 40.3523)
04/30/2021,VDI-Mill Hall Pharmacy Inc,260 Main Street,,,Mill Hall,Pennsylvania,17751,Clinton,0,100,0,100,POINT (-77.484734 41.103677)
03/02/2021,MacDonalds Pharmacy,214 Peach Orchard Road,,,Mc Connellsburg,Pennsylvania,17233,Fulton,0,100,0,100,POINT (-78.009 39.936716)
04/20/2021,Fishers Pharmacy,654 East Pitt St,,PO box 346,Bedford,Pennsylvania,15522,Bedford,0,1000,0,1000,POINT (-78.491298 40.018476)
02/09/2021,Valley Medical-Wilkes Barre,75 South Wyoming Avenue,2,,Edwardsville,Pennsylvania,18704,Luzerne,0,100,0,100,POINT (-75.902085 41.257703)
07/25/2022,GIANT PHARMACY-6310,830 NORTH US 15,,,DILLSBURG,PA,17019,York,0,100,0,100,POINT (-77.020415 40.130365)
05/04/2021,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,,,Danville,Pennsylvania,17822,Montour,3510,0,0,3510,POINT (-76.60622 40.969585)
02/26/2021,Shickshinny Health Center,26 North Main Street,,,Shickshinny,Pennsylvania,18655,Luzerne,0,100,0,100,POINT (-76.149409 41.154186)
02/16/2021,Greencastle Family Practice,50 Eastern Avenue,135,PO Box 37,Greencastle,Pennsylvania,17225,Franklin,0,100,0,100,POINT (-77.715309 39.785921)
01/13/2021,Yorktown Pharmacy,8110 Old York Road,B,,Elkins Park,Pennsylvania,19027,Montgomery,0,200,0,200,POINT (-75.127344 40.077038)
04/20/2021,Community Health Clinic-Greensburg,218 South Maple Avenue,102,,Greensburg,Pennsylvania,15601,Westmoreland,0,100,0,100,POINT (-79.542686 40.300958)
04/23/2021,Morris Drug,15 East Centre St,,,Mahanoy City,Pennsylvania,17948,Schuylkill,0,200,0,200,POINT (-76.141257 40.812812)
03/09/2021,Norristown State Hospital,1001 Sterigere St,Bldg 48,,Norristown,Pennsylvania,19401,Montgomery,0,100,0,100,POINT (-75.348612 40.129411)
01/27/2021,VDI-Gaughns Drug Store,348 Pennsylvania Ave W,,,Warren,Pennsylvania,16365,Warren,0,200,0,200,POINT (-79.149306 41.844947)
02/23/2021,Hilltop Pharmacy,818 E. Warrington Ave,,,Pittsburgh,Pennsylvania,15210,Allegheny,0,600,0,600,POINT (-79.992935 40.421802)
02/23/2021,The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,,,Beaver,Pennsylvania,15009,Beaver,0,100,0,100,POINT (-80.405787 40.706052)
03/09/2021,Ahmad Wardeh MD,7 Anthra Plaza,,Route 61,Coal Township,Pennsylvania,17866,Northumberland,0,500,0,500,POINT (-76.521068 40.789851)
02/23/2021,Doylestown Hospital,595 W State St,,,Doylestown,Pennsylvania,18901,Bucks,0,1400,0,1400,POINT (-75.149449 40.302543)
03/05/2021,VDI-Pleasant Hills Apothecary,25 Gill Hall Rd,Suite 2,,Clairton,Pennsylvania,15025,Allegheny,0,200,0,200,POINT (-79.957735 40.321833)
02/01/2021,Sharon Pharmacy,63 Pitt Street,102,,Sharon,Pennsylvania,16146,Mercer,0,100,0,100,POINT (-80.507917 41.23373)
04/06/2021,Means-Lauf Super Drug,265 Allegheny Blvd,1,,Brookville,Pennsylvania,15825,Jefferson,0,500,0,500,POINT (-79.09835 41.175648)
12/30/2020,Sadler Health Center,100 North Hanover Street,,,Carlisle,Pennsylvania,17013,Cumberland,0,100,0,100,POINT (-77.188864 40.203219)
04/23/2021,VDI-Boalsburg Apothecary,3901 S Atherton St,1,,State College,Pennsylvania,16801,Centre,0,100,0,100,POINT (-77.801278 40.781213)
03/23/2021,VDI-Rann Pharmacy Inc,377 Main Street,,,Harleysville,Pennsylvania,19438,Montgomery,2340,0,0,2340,POINT (-75.380704 40.275256)
04/06/2021,AHN FORBES HOSPITAL,PHARMACY,,2570 HAYMAKER ROAD,MONROEVILLE,PENNSYLVANIA,15146,Allegheny,1170,0,0,1170,
01/22/2021,AFC Urgent Care Downingtown,150 E Pennsylvania Ave,140,,Downingtown,Pennsylvania,19335,Chester,0,300,0,300,POINT (-75.702024 40.009277)
03/16/2021,VDI-DePietros Pharmacy,617 3rd Street,,,Dunmore,Pennsylvania,18512,Lackawanna,0,100,0,100,POINT (-75.634095 41.415683)
03/26/2021,PHN-Mercer Primary Care,737 Greenville Road,,,Mercer,Pennsylvania,16137,Mercer,0,100,0,100,POINT (-80.247945 41.247872)
03/02/2021,GIANT PHARMACY-6120,255 CUMBERLAND PARKWAY,,,MECHANICSBURG,PA,17055,Cumberland,0,100,0,100,POINT (-76.982548 40.193781)
01/25/2021,VDI-Crestwood Pharmacy,10 S Mountain Blvd,,,Mountain Top,Pennsylvania,18707,Luzerne,0,200,0,200,POINT (-75.886361 41.161562)
01/22/2021,The Hometown Pharmacy-New Castle,20 E Lawrence St,,,New Castle,Pennsylvania,16101,Lawrence,0,200,0,200,POINT (-80.346667 40.997833)
07/29/2022,Scranton Prim Hlth Cre Ctr Inc,959 Wyoming Avenue,,,Scranton,Pennsylvania,18509,Lackawanna,0,300,0,300,POINT (-75.654803 41.418076)
01/22/2021,Mainline LTC Pharmacy,1049 Shoemaker St.,2,,Nanty Glo,Pennsylvania,15943,Cambria,0,1700,0,1700,POINT (-78.835826 40.470549)
04/09/2021,Caring Comm Hlth Ctr-Wilkes Barre,175 South Wilkes Barre Blvd,,,Wilkes Barre,Pennsylvania,18702,Luzerne,0,200,0,200,POINT (-75.883518 41.239254)
03/16/2021,Clarion Osteopathic Hospital,1 Hospital Drive,,,Clarion,Pennsylvania,16214,Clarion,2340,0,0,2340,POINT (-79.396832 41.19187)
02/21/2021,Care Options Rx,219 N Baltimore Ave,,,Mount Holly Springs,Pennsylvania,17065,Cumberland,1170,0,0,1170,POINT (-77.189596 40.117566)
02/21/2021,Wellness Pharmacy Services,1427 Horsham Road,,,North Wales,Pennsylvania,19454,Montgomery,0,300,0,300,POINT (-75.20773 40.225139)
08/01/2022,Custom Care Pharmacy-Milton-Retail,57 S. Front St.,,,Milton,Pennsylvania,17847,Northumberland,0,200,0,200,POINT (-76.855706 41.019034)
07/27/2022,Reading Opp Ctr for Children,Reading HS,Health Rm,801 N 13th Street,Reading,Pennsylvania,19604,Berks,0,100,0,100,
03/26/2021,Bensalem Pharmacy,2112 Street Road,,,Bensalem,Pennsylvania,19020,Bucks,0,200,0,200,POINT (-74.947868 40.099555)
07/27/2022,Altoona Arth and Osteop Cntr,175 Meadowbrook Lane,,,Duncansville,Pennsylvania,16635,Blair,0,200,0,200,POINT (-78.417164 40.435193)
04/30/2021,North Side Christian Health Center,816 Middle Street,,,Pittsburgh,Pennsylvania,15212,Allegheny,0,100,0,100,POINT (-79.999614 40.455241)
05/04/2021,LGH-Lititz Family Medicine,562 West 2nd Avenue,,,Lititz,Pennsylvania,17543,Lancaster,0,100,0,100,POINT (-76.315752 40.153026)
05/04/2021,Community Pharmacy,1256 Pennsylvania Ave,,,Tyrone,Pennsylvania,16686,Blair,0,200,0,200,POINT (-78.237087 40.673369)
04/16/2021,Keystone Community Health Services,111 Chambers Hill Drive,Suite 102,,Chambersburg,Pennsylvania,17201,Franklin,0,500,0,500,
07/29/2022,Broad Top Area Med Cntr Mnt Union,95 South Park Street,,,Mount Union,Pennsylvania,17066,Huntingdon,0,100,0,100,POINT (-77.880377 40.381902)
07/27/2022,Pittsburgh Family Practice-Lincoln,362 Lincoln Avenue,,,Pittsburgh,Pennsylvania,15202,Allegheny,0,100,0,100,POINT (-80.052316 40.493991)
02/26/2021,Hershey Long Term Care Pharmacy,1200 GRUBB STREET,,,Palmyra,Pennsylvania,17078,Lebanon,0,500,0,500,POINT (-76.574468 40.301683)
07/28/2022,MLHC-Family Medicine in Paoli,250 W. Lancaster Avenue,Ste 340,SU 340,Paoli,Pennsylvania,19301,Chester,0,100,0,100,POINT (-75.49861 40.041896)
02/22/2021,Hyndman Area Hth Ctr Johnstwn,203 College Park Plaza,,,Johnstown,Pennsylvania,15904,Cambria,0,100,0,100,POINT (-78.8488 40.276966)
07/25/2022,Sadler Health Center,100 North Hanover Street,,,Carlisle,Pennsylvania,17013,Cumberland,0,200,0,200,POINT (-77.18887 40.203176)
07/28/2022,MDS RX,246 Friendship Cir,,,Beaver,Pennsylvania,15009,Beaver,0,100,0,100,POINT (-80.328004 40.705732)
02/08/2021,Sto-Rox Family Health Center,710 Thompson Avenue,,,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,100,0,100,POINT (-80.062439 40.464995)
04/07/2021,VDI-Boalsburg Apothecary,3901 S Atherton St,1,,State College,Pennsylvania,16801,Centre,0,0,100,100,POINT (-77.801278 40.781213)
03/19/2021,Greenville Community Health Center,348 Main Street,,,Greenville,Pennsylvania,16125,Mercer,0,100,0,100,POINT (-80.378736 41.408391)
01/22/2021,Mats Pharmacy and Medical Supply,701 Bristol Pike,,,Croydon,Pennsylvania,19021,Bucks,0,100,0,100,POINT (-74.90732 40.093991)
03/09/2021,Swarthmore Pediatrics,630 Fairview Road,210,,Swarthmore,Pennsylvania,19081,Delaware,0,100,0,100,POINT (-75.351471 39.891357)
03/02/2021,Heritage Valley Kennedy,25 Heckel Rd.,,,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,200,0,200,POINT (-80.092873 40.472422)
07/28/2022,Excela Health Westmoreland Hospital,532 West Pittsburgh Street,,,Greensburg,Pennsylvania,15601,Westmoreland,0,100,0,100,POINT (-79.555426 40.301303)
05/04/2021,Mainline LTC Pharmacy,1049 Shoemaker St.,2,,Nanty Glo,Pennsylvania,15943,Cambria,1170,0,0,1170,POINT (-78.835826 40.470549)
02/05/2021,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,2030,,Pittsburgh,Pennsylvania,15219,Allegheny,0,2400,0,2400,POINT (-79.985623 40.436831)
01/06/2021,Wellspan Fam and Ped Med-Rothsville,2320 Rothsville Rd,200,,Lititz,Pennsylvania,17543,Lancaster,0,100,0,100,POINT (-76.240405 40.152326)
01/15/2021,Community Health Net,1202 State Street,,Administration,Erie,Pennsylvania,16501,Erie,0,500,0,500,POINT (-80.081095 42.123249)
11/02/2021,Community Care Hazleton,426 Airport Road,134,Beltway Commons,Hazleton,Pennsylvania,18202,Luzerne,0,140,0,140,POINT (-76.005085 40.990236)
07/26/2022,Chester County Pediatrics-Exton,690 West Lincoln Highway,,,Exton,Pennsylvania,19341,Chester,0,200,0,200,POINT (-75.663889 40.021547)
10/25/2021,Hyndman Area Hth Ctr Johnstwn,203 College Park Plaza,,,Johnstown,Pennsylvania,15904,Cambria,0,420,0,420,POINT (-78.8488 40.276966)
04/23/2021,Berlin Pharmacy,413 Broadway Street,,,Berlin,Pennsylvania,15530,Somerset,0,100,0,100,POINT (-78.960905 39.921936)
